Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
Skin-Melanoma::S.22,fitms_0.030,136.31109411978,0.162468526960405,1,1,1,2.8375314730396,1,0.904140589254351,0.065187360270289,Skin-Melanoma
Skin-Melanoma::S.23,fitms_0.030,191.035474895395,0.278072015859381,0.5,1,0.666666666666667,2.22192798414062,1,0.849196895341555,0.45139572686627,Skin-Melanoma
Skin-Melanoma::S.24,fitms_0.030,45.5511952325269,0.0595440460555907,0.6,1,0.75,2.54045595394441,1,0.964036052274286,0.154560323081996,Skin-Melanoma
Skin-Melanoma::S.25,fitms_0.030,535.142051004529,0.319869725645265,0.4,1,0.571428571428571,2.08013027435473,1,0.797838862450491,0.956782625845561,Skin-Melanoma
Skin-Melanoma::S.26,fitms_0.030,303.75685260908,0.254402724128208,0.75,1,0.857142857142857,2.49559727587179,1,0.850154385527964,0.162413406892,Skin-Melanoma
Skin-Melanoma::S.27,fitms_0.030,126.406831894104,0.207224314580499,0.8,1,0.888888888888889,2.5927756854195,1,0.891954529373699,0.13856990576665,Skin-Melanoma
Skin-Melanoma::S.28,fitms_0.030,113.590004687434,0.160892357914212,0.75,1,0.857142857142857,2.58910764208579,1,0.908861377485854,0.317410282544043,Skin-Melanoma
Skin-Melanoma::S.29,fitms_0.030,16.4944195810466,0.127863717682532,1,1,1,2.87213628231747,1,0.920305874761766,0.0287610959958957,Skin-Melanoma
Skin-Melanoma::S.30,fitms_0.030,142.399282369857,0.370831464504835,0.75,0.75,0.75,2.12916853549516,0.666666666666667,0.791768777484654,0.368897819280883,Skin-Melanoma
Skin-Melanoma::S.31,fitms_0.030,156.026564384439,0.160521156774115,1,1,1,2.83947884322589,1,0.905031906126674,0.0479026708219084,Skin-Melanoma
Skin-Melanoma::S.32,fitms_0.030,4.3449025088493,0.0175906984163939,1,1,1,2.98240930158361,1,0.983432554580915,1.17153700305514e-05,Skin-Melanoma
Skin-Melanoma::S.33,fitms_0.030,78.8800437449242,0.157131561244869,0.8,1,0.888888888888889,2.64286843875513,1,0.916660939577629,0.146137681850367,Skin-Melanoma
Skin-Melanoma::S.34,fitms_0.030,406.777544461522,0.366466256271642,0.8,1,0.888888888888889,2.43353374372836,1,0.762660998278799,0.233107739854272,Skin-Melanoma
Skin-Melanoma::S.35,fitms_0.030,14.1262350645139,0.0882889691532119,0.666666666666667,1,0.8,2.57837769751345,1,0.94681466107903,0.0785442919932777,Skin-Melanoma
Skin-Melanoma::S.36,fitms_0.030,231.757978494322,0.322782699852816,1,1,1,2.67721730014718,1,0.774719176140537,0.142870586025977,Skin-Melanoma
Skin-Melanoma::S.37,fitms_0.030,181.320784504993,0.273485346161377,1,1,1,2.72651465383862,1,0.815834483810052,0.0890711323857323,Skin-Melanoma
Skin-Melanoma::S.38,fitms_0.030,63.8329950830582,0.120439613364261,1,1,1,2.87956038663574,1,0.932222597364676,0.0204704671236553,Skin-Melanoma
Skin-Melanoma::S.39,fitms_0.030,20.803856704426,0.0666790278988013,1,1,1,2.9333209721012,1,0.956742494416681,0.0045846600313002,Skin-Melanoma
Skin-Melanoma::S.40,fitms_0.030,110.264046836704,0.138696914260005,1,1,1,2.86130308574,1,0.912162212947797,0.0263233603646476,Skin-Melanoma
Skin-Melanoma::S.41,fitms_0.030,71.0393431509281,0.0667662999538798,0.75,1,0.857142857142857,2.68323370004612,1,0.961715099276171,0.062597863009381,Skin-Melanoma
Skin-Melanoma::S.42,fitms_0.030,101.149766508774,0.200693981168203,0.8,1,0.888888888888889,2.5993060188318,1,0.885257551215082,0.305280599569005,Skin-Melanoma
Skin-Melanoma::S.43,fitms_0.030,86.2942583067476,0.149298024752159,0.8,1,0.888888888888889,2.65070197524784,1,0.911788071061717,0.124327036722379,Skin-Melanoma
Skin-Melanoma::S.44,fitms_0.030,254.685532025905,0.183095278235733,0.8,1,0.888888888888889,2.61690472176427,1,0.905456162473405,0.132173144888303,Skin-Melanoma
Skin-Melanoma::S.45,fitms_0.030,100.655791240299,0.0752285435278767,0.75,1,0.857142857142857,2.67477145647212,1,0.955751331827909,0.178734709734769,Skin-Melanoma
Skin-Melanoma::S.46,fitms_0.030,91.083717482524,0.123419671385534,0.6,1,0.75,2.47658032861447,1,0.937813445977136,0.37537596044372,Skin-Melanoma
Skin-Melanoma::S.47,fitms_0.030,371.098294726197,0.279231222517831,1,1,1,2.72076877748217,1,0.8229846766798,0.0905666255368845,Skin-Melanoma
Skin-Melanoma::S.48,fitms_0.030,63.2403343762853,0.20334512661185,0.75,0.75,0.75,2.29665487338815,0.666666666666667,0.895832643684654,0.543739042650233,Skin-Melanoma
Skin-Melanoma::S.49,fitms_0.030,30.5602751331914,0.0764006878329785,0.75,1,0.857142857142857,2.67359931216702,1,0.957699902943153,0.133806315035825,Skin-Melanoma
Skin-Melanoma::S.50,fitms_0.030,395.64700798389,0.505942465452545,0.8,0.8,0.8,2.09405753454746,0.5,0.727100353826003,0.556075706710581,Skin-Melanoma
Skin-Melanoma::S.51,fitms_0.030,74.653052612037,0.0815880356415705,1,1,1,2.91841196435843,1,0.953828606960011,0.010915160455129,Skin-Melanoma
Skin-Melanoma::S.52,fitms_0.030,33.4196555768317,0.0563569234010653,1,1,1,2.94364307659893,1,0.961224344817214,0.00900129235464473,Skin-Melanoma
Skin-Melanoma::S.53,fitms_0.030,100.886408448744,0.227734556317707,1,1,1,2.77226544368229,1,0.850590675047935,0.099923671206615,Skin-Melanoma
Skin-Melanoma::S.54,fitms_0.030,815.436424531053,0.350725343884324,0.6,1,0.75,2.24927465611568,1,0.788936551556072,0.162374816274702,Skin-Melanoma
Skin-Melanoma::S.55,fitms_0.030,157.628987213858,0.142521688258461,1,1,1,2.85747831174154,1,0.915254285368649,0.0243919836966293,Skin-Melanoma
Skin-Melanoma::S.56,fitms_0.030,77.3019520530752,0.186719690949457,1,0.75,0.857142857142857,2.56328030905054,0.75,0.89917141933156,0.163493945954111,Skin-Melanoma
Skin-Melanoma::S.57,fitms_0.030,29.9187840826889,0.0515841104873947,0.5,1,0.666666666666667,2.44841588951261,1,0.963449589862945,0.106309597556772,Skin-Melanoma
Skin-Melanoma::S.58,fitms_0.030,48.426979571906,0.0643975792179601,1,1,1,2.93560242078204,1,0.964605511655649,0.00839473110441932,Skin-Melanoma
Skin-Melanoma::S.59,fitms_0.030,6.8375074993575,0.0119746190881918,1,1,1,2.98802538091181,1,0.992861220648335,0.000209978788001624,Skin-Melanoma
Skin-Melanoma::S.60,fitms_0.030,133.132197455268,0.236469267238486,1,1,1,2.76353073276151,1,0.834123785654816,0.1777813444657,Skin-Melanoma
Skin-Melanoma::S.61,fitms_0.030,21.5738571293727,0.0240511227752204,1,1,1,2.97594887722478,1,0.985447821479442,0.00072764175035832,Skin-Melanoma
Skin-Melanoma::S.62,fitms_0.030,141.164625178724,0.0422775157767966,0.833333333333333,1,0.909090909090909,2.79105581755654,1,0.972971695145999,0.114080725157052,Skin-Melanoma
Skin-Melanoma::S.63,fitms_0.030,25.30994681919,0.0430441272435204,1,1,1,2.95695587275648,1,0.974845221896026,0.00172693030262825,Skin-Melanoma
Skin-Melanoma::S.64,fitms_0.030,165.253540060569,0.125192075803461,1,1,1,2.87480792419654,1,0.915517229417345,0.0241246758369513,Skin-Melanoma
Skin-Melanoma::S.65,fitms_0.030,11.3506925611687,0.0585087245421067,1,1,1,2.94149127545789,1,0.96919634317158,0.000183544881171382,Skin-Melanoma
Skin-Melanoma::S.66,fitms_0.030,446.491597696104,0.478554767091215,0.333333333333333,1,0.5,1.85477856624212,1,0.744244319927282,1.23817104126044,Skin-Melanoma
Skin-Melanoma::S.67,fitms_0.030,12.1628686345742,0.0144968636884079,1,1,1,2.98550313631159,1,0.990296351121223,0.00100823373605323,Skin-Melanoma
Skin-Melanoma::S.68,fitms_0.030,154.225614224301,0.301221902781837,0.5,0.666666666666667,0.571428571428571,1.86544476388483,0.666666666666667,0.855089512605975,0.775345111253674,Skin-Melanoma
Skin-Melanoma::S.69,fitms_0.030,40.871817035942,0.0920536419728423,1,1,1,2.90794635802716,1,0.933357684930869,0.00868299771238623,Skin-Melanoma
Skin-Melanoma::S.70,fitms_0.030,220.986735855233,0.14193110844909,0.8,1,0.888888888888889,2.65806889155091,1,0.921378735355459,0.0579647341868903,Skin-Melanoma
Skin-Melanoma::S.71,fitms_0.030,109.907946673953,0.159749922491211,0.75,1,0.857142857142857,2.59025007750879,1,0.898961910666466,0.532496022831936,Skin-Melanoma
Skin-Melanoma::S.72,fitms_0.030,29.049675996506,0.0576382460248135,1,1,1,2.94236175397519,1,0.96868245648686,0.00532869996496752,Skin-Melanoma
Skin-Melanoma::S.73,fitms_0.030,198.12880547798,0.20489018146637,0.75,0.75,0.75,2.29510981853363,0.666666666666667,0.873096546525879,0.225618811738135,Skin-Melanoma
Skin-Melanoma::S.74,fitms_0.030,24.0152594234026,0.0266244561235062,1,1,1,2.97337554387649,1,0.978783054951703,0.00648036752262095,Skin-Melanoma
Skin-Melanoma::S.75,fitms_0.030,2.99685493502811,0.0163762564755634,1,1,1,2.98362374352444,1,0.986462331022311,9.65020857184873e-05,Skin-Melanoma
Skin-Melanoma::S.76,fitms_0.030,81.4625138486334,0.122684508808183,1,1,1,2.87731549119182,1,0.928463166647148,0.0190750302208882,Skin-Melanoma
Skin-Melanoma::S.77,fitms_0.030,43.244051351392,0.054808683588583,1,1,1,2.94519131641142,1,0.966245590703418,0.00540462713407766,Skin-Melanoma
Skin-Melanoma::S.78,fitms_0.030,36.6967327642338,0.280127731024686,1,0.75,0.857142857142857,2.46987226897531,0.75,0.825341991797436,0.226383400414736,Skin-Melanoma
Skin-Melanoma::S.79,fitms_0.030,161.206158474543,0.195401404211567,0.75,1,0.857142857142857,2.55459859578843,1,0.875158428833173,0.61900662025989,Skin-Melanoma
Skin-Melanoma::S.80,fitms_0.030,74.117880358065,0.14676807991696,1,1,1,2.85323192008304,1,0.905123629098836,0.0287339222824831,Skin-Melanoma
Skin-Melanoma::S.81,fitms_0.030,122.756665229084,0.181057028361481,0.5,1,0.666666666666667,2.31894297163852,1,0.906536361757256,0.369602056757294,Skin-Melanoma
Skin-Melanoma::S.82,fitms_0.030,258.382178813504,0.26446487084289,0.6,1,0.75,2.33553512915711,1,0.858101338602034,0.662944058104405,Skin-Melanoma
Skin-Melanoma::S.83,fitms_0.030,14.8861302442394,0.0553387741421539,1,1,1,2.94466122585785,1,0.949369528584148,0.00507346815582776,Skin-Melanoma
Skin-Melanoma::S.84,fitms_0.030,266.917818942861,0.153312934487571,0.6,1,0.75,2.44668706551243,1,0.919644489305792,0.118056955523543,Skin-Melanoma
Skin-Melanoma::S.85,fitms_0.030,8.48725574881282,0.0234454578696487,1,1,1,2.97655454213035,1,0.985326543198202,0.00202856682961313,Skin-Melanoma
Skin-Melanoma::S.86,fitms_0.030,72.2250081932212,0.115930992284464,0.8,1,0.888888888888889,2.68406900771554,1,0.938166664540763,0.281657783098806,Skin-Melanoma
Skin-Melanoma::S.87,fitms_0.030,29.2060493623693,0.0585291570388163,1,1,1,2.94147084296118,1,0.968513992391891,0.00730026415270757,Skin-Melanoma
Skin-Melanoma::S.88,fitms_0.030,10.752930095798,0.0138747485107071,1,1,1,2.98612525148929,1,0.990034708570843,0.000244708684284139,Skin-Melanoma
Skin-Melanoma::S.89,fitms_0.030,80.279576096945,0.0645853387746943,0.833333333333333,1,0.909090909090909,2.76874799455864,1,0.970863525692218,0.0389135296130132,Skin-Melanoma
Skin-Melanoma::S.90,fitms_0.030,51.247331072107,0.0752530559061777,1,1,1,2.92474694409382,1,0.956441390646257,0.00721162919988912,Skin-Melanoma
Skin-Melanoma::S.91,fitms_0.030,69.54667272797,0.08996982241652,0.75,1,0.857142857142857,2.66003017758348,1,0.95331443950729,0.15136870529091,Skin-Melanoma
Skin-Melanoma::S.92,fitms_0.030,16.0266040448586,0.030761236170554,1,1,1,2.96923876382945,1,0.979238191900712,0.00221707351426558,Skin-Melanoma
Skin-Melanoma::S.93,fitms_0.030,267.227365447379,0.12458152235309,0.6,1,0.75,2.47541847764691,1,0.932490983753822,0.406588677887463,Skin-Melanoma
Skin-Melanoma::S.94,fitms_0.030,107.234940298791,0.204257029140555,1,1,1,2.79574297085945,1,0.865955422205046,0.0603185014320155,Skin-Melanoma
Skin-Melanoma::S.95,fitms_0.030,107.762824003752,0.165788960005772,0.6,1,0.75,2.43421103999423,1,0.912078043538239,0.257364079904835,Skin-Melanoma
Skin-Melanoma::S.96,fitms_0.030,234.354987158075,0.195621859063501,1,1,1,2.8043781409365,1,0.880392026339758,0.0424571446166768,Skin-Melanoma
Skin-Melanoma::S.97,fitms_0.030,87.4734223719153,0.0944637390625435,0.8,1,0.888888888888889,2.70553626093746,1,0.944826084913271,0.233302477793877,Skin-Melanoma
Skin-Melanoma::S.98,fitms_0.030,29.3548181539197,0.0607760210226081,1,1,1,2.93922397897739,1,0.962177254260792,0.00657574033568124,Skin-Melanoma
Skin-Melanoma::S.99,fitms_0.030,72.804712466114,0.105667216931951,0.4,1,0.571428571428571,2.29433278306805,1,0.948815328866413,0.283850121700553,Skin-Melanoma
Skin-Melanoma::MSI-H.S.1,fitms_0.030,30523,1,0,1,0,1,1,0.291548942358753,,Skin-Melanoma
Stomach-AdenoCA::S.1,fitms_0.030,47.4259666443557,0.0505068867352031,0.75,1,0.857142857142857,2.6994931132648,1,0.973598090179078,0.0375573613663516,Stomach-AdenoCA
Stomach-AdenoCA::S.2,fitms_0.030,549.912107653444,0.24289404048297,0.4,1,0.571428571428571,2.15710595951703,1,0.875501910807856,0.6614111982023,Stomach-AdenoCA
Stomach-AdenoCA::S.3,fitms_0.030,743.407455713571,0.296414456026145,0.8,1,0.888888888888889,2.50358554397386,1,0.816676568157233,0.147018100050905,Stomach-AdenoCA
Stomach-AdenoCA::S.4,fitms_0.030,63.658791221953,0.0755145803344638,1,1,1,2.92448541966554,1,0.95315682866905,0.00835154735630617,Stomach-AdenoCA
Stomach-AdenoCA::S.5,fitms_0.030,115.745609643111,0.0605997956246654,0.4,1,0.571428571428571,2.33940020437533,1,0.969102368392151,0.0989038778733828,Stomach-AdenoCA
Stomach-AdenoCA::S.6,fitms_0.030,468.271147663847,0.151642211031039,1,1,1,2.84835778896896,1,0.905684348571769,0.0294320897844749,Stomach-AdenoCA
Stomach-AdenoCA::S.7,fitms_0.030,109.187394655588,0.127854092102562,0.75,1,0.857142857142857,2.62214590789744,1,0.929303637697929,0.120000090508083,Stomach-AdenoCA
Stomach-AdenoCA::S.8,fitms_0.030,23.6441732197357,0.0414083594040906,1,1,1,2.95859164059591,1,0.970719868267558,0.00796651480536579,Stomach-AdenoCA
Stomach-AdenoCA::S.9,fitms_0.030,68.2451555339018,0.113741925889836,1,1,1,2.88625807411016,1,0.941384265947483,0.0150420460044908,Stomach-AdenoCA
Stomach-AdenoCA::S.10,fitms_0.030,117.926072289481,0.0534327468461626,1,1,1,2.94656725315384,1,0.97247431994084,0.00337673883302718,Stomach-AdenoCA
Stomach-AdenoCA::S.11,fitms_0.030,16.3721555492,0.0391678362421052,1,1,1,2.96083216375789,1,0.972304157388803,0.00163543346493686,Stomach-AdenoCA
Stomach-AdenoCA::S.12,fitms_0.030,46.094576700428,0.0531656017305975,1,1,1,2.9468343982694,1,0.962406242490431,0.00313683196112107,Stomach-AdenoCA
Stomach-AdenoCA::S.13,fitms_0.030,35.228085256985,0.0268711558024295,1,1,1,2.97312884419757,1,0.978602503291222,0.000977661815097195,Stomach-AdenoCA
Stomach-AdenoCA::S.14,fitms_0.030,49.996500468521,0.0472110486010585,1,1,1,2.95278895139894,1,0.966043826601343,0.0065255571148212,Stomach-AdenoCA
Stomach-AdenoCA::S.15,fitms_0.030,12.3404398211314,0.0105926522069797,1,1,1,2.98940734779302,1,0.992610670370347,0.000484614284815657,Stomach-AdenoCA
Stomach-AdenoCA::S.16,fitms_0.030,14.6118203807449,0.0316273168414391,1,1,1,2.96837268315856,1,0.979436102971155,0.00108430872702961,Stomach-AdenoCA
Stomach-AdenoCA::S.17,fitms_0.030,54.283634312696,0.0654808616558456,1,1,1,2.93451913834415,1,0.956981601019513,0.00856294841157327,Stomach-AdenoCA
Stomach-AdenoCA::S.18,fitms_0.030,28.8698544785945,0.0563864345285049,0.75,1,0.857142857142857,2.69361356547149,1,0.950890273031726,0.269296246095446,Stomach-AdenoCA
Stomach-AdenoCA::S.19,fitms_0.030,64.9705253006602,0.0639473674219097,1,1,1,2.93605263257809,1,0.96503149004562,0.00442797908617537,Stomach-AdenoCA
Stomach-AdenoCA::S.20,fitms_0.030,12.840244149698,0.024364789657871,1,1,1,2.97563521034213,1,0.982807488460802,0.000867055778277324,Stomach-AdenoCA
Stomach-AdenoCA::S.21,fitms_0.030,2.641203464646,0.00761153736209221,1,1,1,2.99238846263791,1,0.99403934755447,2.50029804790855e-07,Stomach-AdenoCA
Stomach-AdenoCA::S.22,fitms_0.030,32.9108708849698,0.0529965714733813,0.8,1,0.888888888888889,2.74700342852662,1,0.969964425216542,0.00965123244035698,Stomach-AdenoCA
Stomach-AdenoCA::S.23,fitms_0.030,29.4769850911128,0.0729628343839425,0.5,1,0.666666666666667,2.42703716561606,1,0.950392894797923,0.263069300648955,Stomach-AdenoCA
Stomach-AdenoCA::S.24,fitms_0.030,43.8755141335538,0.0545037442652842,1,1,1,2.94549625573472,1,0.962931022963001,0.00310518313403162,Stomach-AdenoCA
Stomach-AdenoCA::S.25,fitms_0.030,109.095256992942,0.163561104936945,0.75,1,0.857142857142857,2.58643889506306,1,0.896436229691852,0.122481811219979,Stomach-AdenoCA
Stomach-AdenoCA::S.26,fitms_0.030,22.3750745610279,0.0459447116242872,1,1,1,2.95405528837571,1,0.967226965594815,0.00910953138615483,Stomach-AdenoCA
Stomach-AdenoCA::S.27,fitms_0.030,37.9309466746197,0.0561108678618635,1,1,1,2.94388913213814,1,0.960308583642908,0.0238480825983668,Stomach-AdenoCA
Stomach-AdenoCA::S.28,fitms_0.030,49.355745462638,0.0351536648594288,1,1,1,2.96484633514057,1,0.976332694174093,0.00215780135695159,Stomach-AdenoCA
Stomach-AdenoCA::S.29,fitms_0.030,183.654385005855,0.137260377433374,1,1,1,2.86273962256663,1,0.904581142317815,0.0241047913100103,Stomach-AdenoCA
Stomach-AdenoCA::S.30,fitms_0.030,86.3889941982171,0.0534254756946302,1,1,1,2.94657452430537,1,0.971857645916793,0.00796114965523555,Stomach-AdenoCA
Stomach-AdenoCA::S.31,fitms_0.030,13.2665338380739,0.0713254507423328,1,1,1,2.92867454925767,1,0.950487723773285,0.0124276748468697,Stomach-AdenoCA
Stomach-AdenoCA::S.32,fitms_0.030,113.35026326852,0.143299953563236,1,1,1,2.85670004643676,1,0.911485513248635,0.0218789926175462,Stomach-AdenoCA
Stomach-AdenoCA::S.33,fitms_0.030,9.54583404127601,0.0318194468042534,1,1,1,2.96818055319575,1,0.976183229409224,0.00107225223894444,Stomach-AdenoCA
Stomach-AdenoCA::S.34,fitms_0.030,57.605180357766,0.0821757209097946,0.8,1,0.888888888888889,2.71782427909021,1,0.95352030391199,0.0271656674044593,Stomach-AdenoCA
Stomach-AdenoCA::S.35,fitms_0.030,2.61537920300503,0.00283356360022214,1,1,1,2.99716643639978,1,0.997746547016671,1.12629910036124e-05,Stomach-AdenoCA
Stomach-AdenoCA::S.36,fitms_0.030,30.4125510312613,0.0512859207947071,1,1,1,2.94871407920529,1,0.967449313142163,0.00428432246405222,Stomach-AdenoCA
Stomach-AdenoCA::S.37,fitms_0.030,20.2836668929453,0.0626039101634114,1,1,1,2.93739608983659,1,0.956939655211616,0.00708181849133947,Stomach-AdenoCA
Stomach-AdenoCA::S.38,fitms_0.030,99.2517374347197,0.128731176958132,0.75,1,0.857142857142857,2.62126882304187,1,0.919789171090739,0.347996172632406,Stomach-AdenoCA
Stomach-AdenoCA::S.39,fitms_0.030,144.757135820309,0.157515925811,0.75,1,0.857142857142857,2.592484074189,1,0.90207691514457,0.436957741646846,Stomach-AdenoCA
Stomach-AdenoCA::S.40,fitms_0.030,61.84784890471,0.0426242928357754,1,1,1,2.95737570716422,1,0.973309788299106,0.00516607193054608,Stomach-AdenoCA
Stomach-AdenoCA::S.41,fitms_0.030,15.2355720624228,0.0118934988777695,1,1,1,2.98810650112223,1,0.99255542292031,0.000538044486133329,Stomach-AdenoCA
Stomach-AdenoCA::S.42,fitms_0.030,64.530360672579,0.0507713301908568,1,1,1,2.94922866980914,1,0.966269733663062,0.00607080460359271,Stomach-AdenoCA
Stomach-AdenoCA::S.43,fitms_0.030,9.18084445545558,0.0237845711281233,0.666666666666667,1,0.8,2.64288209553854,1,0.981151090954608,0.0704479286000904,Stomach-AdenoCA
Stomach-AdenoCA::S.44,fitms_0.030,7.45245657879242,0.00745991649528771,1,1,1,2.99254008350471,1,0.995431137378218,8.75581293255311e-05,Stomach-AdenoCA
Stomach-AdenoCA::S.45,fitms_0.030,100.914534707518,0.0969399949159635,0.5,1,0.666666666666667,2.40306000508404,1,0.930894034998101,0.224821471796034,Stomach-AdenoCA
Stomach-AdenoCA::S.46,fitms_0.030,120.332850858113,0.212978497094005,0.75,1,0.857142857142857,2.537021502906,1,0.877306067114828,0.27542777839614,Stomach-AdenoCA
Stomach-AdenoCA::S.47,fitms_0.030,8.94800660092798,0.0161516364637689,1,1,1,2.98384836353623,1,0.988579068329209,0.000373964250253196,Stomach-AdenoCA
Stomach-AdenoCA::S.48,fitms_0.030,249.047759094471,0.101693654183124,0.8,1,0.888888888888889,2.69830634581688,1,0.936801428454149,0.334339957507645,Stomach-AdenoCA
Stomach-AdenoCA::S.49,fitms_0.030,13.4729976073952,0.0437434987253091,0.666666666666667,1,0.8,2.62292316794136,1,0.971089702357098,0.00378461487431595,Stomach-AdenoCA
Stomach-AdenoCA::S.50,fitms_0.030,13.7714911537646,0.0525629433349794,1,1,1,2.94743705666502,1,0.96625378787647,0.00576823464680972,Stomach-AdenoCA
Stomach-AdenoCA::S.51,fitms_0.030,82.713448753745,0.121816566647636,1,1,1,2.87818343335236,1,0.920270674222655,0.0238365359120006,Stomach-AdenoCA
Stomach-AdenoCA::S.52,fitms_0.030,182.872391110737,0.100424157666522,1,1,1,2.89957584233348,1,0.936651845557184,0.0240286810946206,Stomach-AdenoCA
Stomach-AdenoCA::S.53,fitms_0.030,116.710178288785,0.0760326894389479,1,1,1,2.92396731056105,1,0.951422658329624,0.00630080290035035,Stomach-AdenoCA
Stomach-AdenoCA::S.54,fitms_0.030,7.94913266436595,0.00493734948097264,1,1,1,2.99506265051903,1,0.996508766700916,3.23832217444371e-05,Stomach-AdenoCA
Stomach-AdenoCA::S.55,fitms_0.030,139.26168386392,0.0580257016099667,1,1,1,2.94197429839003,1,0.969174129330989,0.0060799123057507,Stomach-AdenoCA
Stomach-AdenoCA::S.56,fitms_0.030,31.8606806259201,0.0377049474862959,1,1,1,2.9622950525137,1,0.973338575948157,0.0016558039870117,Stomach-AdenoCA
Stomach-AdenoCA::S.57,fitms_0.030,25.2730519285401,0.021508980364715,1,1,1,2.97849101963528,1,0.984790854127702,0.00130718710827659,Stomach-AdenoCA
Stomach-AdenoCA::S.58,fitms_0.030,44.599441786793,0.0677803066668587,1,1,1,2.93221969333314,1,0.955551817146078,0.00572637931975898,Stomach-AdenoCA
Stomach-AdenoCA::S.59,fitms_0.030,30.7171393193755,0.030382927121044,1,1,1,2.96961707287896,1,0.982431564603621,0.00125587710145234,Stomach-AdenoCA
Stomach-AdenoCA::S.60,fitms_0.030,121.601436578123,0.067518843186076,1,1,1,2.93248115681392,1,0.952512307343138,0.0110018128712111,Stomach-AdenoCA
Stomach-AdenoCA::S.61,fitms_0.030,87.605945197504,0.0494111366032171,1,1,1,2.95058886339678,1,0.972686923967817,0.00353107071542566,Stomach-AdenoCA
Stomach-AdenoCA::S.62,fitms_0.030,423.958304986905,0.128161519040781,0.75,1,0.857142857142857,2.62183848095922,1,0.931625911776466,0.142734509937534,Stomach-AdenoCA
Stomach-AdenoCA::S.63,fitms_0.030,31.2733387072975,0.0646143361721022,1,1,1,2.9353856638279,1,0.957748204390145,0.00509482570303235,Stomach-AdenoCA
Stomach-AdenoCA::S.64,fitms_0.030,163.612583767839,0.098030307829742,0.75,1,0.857142857142857,2.65196969217026,1,0.94267247132531,0.269429048727993,Stomach-AdenoCA
Stomach-AdenoCA::S.65,fitms_0.030,35.2072357643143,0.05475464349038,1,1,1,2.94524535650962,1,0.970327143869423,0.0074817639278451,Stomach-AdenoCA
Stomach-AdenoCA::S.66,fitms_0.030,70.033391939733,0.0609516030807075,1,1,1,2.93904839691929,1,0.961748663087173,0.00834189936002501,Stomach-AdenoCA
Stomach-AdenoCA::S.67,fitms_0.030,76.8995706887321,0.0367237682372168,1,1,1,2.96327623176278,1,0.978672034536783,0.00554810930747775,Stomach-AdenoCA
Stomach-AdenoCA::S.68,fitms_0.030,156.853110163157,0.155762770767782,1,1,1,2.84423722923222,1,0.904549158875834,0.0329909369462934,Stomach-AdenoCA
Stomach-AdenoCA::S.69,fitms_0.030,23.2824088574373,0.082855547535364,1,1,1,2.91714445246464,1,0.941402489289759,0.00792899766228988,Stomach-AdenoCA
Stomach-AdenoCA::S.70,fitms_0.030,83.3166573509736,0.094893687187897,1,1,1,2.9051063128121,1,0.938989233674319,0.0133820863901535,Stomach-AdenoCA
Stomach-AdenoCA::S.71,fitms_0.030,62.688712337356,0.0846001516023697,0.75,1,0.857142857142857,2.66539984839763,1,0.949258788151704,0.242081226449777,Stomach-AdenoCA
Stomach-AdenoCA::S.72,fitms_0.030,14.5130956666633,0.027749704907578,1,1,1,2.97225029509242,1,0.982878496019969,0.00122113998001729,Stomach-AdenoCA
Stomach-AdenoCA::S.73,fitms_0.030,155.022089647074,0.126548644609856,0.75,1,0.857142857142857,2.62345135539014,1,0.930420954271647,0.271885829445076,Stomach-AdenoCA
Stomach-AdenoCA::S.74,fitms_0.030,24.355608676403,0.0451866580267217,1,1,1,2.95481334197328,1,0.967992340990262,0.00212081616878199,Stomach-AdenoCA
Stomach-AdenoCA::S.75,fitms_0.030,363.464583259385,0.196999774124328,0.666666666666667,1,0.8,2.46966689254234,1,0.863871034507087,0.609014493035917,Stomach-AdenoCA
Stomach-AdenoCA::S.76,fitms_0.030,34.066456945265,0.0181204558219495,1,1,1,2.98187954417805,1,0.987687647113132,0.001309372985993,Stomach-AdenoCA
Stomach-AdenoCA::S.77,fitms_0.030,50.517551070538,0.0986670919346445,1,1,1,2.90133290806536,1,0.929669283913011,0.0138081855243543,Stomach-AdenoCA
Stomach-AdenoCA::S.78,fitms_0.030,37.8474125626139,0.0276864759053503,1,1,1,2.97231352409465,1,0.98109886692776,0.00140704691897683,Stomach-AdenoCA
Stomach-AdenoCA::S.79,fitms_0.030,6.20364639777751,0.0260657411671324,1,1,1,2.97393425883287,1,0.980848177502092,0.000551802737882341,Stomach-AdenoCA
Stomach-AdenoCA::S.80,fitms_0.030,167.26720874996,0.0897356270117811,1,1,1,2.91026437298822,1,0.956523550833931,0.0114582608388438,Stomach-AdenoCA
Stomach-AdenoCA::S.81,fitms_0.030,25.724600383738,0.0562901540125558,1,1,1,2.94370984598744,1,0.962933738294626,0.00439145207196032,Stomach-AdenoCA
Stomach-AdenoCA::S.82,fitms_0.030,53.234204025967,0.0349764809631846,1,1,1,2.96502351903682,1,0.982146133119174,0.00128994074300105,Stomach-AdenoCA
Stomach-AdenoCA::S.83,fitms_0.030,33.3924466840384,0.0531726858026089,1,1,1,2.94682731419739,1,0.966377467055257,0.0031786092568712,Stomach-AdenoCA
