"Mutation type","Eso-AdenoCA::S.1","Eso-AdenoCA::S.2","Eso-AdenoCA::S.3","Eso-AdenoCA::S.4","Eso-AdenoCA::S.5","Eso-AdenoCA::S.6","Eso-AdenoCA::S.7","Eso-AdenoCA::S.8","Eso-AdenoCA::S.9","Eso-AdenoCA::S.10","Eso-AdenoCA::S.11","Eso-AdenoCA::S.12","Eso-AdenoCA::S.13","Eso-AdenoCA::S.14","Eso-AdenoCA::S.15","Eso-AdenoCA::S.16","Eso-AdenoCA::S.17","Eso-AdenoCA::S.18","Eso-AdenoCA::S.19","Eso-AdenoCA::S.20","Eso-AdenoCA::S.21","Eso-AdenoCA::S.22","Eso-AdenoCA::S.23","Eso-AdenoCA::S.24","Eso-AdenoCA::S.25","Eso-AdenoCA::S.26","Eso-AdenoCA::S.27","Eso-AdenoCA::S.28","Eso-AdenoCA::S.29","Eso-AdenoCA::S.30","Eso-AdenoCA::S.31","Eso-AdenoCA::S.32","Eso-AdenoCA::S.33","Eso-AdenoCA::S.34","Eso-AdenoCA::S.35","Eso-AdenoCA::S.36","Eso-AdenoCA::S.37","Eso-AdenoCA::S.38","Eso-AdenoCA::S.39","Eso-AdenoCA::S.40","Eso-AdenoCA::S.41","Eso-AdenoCA::S.42","Eso-AdenoCA::S.43","Eso-AdenoCA::S.44","Eso-AdenoCA::S.45","Eso-AdenoCA::S.46","Eso-AdenoCA::S.47","Eso-AdenoCA::S.48","Eso-AdenoCA::S.49","Eso-AdenoCA::S.50","Eso-AdenoCA::S.51","Eso-AdenoCA::S.52","Eso-AdenoCA::S.53","Eso-AdenoCA::S.54","Eso-AdenoCA::S.55","Eso-AdenoCA::S.56","Eso-AdenoCA::S.57","Eso-AdenoCA::S.58","Eso-AdenoCA::S.59","Eso-AdenoCA::S.60","Eso-AdenoCA::S.61","Eso-AdenoCA::S.62","Eso-AdenoCA::S.63","Eso-AdenoCA::S.64","Eso-AdenoCA::S.65","Eso-AdenoCA::S.66","Eso-AdenoCA::S.67","Eso-AdenoCA::S.68","Eso-AdenoCA::S.69","Eso-AdenoCA::S.70","Eso-AdenoCA::S.71","Eso-AdenoCA::S.72","Eso-AdenoCA::S.73","Eso-AdenoCA::S.74","Eso-AdenoCA::S.75","Eso-AdenoCA::S.76","Eso-AdenoCA::S.77","Eso-AdenoCA::S.78","Eso-AdenoCA::S.79","Eso-AdenoCA::S.80","Eso-AdenoCA::S.81","Eso-AdenoCA::S.82","Eso-AdenoCA::S.83","Eso-AdenoCA::S.84","Eso-AdenoCA::S.85","Eso-AdenoCA::S.86","Eso-AdenoCA::S.87","Eso-AdenoCA::S.88","Eso-AdenoCA::S.89","Eso-AdenoCA::S.90","Eso-AdenoCA::S.91","Eso-AdenoCA::S.92","Eso-AdenoCA::S.93","Eso-AdenoCA::S.94","Eso-AdenoCA::S.95","Eso-AdenoCA::S.96","Eso-AdenoCA::S.97","Eso-AdenoCA::S.98","Eso-AdenoCA::S.99","Eso-AdenoCA::S.100"
"INS_repeats_2_3",1,3,2,0,0,0,2,0,2,1,1,0,1,1,0,4,0,0,2,0,2,1,1,0,2,0,1,1,0,1,0,0,1,0,2,2,2,2,0,0,2,1,1,1,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,4,0,1,1,0,1,1,0,1,0,2,1,1,0,0,2,0,0,1,1,2,0,1,1,1,1,0,0,1,0,3,3,1,0,3,1,4,2,3,1,0
"INS_repeats_2_4",5,10,1,0,2,3,3,3,4,3,0,1,5,14,4,1,2,1,4,3,2,7,1,1,1,2,4,6,1,3,0,2,2,3,4,4,3,0,1,2,0,2,4,5,3,4,6,0,1,3,3,5,0,6,2,1,4,4,1,3,1,2,11,10,4,1,15,2,0,4,6,3,3,0,1,5,3,10,2,11,4,1,1,4,4,4,1,4,1,2,7,3,0,3,1,5,4,4,6,4
"INS_repeats_2_5+",19,59,15,1,11,12,35,10,32,11,6,22,48,13,11,14,7,15,19,39,6,32,18,5,7,10,31,23,25,12,1,12,13,16,23,27,17,8,8,17,37,16,11,24,34,8,32,21,6,4,27,26,17,18,19,11,39,21,20,35,14,9,54,27,29,2,24,16,2,24,48,12,23,9,27,24,25,43,14,33,15,6,27,37,50,1,7,7,0,18,62,34,4,22,12,39,25,25,11,19
"INS_repeats_3_0",11,3,6,0,0,0,0,0,1,0,10,4,0,1,2,2,0,0,4,0,1,0,0,3,1,0,0,0,1,0,0,1,3,1,0,2,13,0,1,1,0,0,1,8,0,2,1,0,0,0,7,1,0,8,0,3,0,0,0,2,0,1,1,0,1,2,0,1,0,3,0,0,0,0,2,3,4,0,4,9,5,0,4,2,0,0,3,2,1,2,2,0,0,0,1,0,1,0,0,9
"INS_repeats_3_1",1,4,6,0,0,1,3,1,2,4,9,9,1,8,5,4,0,2,3,1,0,2,0,1,3,2,5,1,4,0,0,0,5,2,1,1,1,4,1,0,3,2,3,6,1,4,7,1,6,0,3,6,2,0,0,2,2,1,0,8,1,5,7,2,3,0,1,1,1,14,0,1,1,1,1,1,2,2,0,3,2,0,4,6,5,0,3,3,2,5,5,1,0,3,5,2,3,5,2,5
"INS_repeats_3_2",3,0,1,0,0,1,0,0,0,1,1,2,0,1,0,1,0,1,4,1,1,0,1,1,0,0,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
"INS_repeats_3_3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"INS_repeats_3_4",1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"INS_repeats_3_5+",2,1,6,0,0,0,3,0,0,1,1,7,2,3,2,3,3,1,3,0,0,2,0,1,1,3,4,1,2,2,1,2,2,1,2,2,1,3,1,3,1,5,1,2,1,0,5,5,1,0,1,1,3,1,0,2,10,0,2,2,2,1,5,2,4,1,1,5,1,5,1,1,1,0,2,5,2,2,2,3,0,0,2,3,3,4,1,0,0,2,1,2,1,2,0,7,1,6,0,3
"INS_repeats_4_0",8,0,0,0,0,2,2,0,1,1,10,0,0,1,2,4,0,0,15,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,0,0,3,1,0,0,1,3,0,1,2,0,2,0,5,1,0,0,0,2,0,0,0,2,0,0,1,0,2,2,0,2,0,2,0,0,0,0,6,0,0,0,1,6,1,0,2,0,0,0,0,0,1,5,4,0,1,0,3,0,0,0,0,5
"INS_repeats_4_1",3,6,3,0,0,0,8,1,2,2,1,6,2,5,1,5,0,0,5,2,2,2,1,1,2,0,6,1,6,1,2,0,0,3,0,6,7,2,0,1,1,2,0,3,3,1,4,0,6,1,3,4,1,6,1,3,2,1,0,3,0,6,2,2,0,1,4,1,0,2,6,0,2,0,2,3,1,1,3,5,3,0,1,2,1,0,0,0,4,2,7,4,0,1,1,2,1,2,0,1
"INS_repeats_4_2",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"INS_repeats_4_3",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,1,1,3,0,0,1,0,1,0,1,0,0
"INS_repeats_4_4",1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0,0,1,0,2,0,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"INS_repeats_4_5+",2,1,2,0,2,0,3,5,0,1,0,1,2,4,2,0,2,1,6,1,0,3,2,1,1,2,3,2,4,2,0,2,4,2,2,9,1,1,2,3,1,1,2,2,12,2,2,1,1,1,2,1,2,1,2,1,1,0,2,5,1,4,3,2,4,0,7,3,1,5,6,2,4,2,3,7,4,9,3,6,4,0,7,13,4,3,3,1,1,4,13,2,1,2,3,7,8,5,3,2
"INS_repeats_5+_0",24,0,5,0,0,1,5,0,2,6,5,5,0,2,0,3,0,0,1,2,0,0,0,1,1,0,0,0,7,0,0,1,3,4,0,3,0,3,2,0,0,0,2,0,0,1,1,0,0,0,12,1,1,0,0,1,0,0,0,14,0,10,1,0,4,3,0,3,0,5,0,0,0,0,1,0,1,0,0,1,2,0,4,4,0,0,1,1,4,4,3,0,0,0,1,0,0,0,0,5
"INS_repeats_5+_1",28,7,3,0,0,3,5,2,5,1,6,16,0,6,4,9,0,1,29,4,5,2,0,3,0,1,4,0,6,2,0,0,4,3,1,2,31,2,2,4,1,2,6,28,2,5,21,0,4,0,29,9,0,4,2,5,3,1,0,1,1,27,2,3,4,16,2,21,1,49,3,1,3,0,19,7,1,0,13,7,11,0,11,3,9,0,5,5,3,8,25,4,4,1,0,2,0,1,0,16
"INS_repeats_5+_2",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"INS_repeats_5+_3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"INS_repeats_5+_4",1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"INS_repeats_5+_5+",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"DEL_MH_2_1",14,28,16,3,0,1,27,0,22,9,19,13,0,20,0,8,0,1,19,3,13,4,0,14,18,30,10,1,7,14,0,4,16,6,0,70,5,18,9,0,0,20,13,6,3,13,0,0,120,0,87,4,5,1,0,7,1,94,0,15,0,11,6,3,18,1,1,59,0,12,6,1,1,2,1,11,10,3,21,38,5,1,2,3,3,0,15,5,16,22,48,0,66,3,28,25,2,0,2,30
"DEL_MH_3_1",18,6,8,1,0,1,5,0,5,5,4,5,0,12,0,5,0,0,10,1,1,0,0,5,1,0,4,0,11,0,0,1,5,4,0,4,0,4,6,0,0,0,6,5,0,9,1,0,6,0,13,7,0,0,0,3,0,4,0,10,0,11,1,2,9,0,0,0,0,3,0,0,0,0,0,0,7,0,3,1,4,0,3,12,0,0,1,6,11,8,13,0,0,0,6,3,2,0,0,6
"DEL_MH_3_2",18,20,12,1,0,1,5,3,4,4,7,9,0,7,2,3,3,1,10,0,4,4,3,2,13,11,9,5,6,3,1,6,1,10,0,18,5,8,7,4,2,13,3,5,4,1,12,5,33,3,19,13,6,5,0,2,5,34,2,16,0,4,5,6,9,1,5,9,0,5,16,2,0,3,3,18,6,4,16,6,1,0,2,18,5,0,1,1,11,12,9,5,11,4,10,22,7,14,1,7
"DEL_MH_4_1",10,5,3,0,0,0,0,0,2,2,2,7,0,5,0,1,0,0,3,3,0,0,0,0,7,1,3,0,7,0,1,0,6,2,1,14,0,9,1,0,0,3,5,0,0,3,1,0,3,0,11,11,2,1,0,3,0,4,0,12,0,5,3,4,8,0,0,0,0,4,1,0,1,0,0,3,4,0,1,0,3,0,0,0,1,0,3,2,6,17,13,0,2,0,0,2,3,0,0,7
"DEL_MH_4_2",28,20,8,1,0,2,4,1,4,3,6,3,1,1,0,1,0,0,8,1,1,0,1,2,2,2,2,0,1,1,0,1,1,0,1,10,0,4,2,0,0,10,2,2,1,2,0,0,8,0,34,2,0,1,0,4,2,12,0,8,0,5,1,1,3,0,0,4,0,3,0,0,1,0,1,2,2,0,9,2,0,0,2,5,1,3,4,2,6,1,1,1,6,0,4,8,0,1,0,8
"DEL_MH_4_3",12,10,3,3,0,0,3,2,0,1,0,2,0,2,0,0,0,0,1,5,3,0,0,0,4,4,0,2,4,3,0,5,6,2,2,5,4,1,1,0,1,8,12,5,0,0,4,1,15,0,19,6,1,1,1,3,1,31,1,7,0,3,5,1,7,1,2,11,0,2,3,0,0,2,3,3,4,1,8,5,2,1,4,4,3,0,3,1,5,6,8,0,10,3,5,13,0,1,0,1
"DEL_MH_5+_1",66,2,5,0,1,16,4,2,2,4,10,6,0,6,2,2,0,6,25,12,1,3,0,2,9,0,2,1,19,0,0,1,7,10,0,8,1,27,4,2,0,4,3,4,0,1,7,0,5,0,73,9,0,6,1,6,4,0,1,9,0,23,1,51,5,8,2,6,0,3,21,0,0,1,1,3,12,3,2,8,0,0,23,3,4,0,4,4,22,2,63,6,1,1,1,1,87,1,1,5
"DEL_MH_5+_2",261,8,2,0,0,17,10,0,1,6,4,6,0,7,0,2,0,8,25,33,0,0,0,6,2,0,2,0,65,0,0,0,3,4,0,11,4,10,1,0,0,0,0,8,0,2,1,0,4,0,122,10,2,0,0,3,0,0,0,5,0,50,0,52,8,6,0,1,0,4,3,0,0,0,3,2,8,1,0,1,4,0,8,4,0,0,12,0,79,3,12,3,0,0,4,0,15,2,1,0
"DEL_MH_5+_3",172,4,1,0,0,4,4,0,5,0,16,6,1,6,0,4,0,1,11,31,0,0,0,2,2,0,9,1,8,0,0,1,6,0,0,4,1,7,1,1,0,0,3,4,0,3,0,0,2,0,81,2,1,1,0,2,0,0,0,7,0,12,2,38,9,1,0,0,0,1,0,0,0,0,0,0,6,0,0,2,8,0,1,1,0,0,9,0,24,4,13,2,0,1,5,0,10,0,0,7
"DEL_MH_5+_4",86,4,5,0,0,0,0,0,0,1,4,5,1,1,0,1,0,2,2,5,0,0,0,1,0,0,3,1,7,2,0,2,0,2,0,0,0,1,0,1,0,2,1,2,2,0,4,0,2,0,62,5,1,3,0,2,1,2,0,4,0,7,1,30,0,0,1,1,0,2,1,0,0,0,1,1,1,2,1,0,0,0,2,1,0,0,6,1,19,1,5,4,2,0,0,2,3,0,0,4
"DEL_MH_5+_5+",115,9,2,0,4,2,2,2,1,2,1,5,2,4,1,3,1,1,2,17,0,2,1,2,1,0,4,7,14,0,0,3,0,0,6,5,1,2,0,4,0,5,0,1,9,1,7,4,7,4,61,3,2,1,3,3,8,1,1,0,0,13,7,20,5,5,4,0,1,8,5,1,2,4,3,3,2,10,4,1,3,0,0,3,4,1,13,0,14,11,7,4,1,6,1,1,4,7,2,1
