Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Ovary-AdenoCA::S.15,fitms_0.030,0,24.5832880701085,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.16,fitms_0.030,0,4.71835336562505,0,62.8649554128281,0,0,0,0,4.29890708387968,0,0
Ovary-AdenoCA::S.17,fitms_0.030,0,71.8834794656687,0,39.3805153277025,0,36.6377535747993,0,0,21.6349334631295,0,0
Ovary-AdenoCA::S.18,fitms_0.030,0,40.7468863970028,0,125.963167601418,0,50.338064243012,0,0,0,0,0
Ovary-AdenoCA::S.19,fitms_0.030,0,0,0,56.2478445013029,907.437729699921,0,0,0,0,0,0
Ovary-AdenoCA::S.20,fitms_0.030,0,73.5713868219376,0,0,39.8804310974363,0,0,0,0,0,0
Ovary-AdenoCA::S.21,fitms_0.030,0,14.7719505933444,0,29.3904653342359,0,0,0,0,81.8375867372472,0,0
Ovary-AdenoCA::S.22,fitms_0.030,0,33.3125483203636,0,0,0,74.6874610003289,0,0,0,0,0
Ovary-AdenoCA::S.23,fitms_0.030,0,2.2591642048672,0,0,17.659696821072,9.39245320624192,0,0,0,0,0
Ovary-AdenoCA::S.24,fitms_0.030,0,388.672035978169,0,66.3280415922384,0,0,0,0,0,0,0
Ovary-AdenoCA::S.25,fitms_0.030,0,38.0492516215811,0,23.4633065327712,0,0,0,0,68.4874476643963,0,0
Ovary-AdenoCA::S.26,fitms_0.030,0,45.8067936567946,0,91.735606998179,0,64.2035875201677,0,0,0,0,0
Ovary-AdenoCA::S.27,fitms_0.030,0,97.0748586194561,0,0,244.588131000281,52.646845373118,0,0,50.5581169307514,0,0
Ovary-AdenoCA::S.28,fitms_0.030,0,79.6979178628153,0,129.349727492991,0,0,0,0,0,0,0
Ovary-AdenoCA::S.29,fitms_0.030,0,52.2448228668026,0,0,42.4837917710697,69.6803158195984,0,0,0,0,0
Ovary-AdenoCA::S.30,fitms_0.030,0,134.008888112963,0,35.9275381769846,31.0636026360121,0,0,0,0,0,0
Ovary-AdenoCA::S.31,fitms_0.030,0,27.881081605232,0,140.403896576557,0,0,0,0,9.92707429473491,0,0
Ovary-AdenoCA::S.32,fitms_0.030,0,8.38466535512304,0,0,0,49.5149402346642,0,0,0,0,0
Ovary-AdenoCA::S.33,fitms_0.030,0,25.155175257725,0,0,0,15.6932560505578,0,0,8.12790781514757,0,0
Ovary-AdenoCA::S.34,fitms_0.030,0,32.8171392720092,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.35,fitms_0.030,0,6.61681688375272,0,24.3883080338713,0,0,0,0,40.994878993079,0,0
Ovary-AdenoCA::S.36,fitms_0.030,0,133.691507099432,0,31.8915450429705,49.8603879328547,0,0,0,63.5565807559011,0,0
Ovary-AdenoCA::S.37,fitms_0.030,0,434.454785445689,0,0,0,32.2484975378667,0,0,0,0,0
Ovary-AdenoCA::S.38,fitms_0.030,0,37.1796648993978,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.39,fitms_0.030,0,8.37484166697071,0,119.566984019453,27.4574272866226,0,0,0,0,0,0
Ovary-AdenoCA::S.40,fitms_0.030,0,63.4655848894321,0,80.5344472103405,0,0,0,0,0,0,0
Ovary-AdenoCA::S.41,fitms_0.030,0,30.3856650084458,0,76.6245410885323,0,0,0,0,0,0,0
Ovary-AdenoCA::S.42,fitms_0.030,0,0,0,70.1843777301264,0,0,0,0,118.341838871874,0,0
Ovary-AdenoCA::S.43,fitms_0.030,0,18.5930077726567,0,27.424102492717,19.8091924408869,132.471798371763,0,0,0,0,0
Ovary-AdenoCA::S.44,fitms_0.030,0,0,0,84.7427752426537,158.443110565034,31.7446282936474,0,0,0,0,0
Ovary-AdenoCA::S.45,fitms_0.030,0,127.08407634837,0,26.430248024551,38.3682140449665,178.117496617037,0,0,0,0,0
Ovary-AdenoCA::S.46,fitms_0.030,0,13.3788117512513,0,39.8699075971082,14.1222930573475,0,0,0,55.6289947951003,0,0
Ovary-AdenoCA::S.47,fitms_0.030,0,26.1222088985689,0,82.2932691744397,25.1196904057407,0,0,0,28.8488959598465,0,0
Ovary-AdenoCA::S.48,fitms_0.030,0,16.0713431041282,0,0,0,0,0,0,1.92865915549332,0,0
Ovary-AdenoCA::S.49,fitms_0.030,0,105.949750279089,0,34.0502753184905,0,0,0,0,0,0,0
Ovary-AdenoCA::S.50,fitms_0.030,0,44.0000066880009,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.51,fitms_0.030,0,0,0,12.7170377574418,34.5372921110943,101.609588178124,0,0,41.3110001013561,0,0
Ovary-AdenoCA::S.52,fitms_0.030,0,13.1216660448822,0,0,20.8332358927535,69.0451030132662,0,0,0,0,0
Ovary-AdenoCA::S.53,fitms_0.030,0,38.8226624834478,0,14.485840661557,0,29.2393099081101,0,0,0,0,0
Ovary-AdenoCA::S.54,fitms_0.030,0,26.8250364112587,0,2.21395715995765,2.1632517301134,0,0,0,1.79775912086711,0,0
Ovary-AdenoCA::S.55,fitms_0.030,0,57.6560219106539,0,29.0772042763501,80.3187816870699,0,0,0,36.3933435623594,0,0
Ovary-AdenoCA::S.56,fitms_0.030,0,52.9097374102034,0,97.7660978443924,0,50.3242029133527,0,0,0,0,0
Ovary-AdenoCA::S.57,fitms_0.030,0,0,0,97.6706784685717,0,0,0,0,33.076216754574,0,0
Ovary-AdenoCA::S.58,fitms_0.030,0,17.8988471185678,0,24.3584072861632,58.160390793234,6.37700989598828,0,0,0,0,0
Ovary-AdenoCA::S.59,fitms_0.030,0,42.0796973428461,0,41.5956086566476,0,11.3247126389846,0,0,0,0,0
Ovary-AdenoCA::S.60,fitms_0.030,0,51.7183229073355,0,36.2288418709954,32.7640003791795,12.2185626050724,0,0,0,0,0
Ovary-AdenoCA::S.61,fitms_0.030,0,11.5414952305611,0,52.1374345790362,73.1805755204335,0,0,0,0,0,0
Ovary-AdenoCA::S.62,fitms_0.030,0,51.3726974417463,0,16.3461025618824,0,0,0,0,0,0,0
Ovary-AdenoCA::S.63,fitms_0.030,0,43.7014952028573,0,29.4668484897342,38.8436031047174,0,0,0,61.9880603461607,0,0
Ovary-AdenoCA::S.64,fitms_0.030,0,154.179895063771,0,43.0759384717602,0,10.7442025218044,0,0,0,0,0
Ovary-AdenoCA::S.65,fitms_0.030,0,4.31957713088384,0,0,0,45.9058987773593,0,0,10.7745263413888,0,0
Ovary-AdenoCA::S.66,fitms_0.030,0,10.2445985727002,0,7.33525011347275,0,2.67369609731919,0,0,2.74645871024162,0,0
Ovary-AdenoCA::S.67,fitms_0.030,0,14.1571650893508,0,24.8364457967823,7.99879509629161,0,0,0,3.00760243219986,0,0
Ovary-AdenoCA::S.68,fitms_0.030,0,12.7302713575467,0,0,35.0245111698335,0,0,0,0,0,0
Ovary-AdenoCA::S.69,fitms_0.030,0,120.371677036315,0,29.9923990300709,21.6359495751186,0,0,0,0,0,0
Ovary-AdenoCA::S.70,fitms_0.030,0,91.1769146062477,0,22.9661860050315,40.2494646191219,0,0,0,12.6074519420297,0,0
Ovary-AdenoCA::S.71,fitms_0.030,0,242.057325183607,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.72,fitms_0.030,0,31.1691397384003,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.73,fitms_0.030,0,159.153348329793,0,22.067321486057,17.1027767357955,30.5810031706343,0,0,0,0,0
Ovary-AdenoCA::S.74,fitms_0.030,0,30.214982967234,0,28.7429243709488,0,41.0607502945488,0,0,0,0,0
Ovary-AdenoCA::S.75,fitms_0.030,0,10.7761047186587,0,0,0,1.22389698907132,0,0,0,0,0
Ovary-AdenoCA::S.76,fitms_0.030,0,33.2143421693363,0,0,0,0,0,0,13.0946512302901,0,0
Ovary-AdenoCA::S.77,fitms_0.030,0,37.506663624315,0,0,0,71.3312458040341,0,0,68.6476274055286,0,0
Ovary-AdenoCA::S.78,fitms_0.030,0,22.5057674812055,0,102.109438868893,0,0,0,0,45.3848212273318,0,0
Ovary-AdenoCA::S.79,fitms_0.030,0,4.20716892731066,0,32.5341228281865,0,0,0,0,0,0,0
Ovary-AdenoCA::S.80,fitms_0.030,0,14.4225174960595,0,48.9022130036941,144.675278526677,0,0,0,0,0,0
Ovary-AdenoCA::S.81,fitms_0.030,0,22.4087276180764,0,86.4198747141071,7.69984597285082,28.604948441541,0,0,0,0,0
Ovary-AdenoCA::S.82,fitms_0.030,0,60.604926474237,0,17.416077912635,118.633449354393,78.6686712067995,0,0,0,0,0
Ovary-AdenoCA::S.83,fitms_0.030,0,17.677549885957,0,28.7682521112045,106.905828692412,0,0,0,0,0,0
Ovary-AdenoCA::S.84,fitms_0.030,0,114.074946519891,0,147.925112061022,0,0,0,0,0,0,0
Ovary-AdenoCA::S.85,fitms_0.030,0,10.0790976461834,0,23.1002954088242,0,15.8132728243654,0,0,3.0073427086712,0,0
Ovary-AdenoCA::S.86,fitms_0.030,0,0,0,94.855640291014,0,109.361726489368,0,0,0,0,0
Ovary-AdenoCA::S.87,fitms_0.030,0,6.61524272646596,0,20.531876786574,13.5506805904978,0,0,0,0,0,0
Ovary-AdenoCA::S.88,fitms_0.030,0,236.793705410747,0,33.2063398398246,0,0,0,0,0,0,0
Ovary-AdenoCA::S.89,fitms_0.030,0,48.3423982215865,0,0,0,0,0,0,68.3076278388717,0,0
Ovary-AdenoCA::S.90,fitms_0.030,0,23.996850739931,0,32.6418749197947,0,54.3612901869439,0,0,0,0,0
Ovary-AdenoCA::S.91,fitms_0.030,0,25.3883294888799,0,48.9441813430388,0,30.6675084207932,0,0,0,0,0
Ovary-AdenoCA::S.92,fitms_0.030,0,23.2833171034984,0,4.2156514132343,0,0,0,0,29.5010333950569,0,0
Ovary-AdenoCA::S.93,fitms_0.030,0,3.83772730512049,0,28.1622811298581,0,0,0,0,0,0,0
Ovary-AdenoCA::S.94,fitms_0.030,0,34.428041853012,0,49.1633375690505,0,100.84745743381,0,0,0,0,0
Ovary-AdenoCA::S.95,fitms_0.030,0,31.0499979122011,0,18.5157407903079,0,0,0,0,0,0,0
Ovary-AdenoCA::S.96,fitms_0.030,0,30.3718564198817,0,34.6281578509709,0,0,0,0,0,0,0
Ovary-AdenoCA::S.97,fitms_0.030,0,33.9879449414999,0,0,19.6894689093913,0,0,0,3.85254780871231,0,0
Ovary-AdenoCA::S.98,fitms_0.030,0,136.759185462717,0,19.2265514921533,0,0,0,0,0,0,0
Ovary-AdenoCA::S.99,fitms_0.030,0,12.4836535097759,0,45.3319864542766,0,0,0,0,0,0,0
Ovary-AdenoCA::S.100,fitms_0.030,0,21.7342281348928,0,9.26577775200865,0,0,0,0,0,0,0
Skin-Melanoma::S.1,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.2,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.3,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.4,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.5,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.6,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.7,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.8,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.9,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.10,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.11,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.12,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.13,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.14,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.15,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.16,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.17,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.18,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.19,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.20,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.21,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.22,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.23,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.24,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.25,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.26,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.27,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.28,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.29,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.30,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.31,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.32,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.33,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.34,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.35,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.36,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.37,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.38,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.39,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.40,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.41,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.42,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.43,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.44,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.45,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.46,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.47,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.48,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.49,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.50,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.51,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.52,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.53,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.54,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.55,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.56,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.57,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.58,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.59,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.60,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.61,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.62,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.63,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.64,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.65,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.66,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.67,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.68,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.69,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.70,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.71,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.72,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.73,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.74,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.75,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.76,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.77,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.78,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.79,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.80,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.81,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.82,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.83,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.84,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.85,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.86,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.87,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.88,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.89,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.90,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.91,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.92,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.93,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.94,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.95,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.96,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.97,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.98,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::MSI-H.S.1,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::MSI-H.S.2,fitms_0.030,0,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::S.1,fitms_0.030,0,0,210.38692086295,47.992204405932,0,0,77.1229209941067,0,0,0,0
Stomach-AdenoCA::S.2,fitms_0.030,0,0,0,80.965797944791,166.37083479355,0,0,0,0,0,0
Stomach-AdenoCA::S.3,fitms_0.030,0,69.3508809080439,0,57.6246822412893,0,0,70.0244533042164,0,0,0,0
Stomach-AdenoCA::S.4,fitms_0.030,0,86.2005032865826,0,49.7995237000011,0,0,0,0,0,0,0
Stomach-AdenoCA::S.5,fitms_0.030,0,74.0092303526484,0,50.8160241453157,0,0,0,0,0,0,0
Stomach-AdenoCA::S.6,fitms_0.030,0,30.0643353236504,0,70.990857022485,0,0,109.837918168474,0,0,0,0
Stomach-AdenoCA::S.7,fitms_0.030,0,49.9479058486289,0,25.6949289351038,0,0,215.434155860606,0,0,0,0
Stomach-AdenoCA::S.8,fitms_0.030,0,28.1730624894538,35.7362612992981,58.8658572578541,0,0,111.224817266056,0,0,0,0
Stomach-AdenoCA::S.9,fitms_0.030,0,0,0,104.065283962991,0,0,147.29956779772,0,0,0,0
Stomach-AdenoCA::S.10,fitms_0.030,0,0,0,74.2469784597112,0,0,142.650666135537,0,0,0,0
Stomach-AdenoCA::S.11,fitms_0.030,0,33.3087000622628,0,75.0155314024737,0,0,74.0626997730492,0,0,0,0
Stomach-AdenoCA::S.12,fitms_0.030,0,40.1102321878875,0,27.8150885336618,0,0,0,0,0,0,0
Stomach-AdenoCA::S.13,fitms_0.030,0,56.8295854486954,0,243.459074306843,0,0,48.9948035830153,0,0,0,0
Stomach-AdenoCA::S.14,fitms_0.030,0,64.3796519163544,0,286.499120076006,0,0,0,0,0,0,0
Stomach-AdenoCA::S.15,fitms_0.030,0,156.795797021656,0,63.2827639254181,0,0,0,0,0,0,0
Stomach-AdenoCA::S.16,fitms_0.030,0,80.9922658935002,0,14.3843366248324,0,0,62.3229503078676,0,0,0,0
Stomach-AdenoCA::S.17,fitms_0.030,0,86.3613859439422,0,99.6386549622454,0,0,0,0,0,0,0
Stomach-AdenoCA::S.18,fitms_0.030,0,34.953457328534,0,0,0,0,139.241318590821,0,0,0,0
Stomach-AdenoCA::S.19,fitms_0.030,0,25.1730650671877,0,114.826970772878,0,0,0,0,0,0,0
Stomach-AdenoCA::S.20,fitms_0.030,0,25.8302692435968,376.246231561415,0,0,0,39.316024112924,0,0,0,0
Stomach-AdenoCA::S.21,fitms_0.030,0,8.47377731988685,0,42.5262358244418,0,0,0,0,0,0,0
Stomach-AdenoCA::S.22,fitms_0.030,0,44.1628731400006,0,68.2845017995387,0,0,0,0,7.55265009343447,0,0
Stomach-AdenoCA::S.23,fitms_0.030,0,0,0,42.037143196495,0,0,113.825488034495,0,0,0,0
Stomach-AdenoCA::S.24,fitms_0.030,0,13.6178070624507,0,178.663528219441,0,0,0,0,0,0,0
Stomach-AdenoCA::S.25,fitms_0.030,0,26.9090828852907,0,9.23643366484616,0,0,58.9377081684319,0,0,0,0
Stomach-AdenoCA::S.26,fitms_0.030,0,0,0,89.6430937464255,77.5792874124512,0,0,0,0,0,0
Stomach-AdenoCA::S.27,fitms_0.030,0,52.6275342339821,0,111.129417641479,0,0,55.7350392911971,0,19.8974671717118,0,0
Stomach-AdenoCA::S.28,fitms_0.030,0,65.8293417351182,0,178.190862206867,162.722989272911,0,226.256826015556,0,0,0,0
Stomach-AdenoCA::S.29,fitms_0.030,0,30.5442611434795,0,7.46028173268064,0,0,78.5906469831334,0,0,0,0
Stomach-AdenoCA::S.30,fitms_0.030,0,96.5107100458212,0,163.007015136821,0,0,0,0,0,0,0
Stomach-AdenoCA::S.31,fitms_0.030,0,29.312764459324,0,25.8906462518385,0,0,169.57135507981,0,0,0,0
Stomach-AdenoCA::S.32,fitms_0.030,0,0,30.3431204307972,17.9201773826424,0,0,57.9929029120084,0,7.98212286135863,8.59188419810544,0
Stomach-AdenoCA::S.33,fitms_0.030,0,0,0,216.361575345125,47.2911327732343,0,74.7296738263257,0,0,0,0
Stomach-AdenoCA::S.34,fitms_0.030,0,25.8842551548639,0,71.879202920543,0,0,87.1942621758116,0,0,0,0
Stomach-AdenoCA::S.35,fitms_0.030,0,35.04703882156,0,107.351634368298,0,0,34.6981813094689,0,0,0,0
Stomach-AdenoCA::S.36,fitms_0.030,0,2.34285070738058,0,27.1061913487293,0,0,0,0,0,0,0
Stomach-AdenoCA::S.37,fitms_0.030,0,9.35155453633175,0,93.5090448625636,0,0,0,0,0,0,0
Stomach-AdenoCA::S.38,fitms_0.030,0,34.669537400843,0,76.1132241510327,0,0,126.02030916377,0,0,0,0
Stomach-AdenoCA::S.39,fitms_0.030,0,11.8386563686491,0,21.0397681480849,0,0,146.664791488718,0,0,0,0
Stomach-AdenoCA::S.40,fitms_0.030,0,8.80751520455711,0,16.4218929585938,0,0,0,0,5.77059720580833,0,0
Stomach-AdenoCA::S.41,fitms_0.030,0,17.938433551496,0,65.1907976904118,0,0,127.240791564437,0,0,0,0
Stomach-AdenoCA::S.42,fitms_0.030,0,0,80.3274243876582,155.096281979435,0,0,0,0,0,14.4024321006311,0
Stomach-AdenoCA::S.43,fitms_0.030,0,79.2530917723613,0,0,0,0,45.2487387026161,0,0,0,0
Stomach-AdenoCA::S.44,fitms_0.030,0,174.359192885479,0,22.6131174009185,0,0,0,0,0,0,0
Stomach-AdenoCA::S.45,fitms_0.030,0,114.792162069196,0,19.5495443192404,0,0,85.6583040899312,0,0,0,0
Stomach-AdenoCA::S.46,fitms_0.030,0,22.9186042766251,0,30.9968139247719,0,0,151.570272285877,0,0,0,0
Stomach-AdenoCA::S.47,fitms_0.030,0,40.3939784728999,0,57.7520243933665,0,0,105.854004026052,0,0,0,0
Stomach-AdenoCA::S.48,fitms_0.030,0,11.1139237804584,0,63.1667793453619,5.71931590558641,0,0,0,0,0,0
Stomach-AdenoCA::S.49,fitms_0.030,0,13.4881437806172,0,43.3003264329926,0,0,121.211526333048,0,0,0,0
Stomach-AdenoCA::S.50,fitms_0.030,0,19.9253681994143,0,15.074639032051,0,0,0,0,0,0,0
Stomach-AdenoCA::S.51,fitms_0.030,0,11.9611171197622,0,8.94897446991127,0,0,75.0899018353545,0,0,0,0
Stomach-AdenoCA::S.52,fitms_0.030,0,7.09488031072802,0,69.9051402572468,0,0,0,0,0,0,0
Stomach-AdenoCA::S.53,fitms_0.030,0,21.35473919352,0,137.972695952668,0,0,71.9744337671332,0,13.3242988399433,0,0
Stomach-AdenoCA::S.54,fitms_0.030,0,19.764974246611,0,78.8425925647839,0,0,131.109505402887,0,0,0,0
Stomach-AdenoCA::S.55,fitms_0.030,0,84.1101575980813,0,98.8898827571625,0,0,0,0,0,0,0
Stomach-AdenoCA::S.56,fitms_0.030,0,32.9633007897097,0,70.0367237469505,0,0,0,0,0,0,0
Stomach-AdenoCA::S.57,fitms_0.030,0,0,0,69.4841230678291,0,0,66.5508687645765,0,0,0,0
Stomach-AdenoCA::S.58,fitms_0.030,0,19.860788983176,0,27.6468120759062,0,0,52.2707499627544,0,0,0,0
Stomach-AdenoCA::S.59,fitms_0.030,0,47.5506843058776,0,251.449393025917,0,0,0,0,0,0,0
Stomach-AdenoCA::S.60,fitms_0.030,0,0,26.6676008722854,131.387432460455,0,0,105.227814385185,0,0,0,0
Stomach-AdenoCA::S.61,fitms_0.030,0,8.34545928375839,0,65.6545602892428,0,0,0,0,0,0,0
Stomach-AdenoCA::S.62,fitms_0.030,0,0,40.1301441932868,124.725121036242,0,0,84.9162557424616,0,0,0,0
Stomach-AdenoCA::S.63,fitms_0.030,0,8.74299256351729,0,26.9966308818577,0,0,65.5523042781854,0,9.70807070468422,0,0
Stomach-AdenoCA::S.64,fitms_0.030,0,42.1582984234498,0,59.5583909720372,0,0,28.4588565325397,0,0,0,0
Stomach-AdenoCA::S.65,fitms_0.030,0,0,0,71.7972396336522,0,0,0,0,0,0,0
Stomach-AdenoCA::S.66,fitms_0.030,0,11.9096923093683,0,39.5847450012436,0,0,151.40473455709,0,15.1008175905339,0,0
Stomach-AdenoCA::MSI-H.S.1,fitms_0.030,0,0,22.3389475648689,46.4759050848087,0,0,101.196965520438,0,12.4378240465197,37.1915511882211,0
