Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,sum_sens_spec,cancer.type
Eso-AdenoCA::S.30,fitms_0.005,35.9295121952986,0.312430540828683,0.8,1,0.888888888888889,2.48756945917132,1,0.82524922464233,0.61393719735035,1.8,Eso-AdenoCA
Eso-AdenoCA::S.31,fitms_0.005,103.054513000144,0.215145121085896,0.75,1,0.857142857142857,2.5348548789141,1,0.900761871109748,0.357933865896832,1.75,Eso-AdenoCA
Eso-AdenoCA::S.32,fitms_0.005,3.93234914793359,0.0468136803325427,0.75,1,0.857142857142857,2.70318631966746,1,0.971775368199522,0.105776548622414,1.75,Eso-AdenoCA
Eso-AdenoCA::S.33,fitms_0.005,64.1368011974665,0.2420256648961,0.571428571428571,1,0.727272727272727,2.32940290653247,1,0.898074565053195,0.585824827634698,1.57142857142857,Eso-AdenoCA
Eso-AdenoCA::S.34,fitms_0.005,48.1990581926546,0.147397731476008,0.571428571428571,1,0.727272727272727,2.42403083995256,1,0.937055389675501,0.386405156348673,1.57142857142857,Eso-AdenoCA
Eso-AdenoCA::S.35,fitms_0.005,18.1188989390257,0.118424176072063,0.833333333333333,1,0.909090909090909,2.71490915726127,1,0.942782564397047,0.0906623718242053,1.83333333333333,Eso-AdenoCA
Eso-AdenoCA::S.36,fitms_0.005,19.7177853284055,0.205393597170891,0.8,1,0.888888888888889,2.59460640282911,1,0.891702283586915,0.38532227806361,1.8,Eso-AdenoCA
Eso-AdenoCA::S.37,fitms_0.005,33.3849958279843,0.225574296135029,0.8,1,0.888888888888889,2.57442570386497,1,0.883529256701676,0.427852625654556,1.8,Eso-AdenoCA
Eso-AdenoCA::S.38,fitms_0.005,45.2124681662752,0.178001843174312,0.714285714285714,1,0.833333333333333,2.5362838711114,1,0.921344740132763,0.342114738247343,1.71428571428571,Eso-AdenoCA
Eso-AdenoCA::S.39,fitms_0.005,30.8944662455362,0.201924615983897,0.666666666666667,1,0.8,2.46474205068277,1,0.903623661004111,0.549924303003084,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.40,fitms_0.005,57.8314464363821,0.330465408207898,0.666666666666667,1,0.8,2.33620125845877,1,0.839772005697403,0.730099365292961,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.41,fitms_0.005,9.06611471929256,0.0530182147327051,1,1,1,2.94698178526729,1,0.974771255040231,0.00522644107747773,2,Eso-AdenoCA
Eso-AdenoCA::S.42,fitms_0.005,29.5746194098115,0.167088245253172,0.75,1,0.857142857142857,2.58291175474683,1,0.905927182312824,0.222016907764135,1.75,Eso-AdenoCA
Eso-AdenoCA::S.43,fitms_0.005,22.5800739570842,0.167259807089513,1,1,1,2.83274019291049,1,0.908604774962478,0.0491238502369059,2,Eso-AdenoCA
Eso-AdenoCA::S.44,fitms_0.005,35.56221560469,0.203212660598228,0.714285714285714,1,0.833333333333333,2.51107305368749,1,0.909951838559802,0.489903276296016,1.71428571428571,Eso-AdenoCA
Eso-AdenoCA::S.45,fitms_0.005,26.6290270948729,0.277385698904926,1,0.857142857142857,0.923076923076923,2.57975715823793,0.666666666666667,0.852124777155308,0.287603813029379,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.46,fitms_0.005,20.237657375243,0.316213396488173,0.8,1,0.888888888888889,2.48378660351183,1,0.853469028945335,0.610483577935822,1.8,Eso-AdenoCA
Eso-AdenoCA::S.47,fitms_0.005,109.115747534065,0.460403998034029,0.857142857142857,1,0.923076923076923,2.39673885910883,1,0.791431509266462,0.365217147653811,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.48,fitms_0.005,32.6111693549652,0.18117316308314,0.666666666666667,1,0.8,2.48549350358353,1,0.904770661337776,0.54041402179217,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.49,fitms_0.005,60.6114265155763,0.546048887527714,0.666666666666667,1,0.8,2.12061777913895,1,0.735151027177141,1.20686531040998,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.50,fitms_0.005,11.8679259520815,0.257998390262641,1,1,1,2.74200160973736,1,0.868120015418073,0.112166745892361,2,Eso-AdenoCA
Eso-AdenoCA::S.51,fitms_0.005,21.540924881422,0.199453008161315,0.666666666666667,1,0.8,2.46721365850535,1,0.900549099125393,0.548290759405048,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.52,fitms_0.005,19.6145352472752,0.20431807549245,1,0.833333333333333,0.909090909090909,2.62901525784088,0.75,0.870380756788966,0.234270724172426,1.75,Eso-AdenoCA
Eso-AdenoCA::S.53,fitms_0.005,55.3511238557616,0.339577446967863,0.857142857142857,1,0.923076923076923,2.51756541017499,1,0.853331360987021,0.38626742460219,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.54,fitms_0.005,33.5536431833539,0.157528841236403,0.666666666666667,1,0.8,2.50913782543026,1,0.924758772524326,0.360725696537028,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.55,fitms_0.005,41.4205180912852,0.216861351263273,0.4,1,0.571428571428571,2.18313864873673,1,0.885610455902434,0.833778793314738,1.4,Eso-AdenoCA
Eso-AdenoCA::S.56,fitms_0.005,31.1087673013048,0.228740936039006,0.666666666666667,1,0.8,2.43792573062766,1,0.888127067608841,0.264661124426322,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.57,fitms_0.005,27.5887548756663,0.16520212500399,0.857142857142857,1,0.923076923076923,2.69194073213887,1,0.928499497188838,0.107647345408803,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.58,fitms_0.005,26.328212077032,0.120220146470466,0.857142857142857,1,0.923076923076923,2.73692271067239,1,0.943867610347236,0.204110185677807,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.59,fitms_0.005,25.237445018043,0.184214927139,1,1,1,2.815785072861,1,0.917089793461145,0.0398217965242234,2,Eso-AdenoCA
Eso-AdenoCA::S.60,fitms_0.005,12.009022755663,0.0923770981204846,1,1,1,2.90762290187952,1,0.919198838523661,0.0147140369430768,2,Eso-AdenoCA
Eso-AdenoCA::S.61,fitms_0.005,35.357104806779,0.242171950731363,0.5,0.666666666666667,0.571428571428571,1.9244947159353,0.8,0.881606531706311,0.57642455414293,1.3,Eso-AdenoCA
Eso-AdenoCA::S.62,fitms_0.005,41.0492342680433,0.245803798012235,0.666666666666667,1,0.8,2.42086286865443,1,0.881692813666384,0.319187505051226,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.63,fitms_0.005,21.2974380979336,0.24764462904574,0.8,1,0.888888888888889,2.55235537095426,1,0.869293112369053,0.152528859140432,1.8,Eso-AdenoCA
Eso-AdenoCA::S.64,fitms_0.005,47.6008763830484,0.377784733198797,0.5,1,0.666666666666667,2.1222152668012,1,0.827163545469787,0.995872114976299,1.5,Eso-AdenoCA
Eso-AdenoCA::S.65,fitms_0.005,16.5369210235246,0.214765208097722,0.75,1,0.857142857142857,2.53523479190228,1,0.883758944261386,0.561809339323857,1.75,Eso-AdenoCA
Eso-AdenoCA::S.66,fitms_0.005,33.629009597213,0.228768772770157,0.714285714285714,1,0.833333333333333,2.48551694151556,1,0.900852245436445,0.316776670583711,1.71428571428571,Eso-AdenoCA
Eso-AdenoCA::S.67,fitms_0.005,23.6964825960326,0.150933010165813,0.8,1,0.888888888888889,2.64906698983419,1,0.902376216028802,0.543030945052347,1.8,Eso-AdenoCA
Eso-AdenoCA::S.68,fitms_0.005,25.5581093035573,0.148593658741612,1,1,1,2.85140634125839,1,0.923383095602558,0.0347195987770548,2,Eso-AdenoCA
Eso-AdenoCA::S.69,fitms_0.005,23.5928560899614,0.15624408006597,0.833333333333333,1,0.909090909090909,2.67708925326736,1,0.93168001005883,0.222314112554851,1.83333333333333,Eso-AdenoCA
Eso-AdenoCA::S.70,fitms_0.005,76.244920944099,0.272303289086068,0.714285714285714,1,0.833333333333333,2.44198242519965,1,0.866249939104584,0.870180403537208,1.71428571428571,Eso-AdenoCA
Eso-AdenoCA::S.71,fitms_0.005,27.7953285139024,0.177040309005748,0.8,1,0.888888888888889,2.62295969099425,1,0.898207416427465,0.503814585374115,1.8,Eso-AdenoCA
Eso-AdenoCA::S.72,fitms_0.005,19.6643863798501,0.236920317829519,1,0.833333333333333,0.909090909090909,2.59641301550381,0.75,0.886240089484844,0.194073714502929,1.75,Eso-AdenoCA
Eso-AdenoCA::S.73,fitms_0.005,7.86955565892453,0.148482182243859,1,1,1,2.85151781775614,1,0.896610365179244,0.0491621655387088,2,Eso-AdenoCA
Eso-AdenoCA::S.74,fitms_0.005,46.1435853584982,0.276308894362265,0.857142857142857,1,0.923076923076923,2.58083396278059,1,0.877690280009595,0.320103672527886,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.75,fitms_0.005,20.1973734166735,0.284470048122161,1,1,1,2.71552995187784,1,0.838994801396433,0.0947872779133645,2,Eso-AdenoCA
Eso-AdenoCA::S.76,fitms_0.005,4.9956830251589,0.0480354137034509,0.75,1,0.857142857142857,2.70196458629655,1,0.972830560629297,0.0777978457318107,1.75,Eso-AdenoCA
Eso-AdenoCA::S.77,fitms_0.005,40.395745845659,0.32060115750523,0.6,1,0.75,2.27939884249477,1,0.84007916759745,0.670341557200237,1.6,Eso-AdenoCA
Eso-AdenoCA::S.78,fitms_0.005,29.8066565533111,0.275987560678806,0.666666666666667,1,0.8,2.39067910598786,1,0.861093882959878,0.423545653896044,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.79,fitms_0.005,36.2087973556357,0.183801001805257,0.6,1,0.75,2.41619899819474,1,0.908609483838539,0.372872567352781,1.6,Eso-AdenoCA
Eso-AdenoCA::S.80,fitms_0.005,50.4282153387473,0.321198823813677,0.666666666666667,1,0.8,2.34546784285299,1,0.844018601088161,0.569705246645977,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.81,fitms_0.005,52.4253764451129,0.321628076350386,0.428571428571429,1,0.6,2.10694335222104,1,0.874008474231082,0.800385621931406,1.42857142857143,Eso-AdenoCA
Eso-AdenoCA::S.82,fitms_0.005,57.2124452120813,0.23641506285984,0.571428571428571,1,0.727272727272727,2.33501350856873,1,0.883123163228506,0.455685756866916,1.57142857142857,Eso-AdenoCA
Eso-AdenoCA::S.83,fitms_0.005,41.469672310668,0.218261433214042,0.833333333333333,1,0.909090909090909,2.61507190011929,1,0.895720341094551,0.487241486561461,1.83333333333333,Eso-AdenoCA
Eso-AdenoCA::S.84,fitms_0.005,46.4855640132699,0.251273318990648,0.666666666666667,1,0.8,2.41539334767602,1,0.874527506047411,0.450008302931891,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.85,fitms_0.005,13.3299791838232,0.137422465812611,0.75,1,0.857142857142857,2.61257753418739,1,0.924211789058238,0.368989802368338,1.75,Eso-AdenoCA
Eso-AdenoCA::S.86,fitms_0.005,29.2735834243627,0.56295352739159,0.5,0.666666666666667,0.571428571428571,1.60371313927508,0.8,0.673891305354778,1.61633562523869,1.3,Eso-AdenoCA
Eso-AdenoCA::S.87,fitms_0.005,45.1899840201423,0.311655062207878,0.857142857142857,1,0.923076923076923,2.54548779493498,1,0.831643201754591,0.180664972937725,1.85714285714286,Eso-AdenoCA
Eso-AdenoCA::S.88,fitms_0.005,52.7558752748033,0.374155143792931,1,1,1,2.62584485620707,1,0.775506403226849,0.393619105263964,2,Eso-AdenoCA
Eso-AdenoCA::S.89,fitms_0.005,82.1967176771214,0.241046092894784,0.833333333333333,1,0.909090909090909,2.59228724043855,1,0.868316675552276,0.279980685001511,1.83333333333333,Eso-AdenoCA
Eso-AdenoCA::S.90,fitms_0.005,21.5166176298261,0.219557322753328,1,1,1,2.78044267724667,1,0.869738344757754,0.0796424370436991,2,Eso-AdenoCA
Eso-AdenoCA::S.91,fitms_0.005,15.3910917569899,0.116599179977196,0.8,1,0.888888888888889,2.6834008200228,1,0.935165106979101,0.109593031974852,1.8,Eso-AdenoCA
Eso-AdenoCA::S.92,fitms_0.005,25.3888528148903,0.251374780345448,0.8,1,0.888888888888889,2.54862521965455,1,0.875216562254981,0.472826204616695,1.8,Eso-AdenoCA
Eso-AdenoCA::S.93,fitms_0.005,2.9603311068217,0.109641892845248,0.5,1,0.666666666666667,2.39035810715475,1,0.917829213329368,0.440696749423476,1.5,Eso-AdenoCA
Eso-AdenoCA::S.94,fitms_0.005,25.6207574652256,0.266882890262767,0.8,0.8,0.8,2.33311710973723,0.75,0.865373072026586,0.344332155321751,1.55,Eso-AdenoCA
Eso-AdenoCA::S.95,fitms_0.005,24.7913079851124,0.165275386567416,0.714285714285714,1,0.833333333333333,2.5490103277183,1,0.92651679698341,0.298373919829219,1.71428571428571,Eso-AdenoCA
Eso-AdenoCA::S.96,fitms_0.005,80.6252119814821,0.391384524181952,0.571428571428571,1,0.727272727272727,2.18004404724662,1,0.833776868758634,0.804561007619235,1.57142857142857,Eso-AdenoCA
Eso-AdenoCA::S.97,fitms_0.005,47.4918634126536,0.236277927426137,0.5,1,0.666666666666667,2.26372207257386,1,0.885983823769546,0.87703029643118,1.5,Eso-AdenoCA
Eso-AdenoCA::S.98,fitms_0.005,65.0000139315719,0.329949309297319,0.666666666666667,1,0.8,2.33671735736935,1,0.843918658817236,0.499608616151779,1.66666666666667,Eso-AdenoCA
Eso-AdenoCA::S.99,fitms_0.005,30.7510886141263,0.154528083488072,0.8,1,0.888888888888889,2.64547191651193,1,0.904302806476422,0.492638022141006,1.8,Eso-AdenoCA
Eso-AdenoCA::S.100,fitms_0.005,36.9670740615098,0.235459070455476,0.666666666666667,1,0.8,2.43120759621119,1,0.887040519034094,0.358158143727873,1.66666666666667,Eso-AdenoCA
Kidney-RCC::S.1,fitms_0.005,4.2735924701847,0.0414911890309194,1,1,1,2.95850881096908,1,0.970661298876497,0.00348838486228763,2,Kidney-RCC
Kidney-RCC::S.2,fitms_0.005,7.45924535673476,0.0968733163212307,1,1,1,2.90312668367877,1,0.937144702542451,0.011590321655744,2,Kidney-RCC
Kidney-RCC::S.3,fitms_0.005,29.020271101967,0.224963341875713,1,1,1,2.77503665812429,1,0.868620628517564,0.0638332119110346,2,Kidney-RCC
Kidney-RCC::S.4,fitms_0.005,22.1779887574059,0.303808065169944,1,1,1,2.69619193483006,1,0.809510583247795,0.231526221255989,2,Kidney-RCC
Kidney-RCC::S.5,fitms_0.005,5.7478422102033,0.0467304244731976,1,1,1,2.9532695755268,1,0.97079144771916,0.00266838668418197,2,Kidney-RCC
Kidney-RCC::S.6,fitms_0.005,7.352387564657,0.07352387564657,1,1,1,2.92647612435343,1,0.954971101183576,0.00605416580983206,2,Kidney-RCC
Kidney-RCC::S.7,fitms_0.005,1.3451245937438,0.0179349945832507,1,1,1,2.98206500541675,1,0.98502611166481,0.000305491670395928,2,Kidney-RCC
Kidney-RCC::S.8,fitms_0.005,12.3864538988944,0.075069417569057,1,1,1,2.92493058243094,1,0.93826683991249,0.0283425433407644,2,Kidney-RCC
Kidney-RCC::S.9,fitms_0.005,3.04000039808017e-07,1.52000019904008e-07,1,1,1,2.99999984799998,1,0.99999984799998,0,2,Kidney-RCC
Kidney-RCC::S.10,fitms_0.005,26.2088783122211,0.127848186888883,1,1,1,2.87215181311112,1,0.922643424224036,0.0172809914262768,2,Kidney-RCC
Kidney-RCC::S.11,fitms_0.005,30.0966277934923,0.367032046262101,1,0.5,0.666666666666667,2.1329679537379,0.5,0.805173847386717,0.474017597264614,1.5,Kidney-RCC
Kidney-RCC::S.12,fitms_0.005,9.6820619072706,0.0820513720955135,1,1,1,2.91794862790449,1,0.946383578967674,0.00929011127772517,2,Kidney-RCC
Kidney-RCC::S.13,fitms_0.005,9.329740308764,0.092373666423406,1,1,1,2.90762633357659,1,0.934290674949311,0.00917525828071362,2,Kidney-RCC
Kidney-RCC::S.14,fitms_0.005,3.87556984269562,0.0490578461100711,1,1,1,2.95094215388993,1,0.971552606333306,0.00319563504879545,2,Kidney-RCC
Kidney-RCC::S.15,fitms_0.005,5.25982241067297,0.0862265968962782,0.666666666666667,1,0.8,2.58044006977039,1,0.931588169542708,0.38338391126096,1.66666666666667,Kidney-RCC
Kidney-RCC::S.16,fitms_0.005,34.4020444376226,0.219121302150462,1,1,1,2.78087869784954,1,0.849134943632101,0.0918144637039123,2,Kidney-RCC
Kidney-RCC::S.17,fitms_0.005,4.83085630979591,0.0360511664910142,1,1,1,2.96394883350899,1,0.977911027875141,0.0014355892396819,2,Kidney-RCC
Kidney-RCC::S.18,fitms_0.005,3.20056296227833,0.0820657169814956,1,1,1,2.9179342830185,1,0.941970775019305,0.00921118613165209,2,Kidney-RCC
Kidney-RCC::S.19,fitms_0.005,12.4574615724494,0.122131976200484,1,1,1,2.87786802379952,1,0.918262017221281,0.0190054916465691,2,Kidney-RCC
Kidney-RCC::S.20,fitms_0.005,2.87432677175429,0.0222816028818162,1,1,1,2.97771839711818,1,0.983256061076561,0.000550132925272658,2,Kidney-RCC
Kidney-RCC::S.21,fitms_0.005,28.0920539454005,0.100688365395701,0.75,1,0.857142857142857,2.6493116346043,1,0.944028988184344,0.172232514860223,1.75,Kidney-RCC
Kidney-RCC::S.22,fitms_0.005,5.11106120527011,0.0347691238453749,1,1,1,2.96523087615463,1,0.978511129406895,0.00270745785043139,2,Kidney-RCC
Kidney-RCC::S.23,fitms_0.005,3.4199735439543,0.0299997679294237,1,1,1,2.97000023207058,1,0.972790224005922,0.00159725552485461,2,Kidney-RCC
Kidney-RCC::S.24,fitms_0.005,4.6113786409598,0.0518132431568517,1,1,1,2.94818675684315,1,0.968227454307231,0.00280327927281133,2,Kidney-RCC
Kidney-RCC::S.25,fitms_0.005,7.98997524531605,0.0566664911015323,1,1,1,2.94333350889847,1,0.965745621627767,0.0108466607712286,2,Kidney-RCC
Kidney-RCC::S.26,fitms_0.005,4.5159684512515,0.0418145226967731,0.666666666666667,1,0.8,2.62485214396989,1,0.975120949896775,0.0738960376707624,1.66666666666667,Kidney-RCC
Kidney-RCC::S.27,fitms_0.005,12.1998529017571,0.0903692807537563,1,1,1,2.90963071924624,1,0.940061014834859,0.03451243969662,2,Kidney-RCC
Kidney-RCC::S.28,fitms_0.005,10.699504194105,0.0672924792082075,1,1,1,2.93270752079179,1,0.952417031629015,0.00620399936784221,2,Kidney-RCC
Kidney-RCC::S.29,fitms_0.005,8.6597761026915,0.0911555379230684,0.75,1,0.857142857142857,2.65884446207693,1,0.953208593187204,0.093364988560537,1.75,Kidney-RCC
Kidney-RCC::S.30,fitms_0.005,13.7455853062714,0.173994750712297,1,0.75,0.857142857142857,2.5760052492877,0.666666666666667,0.904770717206613,0.127907998763396,1.66666666666667,Kidney-RCC
Kidney-RCC::S.31,fitms_0.005,3.34780484965199,0.0211886382889367,0.5,1,0.666666666666667,2.47881136171106,1,0.980885480546786,0.0752004111708875,1.5,Kidney-RCC
Kidney-RCC::S.32,fitms_0.005,28.5062596342627,0.129573907428467,1,1,1,2.87042609257153,1,0.922419900022563,0.025826216290884,2,Kidney-RCC
Kidney-RCC::S.33,fitms_0.005,9.9623184793106,0.138365534434869,1,1,1,2.86163446556513,1,0.901804697505742,0.0201193756199205,2,Kidney-RCC
Kidney-RCC::S.34,fitms_0.005,15.1560382358796,0.0984158327005169,0.666666666666667,1,0.8,2.56825083396615,1,0.930683353040275,0.379413488170861,1.66666666666667,Kidney-RCC
Kidney-RCC::S.35,fitms_0.005,0.919522060618803,0.00528460954378622,1,1,1,2.99471539045621,1,0.996263216755531,2.95978137367555e-05,2,Kidney-RCC
Kidney-RCC::S.36,fitms_0.005,14.9988715705129,0.0533767671548502,1,1,1,2.94662323284515,1,0.965049861207829,0.00563656891055781,2,Kidney-RCC
Kidney-RCC::S.37,fitms_0.005,0.200001581236299,0.00289857364110579,1,1,1,2.99710142635889,1,0.997950398913751,3.21327955012089e-05,2,Kidney-RCC
Kidney-RCC::S.38,fitms_0.005,14.6255446214228,0.117004356971382,1,1,1,2.88299564302862,1,0.923203052229701,0.0183049484092756,2,Kidney-RCC
Kidney-RCC::S.39,fitms_0.005,6.7592436904527,0.0734700401136163,1,1,1,2.92652995988638,1,0.945676565553173,0.0171383440096354,2,Kidney-RCC
Kidney-RCC::S.40,fitms_0.005,18.3461214028442,0.13104372430603,1,1,1,2.86895627569397,1,0.917951136468921,0.0317706991094911,2,Kidney-RCC
Kidney-RCC::S.41,fitms_0.005,13.0643105857313,0.107969508972986,0.666666666666667,1,0.8,2.55869715769368,1,0.927487564734993,0.109603199843292,1.66666666666667,Kidney-RCC
Kidney-RCC::S.42,fitms_0.005,25.5146180485826,0.0722793712424436,1,1,1,2.92772062875756,1,0.958569324573655,0.00828533863468739,2,Kidney-RCC
Kidney-RCC::S.43,fitms_0.005,13.8791414881896,0.0991367249156402,1,1,1,2.90086327508436,1,0.943053681700004,0.0209265424461304,2,Kidney-RCC
Kidney-RCC::S.44,fitms_0.005,22.4084589820731,0.0739553101718584,0.75,1,0.857142857142857,2.67604468982814,1,0.956082627867677,0.171179539941594,1.75,Kidney-RCC
Kidney-RCC::S.45,fitms_0.005,24.6749105133757,0.116942703854861,1,1,1,2.88305729614514,1,0.922634275953825,0.0214581795053774,2,Kidney-RCC
Kidney-RCC::S.46,fitms_0.005,16.8205923782327,0.0977941417339111,1,1,1,2.90220585826609,1,0.930608974633816,0.016169397424178,2,Kidney-RCC
Kidney-RCC::S.47,fitms_0.005,10.0320737719188,0.1194294496657,1,1,1,2.8805705503343,1,0.915550626268004,0.0178154903504081,2,Kidney-RCC
Kidney-RCC::S.48,fitms_0.005,35.5180687601418,0.145565855574352,1,1,1,2.85443414442565,1,0.911130982991413,0.0248254585758688,2,Kidney-RCC
Kidney-RCC::S.49,fitms_0.005,8.8076702644921,0.0530582546053741,1,1,1,2.94694174539463,1,0.96187177604595,0.00423320605907143,2,Kidney-RCC
Kidney-RCC::S.50,fitms_0.005,3.8306295649286,0.0301624375191228,1,1,1,2.96983756248088,1,0.978671935892762,0.00166895512020073,2,Kidney-RCC
Kidney-RCC::S.51,fitms_0.005,2.2124806730368,0.0409718643154963,1,1,1,2.9590281356845,1,0.970943716811676,1.1875741084351e-08,2,Kidney-RCC
Kidney-RCC::S.52,fitms_0.005,12.6880066815788,0.0764337751902337,1,1,1,2.92356622480977,1,0.953635181703137,0.018836468738054,2,Kidney-RCC
Kidney-RCC::S.53,fitms_0.005,6.7925199504238,0.115127456786844,1,1,1,2.88487254321316,1,0.918592594605111,0.013787346041616,2,Kidney-RCC
Kidney-RCC::S.54,fitms_0.005,14.8961612549777,0.107166627733652,1,1,1,2.89283337226635,1,0.934848573640037,0.0464546257604711,2,Kidney-RCC
Kidney-RCC::S.55,fitms_0.005,21.340499828937,0.109438460661215,0.5,1,0.666666666666667,2.39056153933878,1,0.944044435101415,0.260631652107898,1.5,Kidney-RCC
Kidney-RCC::S.56,fitms_0.005,32.8337751540477,0.153428855860036,0.666666666666667,1,0.8,2.51323781080663,1,0.907001102951362,0.148222686223971,1.66666666666667,Kidney-RCC
Kidney-RCC::S.57,fitms_0.005,8.05674206432801,0.0665846451597356,0.666666666666667,1,0.8,2.60008202150693,1,0.954916739077678,0.219479192482407,1.66666666666667,Kidney-RCC
Kidney-RCC::S.58,fitms_0.005,15.1421139818892,0.159390673493571,0.666666666666667,1,0.8,2.5072759931731,1,0.89445950602392,0.509333022920475,1.66666666666667,Kidney-RCC
Kidney-RCC::S.59,fitms_0.005,5.72851317725149,0.0303095935304312,0.666666666666667,1,0.8,2.63635707313624,1,0.981159694587629,0.00822535542796321,1.66666666666667,Kidney-RCC
Kidney-RCC::S.60,fitms_0.005,17.8116587153141,0.0802326969158293,0.75,1,0.857142857142857,2.66976730308417,1,0.948316990486817,0.186021117465576,1.75,Kidney-RCC
Kidney-RCC::S.61,fitms_0.005,25.7185286085278,0.104546864262308,1,1,1,2.89545313573769,1,0.930006571672222,0.045473463848241,2,Kidney-RCC
Kidney-RCC::S.62,fitms_0.005,1.21600018054835e-06,1.52000022568544e-07,1,1,1,2.99999984799998,1,0.999999847999977,0,2,Kidney-RCC
Kidney-RCC::S.63,fitms_0.005,43.9465456053946,0.220836912589923,0.5,1,0.666666666666667,2.27916308741008,1,0.879532675996488,0.678652129324726,1.5,Kidney-RCC
Kidney-RCC::S.64,fitms_0.005,34.2841798938146,0.10295549517662,1,1,1,2.89704450482338,1,0.934310429806028,0.0127562366408078,2,Kidney-RCC
Kidney-RCC::S.65,fitms_0.005,2.1323512547581,0.0170588100380648,1,1,1,2.98294118996194,1,0.986827799305407,0.000425092106013831,2,Kidney-RCC
Kidney-RCC::S.66,fitms_0.005,40.7274107344472,0.275185207665184,1,1,1,2.72481479233482,1,0.812208970292312,0.0776444476420839,2,Kidney-RCC
Kidney-RCC::S.67,fitms_0.005,3.3885785212849,0.0389491784055735,0.5,1,0.666666666666667,2.46105082159443,1,0.965229185402301,0.172808535766886,1.5,Kidney-RCC
Kidney-RCC::S.68,fitms_0.005,3.8590833264261,0.0324292716506395,1,1,1,2.96757072834936,1,0.979870205172038,0.00231023368368556,2,Kidney-RCC
Kidney-RCC::S.69,fitms_0.005,22.8871446968276,0.131535314349584,1,1,1,2.86846468565042,1,0.912358314182785,0.0238915113788418,2,Kidney-RCC
Kidney-RCC::S.70,fitms_0.005,6.1691226093082,0.0623143697909919,1,1,1,2.93768563020901,1,0.956666928851112,0.00975032751543932,2,Kidney-RCC
Kidney-RCC::S.71,fitms_0.005,2.9084702100527,0.0195199342956557,0.666666666666667,1,0.8,2.64714673237101,1,0.988256488751581,0.012790801628047,1.66666666666667,Kidney-RCC
Kidney-RCC::S.72,fitms_0.005,13.7488629577511,0.0982061639839364,0.666666666666667,1,0.8,2.56846050268273,1,0.941253581189258,0.231575948827442,1.66666666666667,Kidney-RCC
Kidney-RCC::S.73,fitms_0.005,1.02602725631832,0.0129876867888395,1,1,1,2.98701231321116,1,0.990816318597794,0.00042090130697088,2,Kidney-RCC
Kidney-RCC::S.74,fitms_0.005,21.4052124746633,0.082645608010283,1,1,1,2.91735439198972,1,0.945434275871295,0.00759449586839523,2,Kidney-RCC
Kidney-RCC::S.75,fitms_0.005,4.98982797056609,0.025458305972276,1,1,1,2.97454169402772,1,0.984407921536235,0.00165878017583368,2,Kidney-RCC
Kidney-RCC::S.76,fitms_0.005,1.31613806334002,0.0337471298292314,1,1,1,2.96625287017077,1,0.975836176326226,0.000716324832785726,2,Kidney-RCC
Kidney-RCC::S.77,fitms_0.005,27.8630904345115,0.137936091259958,1,1,1,2.86206390874004,1,0.919057357532483,0.0408741722081098,2,Kidney-RCC
Kidney-RCC::S.78,fitms_0.005,10.4763810939759,0.0844869443062573,1,1,1,2.91551305569374,1,0.947822629799023,0.0102946839592213,2,Kidney-RCC
Kidney-RCC::S.79,fitms_0.005,49.1537929293116,0.284125970689662,0.75,1,0.857142857142857,2.46587402931034,1,0.837220815907692,0.30805054864223,1.75,Kidney-RCC
Kidney-RCC::S.80,fitms_0.005,5.03534717624839,0.0178558410505262,1,1,1,2.98214415894947,1,0.98906158434099,0.000393387421024789,2,Kidney-RCC
Kidney-RCC::S.81,fitms_0.005,6.0112457931011,0.0707205387423659,1,1,1,2.92927946125763,1,0.948844481939443,0.00840924123538043,2,Kidney-RCC
Kidney-RCC::S.82,fitms_0.005,30.5924373241966,0.116321054464626,0.666666666666667,1,0.8,2.55034561220204,1,0.922222057981021,0.378288563929837,1.66666666666667,Kidney-RCC
Kidney-RCC::S.83,fitms_0.005,5.3243481561569,0.0831929399399516,1,1,1,2.91680706006005,1,0.936374363546172,0.00851126152459914,2,Kidney-RCC
Kidney-RCC::S.84,fitms_0.005,18.6273351787203,0.139009964020301,1,1,1,2.8609900359797,1,0.914224676086996,0.02080273583607,2,Kidney-RCC
