Sample Names	MutationType	DBS2	DBS4	DBS5	DBS9
Liver-HCC::S.25	CC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CC>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CC>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CG>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	CT>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	GC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TA>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.25	TT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.26	AC>CA	0.11027699079625654	0.8897230092037435	0.0	0.0
Liver-HCC::S.26	AC>CG	0.4672577899151022	0.5327422100848977	0.0	0.0
Liver-HCC::S.26	AC>CT	0.999999999999952	4.810584762721035e-14	0.0	0.0
Liver-HCC::S.26	AC>GA	0.06881606244214468	0.9311839375578554	0.0	0.0
Liver-HCC::S.26	AC>GG	0.44944730839606645	0.5505526916039336	0.0	0.0
Liver-HCC::S.26	AC>GT	0.9999708597028159	2.914029718419866e-05	0.0	0.0
Liver-HCC::S.26	AC>TA	0.6152193774829193	0.3847806225170808	0.0	0.0
Liver-HCC::S.26	AC>TG	0.14116699702675914	0.8588330029732407	0.0	0.0
Liver-HCC::S.26	AC>TT	0.961365784462275	0.0386342155377249	0.0	0.0
Liver-HCC::S.26	AT>CA	0.05357352743059749	0.9464264725694024	0.0	0.0
Liver-HCC::S.26	AT>CC	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.26	AT>CG	0.3769207592648388	0.6230792407351612	0.0	0.0
Liver-HCC::S.26	AT>GA	0.4156892206718355	0.5843107793281644	0.0	0.0
Liver-HCC::S.26	AT>GC	0.3132562628421992	0.6867437371578009	0.0	0.0
Liver-HCC::S.26	AT>TA	0.12181785290380151	0.8781821470961986	0.0	0.0
Liver-HCC::S.26	CC>AA	1.0	7.043778755841797e-18	0.0	0.0
Liver-HCC::S.26	CC>AG	0.9483045787400033	0.0516954212599967	0.0	0.0
Liver-HCC::S.26	CC>AT	0.8973195369550997	0.10268046304490025	0.0	0.0
Liver-HCC::S.26	CC>GA	0.8724612101616495	0.1275387898383505	0.0	0.0
Liver-HCC::S.26	CC>GG	0.8943076050699388	0.10569239493006119	0.0	0.0
Liver-HCC::S.26	CC>GT	0.9497419233107359	0.05025807668926402	0.0	0.0
Liver-HCC::S.26	CC>TA	0.9923154393160035	0.007684560683996512	0.0	0.0
Liver-HCC::S.26	CC>TG	0.9751208958008142	0.0248791041991859	0.0	0.0
Liver-HCC::S.26	CC>TT	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.26	CG>AT	0.8447385927551361	0.15526140724486398	0.0	0.0
Liver-HCC::S.26	CG>GC	0.9900312872852002	0.009968712714799871	0.0	0.0
Liver-HCC::S.26	CG>GT	0.999999999999996	3.984137103627614e-15	0.0	0.0
Liver-HCC::S.26	CG>TA	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.26	CG>TC	0.9999999999999976	2.371951607356786e-15	0.0	0.0
Liver-HCC::S.26	CG>TT	0.9548151568412684	0.04518484315873161	0.0	0.0
Liver-HCC::S.26	CT>AA	0.9999999999999984	1.588690490017358e-15	0.0	0.0
Liver-HCC::S.26	CT>AC	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.26	CT>AG	0.6893113764514752	0.31068862354852483	0.0	0.0
Liver-HCC::S.26	CT>GA	0.03557927242925014	0.9644207275707498	0.0	0.0
Liver-HCC::S.26	CT>GC	0.7181141442503975	0.28188585574960257	0.0	0.0
Liver-HCC::S.26	CT>GG	0.11740678590182088	0.8825932140981793	0.0	0.0
Liver-HCC::S.26	CT>TA	0.9999999999999984	1.5087859206701665e-15	0.0	0.0
Liver-HCC::S.26	CT>TC	0.9999999999998671	1.3283268733848363e-13	0.0	0.0
Liver-HCC::S.26	CT>TG	0.9455952146037838	0.05440478539621621	0.0	0.0
Liver-HCC::S.26	GC>AA	0.020807358474770558	0.9791926415252293	0.0	0.0
Liver-HCC::S.26	GC>AG	0.03796261371885353	0.9620373862811465	0.0	0.0
Liver-HCC::S.26	GC>AT	0.12396559478956286	0.8760344052104372	0.0	0.0
Liver-HCC::S.26	GC>CA	0.10890363892395481	0.8910963610760451	0.0	0.0
Liver-HCC::S.26	GC>CG	0.9894064799297265	0.010593520070273414	0.0	0.0
Liver-HCC::S.26	GC>TA	0.05397189717833	0.9460281028216699	0.0	0.0
Liver-HCC::S.26	TA>AT	0.11040989800905146	0.8895901019909487	0.0	0.0
Liver-HCC::S.26	TA>CG	0.062482461164693984	0.9375175388353061	0.0	0.0
Liver-HCC::S.26	TA>CT	0.04219650970348726	0.9578034902965128	0.0	0.0
Liver-HCC::S.26	TA>GC	0.6164068222245475	0.3835931777754526	0.0	0.0
Liver-HCC::S.26	TA>GG	0.04648558967272621	0.9535144103272738	0.0	0.0
Liver-HCC::S.26	TA>GT	0.18119551517140778	0.8188044848285922	0.0	0.0
Liver-HCC::S.26	TC>AA	0.005221725905392593	0.9947782740946073	0.0	0.0
Liver-HCC::S.26	TC>AG	0.1279622622714888	0.8720377377285112	0.0	0.0
Liver-HCC::S.26	TC>AT	6.801537876607893e-16	0.9999999999999993	0.0	0.0
Liver-HCC::S.26	TC>CA	0.010939453503065381	0.9890605464969345	0.0	0.0
Liver-HCC::S.26	TC>CG	0.013164426974774227	0.9868355730252256	0.0	0.0
Liver-HCC::S.26	TC>CT	0.9982025763391165	0.0017974236608835198	0.0	0.0
Liver-HCC::S.26	TC>GA	0.03228121465530217	0.9677187853446978	0.0	0.0
Liver-HCC::S.26	TC>GG	0.5656713301315515	0.4343286698684486	0.0	0.0
Liver-HCC::S.26	TC>GT	0.9999999999999405	5.951896375493752e-14	0.0	0.0
Liver-HCC::S.26	TG>AA	0.34737041821987863	0.6526295817801213	0.0	0.0
Liver-HCC::S.26	TG>AC	0.718943105831883	0.28105689416811697	0.0	0.0
Liver-HCC::S.26	TG>AT	0.9999999999999988	1.1887402838276754e-15	0.0	0.0
Liver-HCC::S.26	TG>CA	0.19725988600634523	0.8027401139936547	0.0	0.0
Liver-HCC::S.26	TG>CC	0.4044084351030702	0.5955915648969298	0.0	0.0
Liver-HCC::S.26	TG>CT	0.9808895423521583	0.019110457647841767	0.0	0.0
Liver-HCC::S.26	TG>GA	0.20440766932654003	0.79559233067346	0.0	0.0
Liver-HCC::S.26	TG>GC	0.38190037545966155	0.6180996245403384	0.0	0.0
Liver-HCC::S.26	TG>GT	0.9963366798723513	0.0036633201276486437	0.0	0.0
Liver-HCC::S.26	TT>AA	0.9969666528007561	0.00303334719924384	0.0	0.0
Liver-HCC::S.26	TT>AC	0.9986082339383769	0.0013917660616230673	0.0	0.0
Liver-HCC::S.26	TT>AG	0.9999999999999762	2.3719460923701573e-14	0.0	0.0
Liver-HCC::S.26	TT>CA	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.26	TT>CC	0.9999999999982884	1.7116695281173554e-12	0.0	0.0
Liver-HCC::S.26	TT>CG	0.9999999999996525	3.475622195021232e-13	0.0	0.0
Liver-HCC::S.26	TT>GA	0.9999999999998934	1.0648799987051996e-13	0.0	0.0
Liver-HCC::S.26	TT>GC	0.9999999999966878	3.3121916842737367e-12	0.0	0.0
Liver-HCC::S.26	TT>GG	0.44980057361216796	0.5501994263878319	0.0	0.0
Liver-HCC::S.27	AC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AC>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	AT>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CC>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CG>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	CT>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	GC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TA>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.27	TT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.28	AC>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>CT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>TG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AC>TT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>CC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	AT>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>AG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>TG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CC>TT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>TC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CG>TT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>AC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>AG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>TC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	CT>TG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>AG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	GC>TA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>CT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TA>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>AG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>CT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TC>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>AC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>AT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>CC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>CT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TG>GT	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>AA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>AC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>AG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>CA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>CC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>CG	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>GA	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>GC	0.0	1.0	0.0	0.0
Liver-HCC::S.28	TT>GG	0.0	1.0	0.0	0.0
Liver-HCC::S.29	AC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AC>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	AT>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CC>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CG>TT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>TC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	CT>TG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	GC>TA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TA>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TC>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>AT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>CT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TG>GT	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>AA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>AC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>AG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>CA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>CC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>CG	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>GA	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>GC	1.0	0.0	0.0	0.0
Liver-HCC::S.29	TT>GG	1.0	0.0	0.0	0.0
Liver-HCC::S.30	AC>CA	0.07298045028735492	0.0	0.927019549712645	0.0
Liver-HCC::S.30	AC>CG	0.029975583165959455	0.0	0.9700244168340404	0.0
Liver-HCC::S.30	AC>CT	0.02733037979290434	0.0	0.9726696202070957	0.0
Liver-HCC::S.30	AC>GA	0.16059905437909044	0.0	0.8394009456209095	0.0
Liver-HCC::S.30	AC>GG	0.14469857016012982	0.0	0.8553014298398701	0.0
Liver-HCC::S.30	AC>GT	0.1330300235804719	0.0	0.8669699764195281	0.0
Liver-HCC::S.30	AC>TA	0.31056535251551687	0.0	0.6894346474844831	0.0
Liver-HCC::S.30	AC>TG	0.0025509259590496282	0.0	0.9974490740409503	0.0
Liver-HCC::S.30	AC>TT	0.14972128155952513	0.0	0.8502787184404749	0.0
Liver-HCC::S.30	AT>CA	0.13616540855105413	0.0	0.8638345914489458	0.0
Liver-HCC::S.30	AT>CC	8.816341759163481e-14	0.0	0.999999999999912	0.0
Liver-HCC::S.30	AT>CG	0.15171262559789414	0.0	0.8482873744021059	0.0
Liver-HCC::S.30	AT>GA	0.06382686213015526	0.0	0.9361731378698447	0.0
