Sample.ID,Tool,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID13,ID14
Lung-AdenoCA::S.76,deconstruct_0.00,19.9585926098761,10.9321669783844,653.390539754594,0,143.144768995829,103.602610910888,0,59.3664021604562,226.604918589972,0,0,0,0
Lung-AdenoCA::S.77,deconstruct_0.00,96.183535596321,0,164.039632390318,0,3.76680174612577,0,0,113.059383937999,552.950646329236,0,0,0,0
Lung-AdenoCA::S.78,deconstruct_0.00,215.479041147132,5.66494134027108,35.1992324561164,0,109.063307524783,0,0,42.865636867558,8.7278406641398,0,0,0,0
Lung-AdenoCA::S.79,deconstruct_0.00,39.5079613777732,6.81435143676529,222.974545582796,0,15.9478556457054,21.7435966480811,0,58.1307482955771,41.8809410133021,0,0,0,0
Lung-AdenoCA::S.80,deconstruct_0.00,115.39671087435,0,10.1264546797678,0,220.476834445883,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.81,deconstruct_0.00,5.84590402649438,0,15.5034491199096,0,318.650646853596,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.82,deconstruct_0.00,54.0637292998859,6.60507370706437,108.328778234888,0,361.270735764238,295.731682993924,0,0,0,0,0,0,0
Lung-AdenoCA::S.83,deconstruct_0.00,35.4813221140612,0,2410.91592928396,0,18.6027486019792,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.84,deconstruct_0.00,6.80774985081389,107.155559703005,236.428418636137,0,263.956567577981,0,0,48.7944188482229,383.85728538384,0,0,0,0
Lung-AdenoCA::S.85,deconstruct_0.00,186.114922438566,9.00575440376425,893.309856432561,0,80.5694667251088,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.86,deconstruct_0.00,37.7693910978762,4.29586093622404,585.540231337568,0,331.394516628332,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.87,deconstruct_0.00,39.701173647544,78.4746285911451,2107.62649593149,0,46.5021996648929,0,0,0,951.695502164925,0,0,0,0
Lung-AdenoCA::S.88,deconstruct_0.00,31.0089084672128,0,153.848396413787,0,426.542889076822,0,0,64.5998060421783,0,0,0,0,0
Lung-AdenoCA::S.89,deconstruct_0.00,0,0,1089.32530788472,0,57.6746921152756,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.90,deconstruct_0.00,112.796898212197,23.6777856087424,1465.28185258105,0,100.366855349832,0,0,0,1038.87660824818,0,0,0,0
Lung-AdenoCA::S.91,deconstruct_0.00,23.6306899615897,78.3776254433074,107.9756676439,0,147.551548172492,0,0,0,160.464468778711,0,0,0,0
Lung-AdenoCA::S.92,deconstruct_0.00,104.316509166583,56.8782312392946,2019.51495403758,0,440.290305556539,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.93,deconstruct_0.00,34.277401050812,0,1766.72259894919,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.94,deconstruct_0.00,123.046816027131,0,954.687289339793,0,249.98662862118,0,0,0,12.2792660118961,0,0,0,0
Lung-AdenoCA::S.95,deconstruct_0.00,123.53097101599,0,2301.46902898401,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.96,deconstruct_0.00,113.711431710623,17.1852424388128,35.0946901494162,0,0,499.668451433373,0,0,12.3401842677748,0,0,0,0
Lung-AdenoCA::S.97,deconstruct_0.00,36.043461973046,1.09573802676623,7.42624405813187,0,319.129066963116,0,0,123.30548897894,0,0,0,0,0
Lung-AdenoCA::S.98,deconstruct_0.00,295.57742509749,16.3387492041096,673.456250420201,0,189.627575278199,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.99,deconstruct_0.00,0,7.64246445002551,1182.09833522496,0,244.341138017108,0,0,0,34.9180623079049,0,0,0,0
Lung-AdenoCA::S.100,deconstruct_0.00,77.0998906495581,0,2057.12436714811,0,225.935300968304,0,0,0,389.840441234025,0,0,0,0
Ovary-AdenoCA::S.1,deconstruct_0.00,99.5513121339228,0,0,0,0,0,0,314.395286284919,68.0534015811581,0,0,0,0
Ovary-AdenoCA::S.2,deconstruct_0.00,7.47570651414875,11.4201117029202,0,0,44.7335422962274,1261.56113895026,0,446.809500536443,0,0,0,0,0
Ovary-AdenoCA::S.3,deconstruct_0.00,181.197033600465,47.1730781210273,0,118.849758518253,93.7958362590922,158.448360932252,0,60.0328628540656,80.5030697148442,0,0,0,0
Ovary-AdenoCA::S.4,deconstruct_0.00,0,59.3241018286739,0,0,110.093595982705,99.86511233284,0,55.7171898557809,0,0,0,0,0
Ovary-AdenoCA::S.5,deconstruct_0.00,113.628394102909,30.7395418048882,0,0,0,133.649437581973,0,195.98262651023,0,0,0,0,0
Ovary-AdenoCA::S.6,deconstruct_0.00,3.45925630577524,17.0711337760895,0,0,59.2481427450548,184.238045849961,0,327.673169452191,16.3102518709293,0,0,0,0
Ovary-AdenoCA::S.7,deconstruct_0.00,0,12.1350507674039,0,69.504068990786,136.676337724701,470.684542517109,0,0,0,0,0,0,0
Ovary-AdenoCA::S.8,deconstruct_0.00,61.9570056687629,64.9839884179709,0,2.34824060269533,6.79953364137126,0,0,19.0336837165474,28.8775479526522,0,0,0,0
Ovary-AdenoCA::S.9,deconstruct_0.00,65.8093157114874,89.0082747125126,0,0,49.9985890398528,170.900805318117,0,239.148361194012,65.1346540240181,0,0,0,0
Ovary-AdenoCA::S.10,deconstruct_0.00,108.381325939111,10.4705881954446,0,0,0,344.148085865444,0,0,0,0,0,0,0
Ovary-AdenoCA::S.11,deconstruct_0.00,143.552831424774,16.8272091023601,0,0,90.9856717170024,583.1371762605,0,0,158.497111495363,0,0,0,0
Ovary-AdenoCA::S.12,deconstruct_0.00,31.9858979771652,70.1894319689143,0,2.68682971811505,9.81070586891864,0,0,25.5397178578704,19.7874166090163,0,0,0,0
Ovary-AdenoCA::S.13,deconstruct_0.00,92.8697423739321,0,0,142.235421648958,75.4546549036543,139.890105757002,0,0,68.5500753164528,0,0,0,0
Ovary-AdenoCA::S.14,deconstruct_0.00,74.9271656484286,69.0104796091564,0,0,69.7129708341345,9.62650167648567,0,276.749428848306,26.973453383489,0,0,0,0
Ovary-AdenoCA::S.15,deconstruct_0.00,7.83813086875202,86.3826512765797,0,0,4.40779691395989,622.472178392755,0,279.899242547954,0,0,0,0,0
Ovary-AdenoCA::S.16,deconstruct_0.00,77.1844600430178,0,0,0,37.3811357342971,0,0,21.2718541590225,18.1625500636626,0,0,0,0
Ovary-AdenoCA::S.17,deconstruct_0.00,118.761562070679,0,0,0,39.1100768754558,116.635977590868,0,64.2974150766148,78.1949683863818,0,0,0,0
Ovary-AdenoCA::S.18,deconstruct_0.00,68.0577612344881,11.6938494665687,0,0,0,50.7715999288922,0,692.9199293029,95.556860067151,0,0,0,0
Ovary-AdenoCA::S.19,deconstruct_0.00,24.7381775930311,2.9599610666231,0,0,85.859107367171,95.0365264954034,0,146.85477581783,33.5514516599411,0,0,0,0
Ovary-AdenoCA::S.20,deconstruct_0.00,106.922952814645,0,0,0,5.6993470435485,429.842457062285,0,0,42.5352430795222,0,0,0,0
Ovary-AdenoCA::S.21,deconstruct_0.00,53.9044622544772,15.1255041467165,0,29.7746931353264,37.1855941598831,9.76665052050688,0,142.979304548517,163.263791234573,0,0,0,0
Ovary-AdenoCA::S.22,deconstruct_0.00,101.503016599349,31.8294670340391,0,36.5743002825078,53.476485902577,0,0,0,42.6167301815271,0,0,0,0
Ovary-AdenoCA::S.23,deconstruct_0.00,28.8768600173674,33.3642473741498,0,0,0,520.167772296654,0,143.156443060855,169.434677250973,0,0,0,0
Ovary-AdenoCA::S.24,deconstruct_0.00,204.547156845495,0,0,0,203.159793119509,427.326917700793,0,357.966132334204,0,0,0,0,0
Ovary-AdenoCA::S.25,deconstruct_0.00,27.2778034151722,42.0537282530736,0,0,0,161.23585940957,0,0,52.4326089221844,0,0,0,0
Ovary-AdenoCA::S.26,deconstruct_0.00,4.19002803099828,0,0,92.6751544031497,30.4008147554488,0,0,0,62.7340028104032,0,0,0,0
Ovary-AdenoCA::S.27,deconstruct_0.00,48.5749076189355,0,0,0,0,56.0497227380751,0,18.3841214614574,166.991248181532,0,0,0,0
Ovary-AdenoCA::S.28,deconstruct_0.00,31.7476883911388,98.4801697469224,0,44.6797191986804,15.0092858541639,19.2387080500574,0,73.8325666405283,302.011862118509,0,0,0,0
Ovary-AdenoCA::S.29,deconstruct_0.00,98.678125065755,53.8687876189563,0,142.089223242321,77.9761085300021,0,0,17.3877555429652,0,0,0,0,0
Ovary-AdenoCA::S.30,deconstruct_0.00,26.2788641114942,38.2042526548572,0,0,177.197520552651,50.5341900373033,0,414.410079219067,68.3750934246267,0,0,0,0
Ovary-AdenoCA::S.31,deconstruct_0.00,9.76944965516185,3.77227386887366,0,0,81.4954151511565,91.7175206944886,0,467.12831054273,6.11703008758972,0,0,0,0
Ovary-AdenoCA::S.32,deconstruct_0.00,149.269278376861,0,0,0,30.2600522011778,86.8699254343307,0,40.3345935090205,69.2661504786097,0,0,0,0
Ovary-AdenoCA::S.33,deconstruct_0.00,39.2427284431103,213.943247917184,0,0,0,81.7716698282692,0,407.346569927257,84.695783884179,0,0,0,0
Ovary-AdenoCA::S.34,deconstruct_0.00,35.6326366625456,0,0,0,25.4324106235809,73.2898702836107,0,239.645082430263,0,0,0,0,0
Ovary-AdenoCA::S.35,deconstruct_0.00,46.6769644787964,0,0,60.0361505796342,57.3185403841637,0,0,224.763686891302,59.2046576661039,0,0,0,0
Ovary-AdenoCA::S.36,deconstruct_0.00,53.8214059808356,0,0,0,9.39237506657179,664.059053920531,0,0,29.727165032062,0,0,0,0
Ovary-AdenoCA::S.37,deconstruct_0.00,47.2991337841198,2.79303141911647,0,77.6857440103462,96.9600585891317,144.279763195309,0,0,11.982269001977,0,0,0,0
Ovary-AdenoCA::S.38,deconstruct_0.00,22.7683240500868,140.843760319018,0,0,27.5640340596281,192.558920965367,0,0,24.2649606059005,0,0,0,0
Ovary-AdenoCA::S.39,deconstruct_0.00,18.0289188793973,0,0,0,0,497.458307517454,0,199.222168578583,112.290605024566,0,0,0,0
Ovary-AdenoCA::S.40,deconstruct_0.00,21.7189251122659,33.6864267277375,0,35.3603823423488,0,338.186756524576,0,52.505899546493,268.541609746579,0,0,0,0
Ovary-AdenoCA::S.41,deconstruct_0.00,24.6391267211253,56.9671544901557,0,0,0,9.17617541318885,0,126.022956464759,6.19458691077121,0,0,0,0
Ovary-AdenoCA::S.42,deconstruct_0.00,85.716732925275,174.480194614627,0,0,28.5351291257797,140.577008886028,0,0,315.69093444829,0,0,0,0
Ovary-AdenoCA::S.43,deconstruct_0.00,0,33.6442590626809,0,10.244579753751,103.37150918825,171.700544028675,0,81.3381481821713,37.700959784472,0,0,0,0
Ovary-AdenoCA::S.44,deconstruct_0.00,116.811094086067,10.4287192887773,0,0,0,663.995852472117,0,385.789879121951,167.974455031088,0,0,0,0
Ovary-AdenoCA::S.45,deconstruct_0.00,0,0,0,0,0,824.594402523359,0,54.8946557321062,259.510941744535,0,0,0,0
Ovary-AdenoCA::S.46,deconstruct_0.00,0,0,0,0,61.5212281931327,0,0,0,15.4787718068673,0,0,0,0
Ovary-AdenoCA::S.47,deconstruct_0.00,24.9581661308592,82.0934752863365,0,103.249714962167,7.36523432743473e-06,37.6104741637051,0,134.727279289201,64.3608828024964,0,0,0,0
Ovary-AdenoCA::S.48,deconstruct_0.00,39.6773017591734,0,0,3.65212540027146,57.8663822623957,0,0,77.8041905781594,0,0,0,0,0
Ovary-AdenoCA::S.49,deconstruct_0.00,0,4.60675456795839,0,0,0,0,0,327.471106272878,0.922139159163687,0,0,0,0
Ovary-AdenoCA::S.50,deconstruct_0.00,84.3340940775781,13.9355392107629,0,0,78.3547774314189,303.784461334188,0,92.8722173887085,44.7189105573438,0,0,0,0
Ovary-AdenoCA::S.51,deconstruct_0.00,0,5.94112414569312,0,0,0,172.86299388572,0,68.0042226003454,134.191659368241,0,0,0,0
Ovary-AdenoCA::S.52,deconstruct_0.00,4.80947884037437,0,0,0,150.891274654926,0,0,56.4267544153105,96.8724920893887,0,0,0,0
Ovary-AdenoCA::S.53,deconstruct_0.00,107.49854859617,27.3940414865983,0,0,0,369.528592894843,0,249.221929805589,357.3568872168,0,0,0,0
Ovary-AdenoCA::S.54,deconstruct_0.00,34.0015180076484,5.06691118138668,0,0,84.2852856556895,222.941360119085,0,15.6565124802471,191.048412555944,0,0,0,0
Ovary-AdenoCA::S.55,deconstruct_0.00,9.24568215727575,9.91206826645119,0,56.8938048394809,16.4133123944601,0,0,0,19.535132342332,0,0,0,0
Ovary-AdenoCA::S.56,deconstruct_0.00,32.3128148703246,103.765785375691,0,23.6177851561481,23.3383116281694,24.582785881478,0,57.2933321461505,81.0891849420383,0,0,0,0
Ovary-AdenoCA::S.57,deconstruct_0.00,34.2790977203643,28.5245484980046,0,0,0,110.899164715289,0,235.532200117838,354.764988948504,0,0,0,0
Ovary-AdenoCA::S.58,deconstruct_0.00,104.722551607908,10.9981275099895,0,0,147.545112604354,351.36135951888,0,159.372848758868,0,0,0,0,0
Ovary-AdenoCA::S.59,deconstruct_0.00,13.8962113824141,53.7193903367983,0,0,0,0,0,55.9319342099596,1.45246407082802,0,0,0,0
Ovary-AdenoCA::S.60,deconstruct_0.00,77.2688940117014,0,0,0,0,72.8151947348383,0,196.611606037544,23.304305215916,0,0,0,0
Ovary-AdenoCA::S.61,deconstruct_0.00,50.5928477174346,25.2190780882317,0,0,107.857499607497,13.9302900745145,0,244.802293907165,62.597990605157,0,0,0,0
Ovary-AdenoCA::S.62,deconstruct_0.00,0,0,0,0,82.3647512640651,630.223787375693,0,250.548024340346,90.8634370198957,0,0,0,0
Ovary-AdenoCA::S.63,deconstruct_0.00,35.8334155690923,169.655917058586,0,115.281333371004,82.6855144834689,0,0,155.943594885323,37.6002246325264,0,0,0,0
Ovary-AdenoCA::S.64,deconstruct_0.00,85.3322253221819,2.88688703446023,0,49.6530755689586,9.38513345744229,14.5420881558116,0,24.3112495411121,41.8893409200332,0,0,0,0
Ovary-AdenoCA::S.65,deconstruct_0.00,0,29.462487942615,0,0,0,1852.53751205738,0,0,0,0,0,0,0
Ovary-AdenoCA::S.66,deconstruct_0.00,0,0,0,50.3081509580355,11.3768251135841,89.7611997350977,0,179.88080001958,73.6730241737023,0,0,0,0
Ovary-AdenoCA::S.67,deconstruct_0.00,14.0967847309831,14.4152595566511,0,0,16.9534548441031,176.436584661015,0,47.316813481129,68.7811027261191,0,0,0,0
Ovary-AdenoCA::S.68,deconstruct_0.00,33.2917103905393,114.395545621123,0,34.0964760711079,149.170427316255,145.08917782842,0,0,79.9566627725553,0,0,0,0
Ovary-AdenoCA::S.69,deconstruct_0.00,57.962334554362,40.9432466414559,0,71.132962794121,4.60643288955312,0,0,45.7982959456417,83.5567271748662,0,0,0,0
Ovary-AdenoCA::S.70,deconstruct_0.00,38.5477260047604,8.8717952015612,0,0,0,13.345954388799,0,2.51707155628432,125.717452848595,0,0,0,0
Ovary-AdenoCA::S.71,deconstruct_0.00,0,6.66218718409375,0,194.592054319928,84.9836115160557,681.959948707316,0,44.3315935793605,23.4706046932459,0,0,0,0
Ovary-AdenoCA::S.72,deconstruct_0.00,69.4941533913402,0,0,0,17.1221313996234,284.431671551497,0,54.0981021903761,17.8539414671634,0,0,0,0
Ovary-AdenoCA::S.73,deconstruct_0.00,61.679265470192,0,0,0,0,205.943580675735,0,428.622914874382,37.7542389796912,0,0,0,0
Ovary-AdenoCA::S.74,deconstruct_0.00,0,0,0,8.80759164596288,116.479081246055,479.974719437878,0,125.738607670105,0,0,0,0,0
Ovary-AdenoCA::S.75,deconstruct_0.00,41.4331734653295,12.4194755901336,0,36.3634490650425,292.808389929009,181.45126801244,0,153.052895190172,131.471348747874,0,0,0,0
Ovary-AdenoCA::S.76,deconstruct_0.00,0,0,0,0,0,0,0,458.527045414246,19.4729545857543,0,0,0,0
Ovary-AdenoCA::S.77,deconstruct_0.00,121.472076255758,2.96849670028104,0,60.3004846720012,0,460.481513246901,0,185.40140244598,48.3760266790792,0,0,0,0
Ovary-AdenoCA::S.78,deconstruct_0.00,96.9166054028616,105.997814074788,0,58.2440390789932,0,150.514548987373,0,479.677262857292,248.649729598692,0,0,0,0
Ovary-AdenoCA::S.79,deconstruct_0.00,5.80089938550076,0,0,0,3.8726218980508,0,0,269.775865418185,122.550613298263,0,0,0,0
Ovary-AdenoCA::S.80,deconstruct_0.00,26.1817119368871,69.0177639619682,0,23.1634413702989,113.750002703301,34.3306785188604,0,252.681568094196,204.874833414488,0,0,0,0
Ovary-AdenoCA::S.81,deconstruct_0.00,24.9347066314376,0,0,0,0,0,0,20.9252859828012,115.140007385761,0,0,0,0
Ovary-AdenoCA::S.82,deconstruct_0.00,0,0,0,94.214758248613,159.742977553559,16.910215603769,0,71.1320485940593,0,0,0,0,0
Ovary-AdenoCA::S.83,deconstruct_0.00,33.659578722524,17.0721997571931,0,91.7443820833895,4.49017618900143,185.964590145542,0,130.596969405976,31.4721036963737,0,0,0,0
Ovary-AdenoCA::S.84,deconstruct_0.00,79.7313598876461,4.35145406396739,0,110.086786758549,84.3471550035982,237.775069241239,0,81.1421919475122,63.5659830974881,0,0,0,0
Ovary-AdenoCA::S.85,deconstruct_0.00,45.5290774747403,4.21508014016889,0,0,6.42336205873667,500.500433924461,0,0,125.332046401893,0,0,0,0
Ovary-AdenoCA::S.86,deconstruct_0.00,78.2853748896694,0,0,0,45.5868087808821,220.795638695283,0,145.29820626184,154.033971372325,0,0,0,0
Ovary-AdenoCA::S.87,deconstruct_0.00,0,0,0,0,178.280971372525,533.660767661231,0,9.058260966244,0,0,0,0,0
Ovary-AdenoCA::S.88,deconstruct_0.00,32.2497173110602,0,0,0,87.7502826889398,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.89,deconstruct_0.00,191.951547782815,53.5494702537162,0,0,0,90.4989819634684,0,0,0,0,0,0,0
Ovary-AdenoCA::S.90,deconstruct_0.00,234.139018320529,94.1222275617613,0,0,0,0,0,196.392677627299,7.34607649041066,0,0,0,0
Ovary-AdenoCA::S.91,deconstruct_0.00,25.1388642039544,20.2901970799583,0,78.4172490527192,2.08119793348235,0,0,0,9.07249172988572,0,0,0,0
Ovary-AdenoCA::S.92,deconstruct_0.00,19.4896141405278,52.4208809178705,0,0,0,38.4722599699385,0,310.6704676054,7.94677736626269,0,0,0,0
Ovary-AdenoCA::S.93,deconstruct_0.00,114.245423444512,0,0,0,0,0,0,10.4197942922058,304.334782263282,0,0,0,0
Ovary-AdenoCA::S.94,deconstruct_0.00,3.76650532635864,103.534136344573,0,72.8031604533039,1.05803763960214e-05,298.987334809724,0,179.082148887164,96.8267035984997,0,0,0,0
Ovary-AdenoCA::S.95,deconstruct_0.00,114.007847040191,7.89382061979119,0,0,97.2275914080611,453.177565645807,0,0,50.6931752861501,0,0,0,0
Ovary-AdenoCA::S.96,deconstruct_0.00,14.6801155004318,155.734912302706,0,0,7.69051931195833e-06,132.624698290259,0,33.1717982552398,49.788467960844,0,0,0,0
Ovary-AdenoCA::S.97,deconstruct_0.00,42.5571630548739,0,0,0,0,52.2043906196577,0,1018.81692667531,226.421519650158,0,0,0,0
Ovary-AdenoCA::S.98,deconstruct_0.00,49.8497930673742,128.027179668592,0,0,34.6488485975529,1502.94395598995,0,74.3058861236159,56.2243365529108,0,0,0,0
Ovary-AdenoCA::S.99,deconstruct_0.00,73.7939620418699,15.207131296082,0,0,0,413.630185039493,0,296.335180354284,60.0335412682715,0,0,0,0
Ovary-AdenoCA::MSI-H.S.1,deconstruct_0.00,7242.4290398015,7415.91409815715,0,0,1420.65686204135,0,0,0,0,0,0,0,0
Skin-Melanoma::S.1,deconstruct_0.00,107.82517084127,54.2880470509712,0,492.915718221731,309.568500541446,0,0,25.1764498831929,22.4362111392103,0,0,156.789902322179,0
Skin-Melanoma::S.2,deconstruct_0.00,214.096909118453,40.5661148191712,0,0,222.185239450842,0,0,14.4968007170206,0,0,0,972.654935894513,0
Skin-Melanoma::S.3,deconstruct_0.00,38.3799852057486,4.54957136136705,0,30.8789196347606,259.715173578757,0,0,201.313311985356,0,0,0,744.163038234011,0
Skin-Melanoma::S.4,deconstruct_0.00,30.4787433256387,0,0,0,275.725903820065,0,0,34.4423826401737,0,0,0,449.352970214122,0
Skin-Melanoma::S.5,deconstruct_0.00,100.870240202396,0,0,98.695877703844,1.81899984831248e-05,0,0,187.066871623685,170.495028776064,0,0,133.871963504012,0
Skin-Melanoma::S.6,deconstruct_0.00,18.111572401177,4.84294809723482,0,0,90.250687530385,0,0,315.833036240249,0,0,0,185.961755730954,0
Skin-Melanoma::S.7,deconstruct_0.00,30.7038888498349,142.205305724112,0,0,171.836206007338,0,0,183.796415057221,0,0,0,47.4581843614941,0
Skin-Melanoma::S.8,deconstruct_0.00,32.4124170234247,0,0,0,330.074531014414,0,0,577.238388246492,0,0,0,16.2746637156701,0
Skin-Melanoma::S.9,deconstruct_0.00,113.578329040641,38.225037789375,0,27.3562099664147,324.582326649917,0,0,33.2580965536519,0,0,0,0,0
Skin-Melanoma::S.10,deconstruct_0.00,26.2202074915233,80.2850011309942,0,11.7206770865764,152.157266141333,0,0,391.171574220815,79.6545590939358,0,0,257.790714834822,0
Skin-Melanoma::S.11,deconstruct_0.00,143.338883022432,71.6178242023843,0,0,215.119475548401,0,0,109.327267515695,13.0671628515041,0,0,196.529386859583,0
Skin-Melanoma::S.12,deconstruct_0.00,55.4680171986328,119.584895448952,0,55.1616207527364,492.535012037334,0,0,287.66443716941,21.1977439938061,0,0,100.388273399129,0
Skin-Melanoma::S.13,deconstruct_0.00,39.017815920474,30.9983098106833,0,0,259.323451008368,0,0,0,8.53867135839586,0,0,38.1217519020792,0
Skin-Melanoma::S.14,deconstruct_0.00,531.146017715921,4.86383615013521,0,0,0,0,0,0,43.906902178838,0,0,339.083243955106,0
Skin-Melanoma::S.15,deconstruct_0.00,15.9726928136267,0,0,26.9840089144619,187.236496426197,0,0,200.23521339641,100.467550173833,0,0,709.104038275471,0
Skin-Melanoma::S.16,deconstruct_0.00,269.638049021514,31.7428382398493,0,171.263149355176,438.335553271686,0,0,0,9.14266327941059,0,0,314.877746832364,0
Skin-Melanoma::S.17,deconstruct_0.00,55.8123963555897,0,0,2903.08275552237,215.261762686321,0,0,345.334928645653,0,0,0,302.508156790064,0
Skin-Melanoma::S.18,deconstruct_0.00,77.1633974797675,3.31346562871906,0,33.244133629382,309.927741422556,0,0,260.820571157019,6.93071971673752,0,0,155.599970965819,0
Skin-Melanoma::S.19,deconstruct_0.00,55.4763340212245,117.383317712608,0,0,372.951444939756,0,0,0,0,0,0,30.1889033264111,0
Skin-Melanoma::S.20,deconstruct_0.00,90.8812993208642,55.2276456007623,0,0,964.447471295872,0,0,215.124752598263,83.1785698114968,0,0,194.140261372742,0
Skin-Melanoma::S.21,deconstruct_0.00,26.2334777278949,25.4809348874576,0,5.04298455611467,29.3158665100059,0,0,486.927273628847,35.1355583896161,0,0,2.86390430006349,0
Skin-Melanoma::S.22,deconstruct_0.00,388.506458100649,36.0101257786122,0,0,367.494174588102,0,0,20.3034837369176,0,0,0,26.6857577957188,0
Skin-Melanoma::S.23,deconstruct_0.00,23.5903255209295,26.0698286215659,0,0,221.947429172064,0,0,17.2925468516803,0,0,0,398.09986983376,0
Skin-Melanoma::S.24,deconstruct_0.00,28.3606378905187,0,0,23.061175734861,47.6493655541605,0,0,191.469524021702,39.5931059888686,0,0,434.866190809889,0
Skin-Melanoma::S.25,deconstruct_0.00,250.571975627893,0,0,12.5504442343102,1400.70301955335,0,0,0,9.17456058444668,0,0,0,0
Skin-Melanoma::S.26,deconstruct_0.00,29.5480431094458,22.3204260383984,0,0,644.40273320935,0,0,353.091631591705,0,0,0,144.637166051101,0
Skin-Melanoma::S.27,deconstruct_0.00,91.3527640237294,18.1757896393829,0,0,242.341953219821,0,0,58.1360047601953,44.6176105030938,0,0,155.375877853777,0
Skin-Melanoma::S.28,deconstruct_0.00,183.950288744803,34.1083888994958,0,8.18238795507589,46.76546886686,0,0,420.518330710044,0,0,0,12.4751348237213,0
Skin-Melanoma::S.29,deconstruct_0.00,48.2176402842816,9.18618027555628,0,0,2.78607289380711e-06,0,0,34.6453715508796,4.96631097101893,0,0,31.9844941321907,0
Skin-Melanoma::S.30,deconstruct_0.00,108.386058161881,0,0,0,126.123224859292,0,0,68.7115844611012,21.5896730319064,0,0,59.1894594858191,0
Skin-Melanoma::S.31,deconstruct_0.00,203.440350674205,80.0233771342157,0,0,488.331424351823,0,0,58.960308308696,0,0,0,141.244539531061,0
Skin-Melanoma::S.32,deconstruct_0.00,28.3454838814913,0,0,0,218.654516118509,0,0,0,0,0,0,0,0
Skin-Melanoma::S.33,deconstruct_0.00,8.4538198476635,35.2335025380303,0,0,52.4529980719647,0,0,86.2889976935204,0,0,0,319.570681848821,0
Skin-Melanoma::S.34,deconstruct_0.00,55.1328108381813,0,0,0,792.856057085938,0,0,146.34443714997,71.5927472950291,0,0,44.073947630881,0
Skin-Melanoma::S.35,deconstruct_0.00,0,58.2367321365482,0,6.23874107555669,83.4652733694275,0,0,0,12.0592534184676,0,0,0,0
Skin-Melanoma::S.36,deconstruct_0.00,196.064373403018,6.59060956069154,0,19.70735409945,132.221960170076,0,0,0,0,0,0,363.415702766764,0
Skin-Melanoma::S.37,deconstruct_0.00,43.7758252571595,6.07406634155726,0,0,288.72037088073,0,0,100.967880146359,0,0,0,223.461857374194,0
Skin-Melanoma::S.38,deconstruct_0.00,57.9820517182151,0,0,16.7316710674742,292.059544060381,0,0,77.6626474518321,85.5640857020973,0,0,0,0
Skin-Melanoma::S.39,deconstruct_0.00,23.3019873584424,1.95639648480261,0,4.80588682994789,168.592222493396,0,0,113.343506833411,0,0,0,0,0
Skin-Melanoma::S.40,deconstruct_0.00,137.367251297829,172.097220842953,0,0,168.713952176515,0,0,0,0,0,0,316.821575682703,0
Skin-Melanoma::S.41,deconstruct_0.00,60.7423000317391,26.3773064597711,0,0,895.625149259672,0,0,81.2552442488177,0,0,0,0,0
Skin-Melanoma::S.42,deconstruct_0.00,41.7525652916546,20.5149146223451,0,0,108.320408881088,0,0,140.613772874483,32.8164478212061,0,0,159.981890509223,0
Skin-Melanoma::S.43,deconstruct_0.00,60.6712825749688,43.3316645669114,0,0,325.860829878051,0,0,7.45208660853296,0,0,0,140.684136371536,0
Skin-Melanoma::S.44,deconstruct_0.00,74.0481840635087,28.8427439570144,0,40.7726365458882,0,0,0,147.999590195645,0,0,0,1099.33684523794,0
Skin-Melanoma::S.45,deconstruct_0.00,39.7739099778751,0,0,0,612.811446370623,0,0,180.720099638062,77.1745705034611,0,0,427.519973509979,0
Skin-Melanoma::S.46,deconstruct_0.00,167.342434959632,16.7691485557216,0,0,253.934792876169,0,0,23.279675007018,0,0,0,276.673948601459,0
Skin-Melanoma::S.47,deconstruct_0.00,178.382361906241,17.167031623945,0,0,193.709369354888,0,0,123.589852497916,0,0,0,816.151384617011,0
Skin-Melanoma::S.48,deconstruct_0.00,25.7372017191649,71.7133851121373,0,0,30.1662065382484,0,0,27.2478365008519,29.8879917414175,0,0,126.24737838818,0
Skin-Melanoma::S.49,deconstruct_0.00,2.91136133804995,20.0080731213394,0,0,225.963709239607,0,0,0,38.838679293011,0,0,112.278177007992,0
Skin-Melanoma::S.50,deconstruct_0.00,98.6621562462368,20.9564692643228,0,0,294.384138610194,0,0,140.567837413443,87.7869761795778,0,0,139.642422286225,0
Skin-Melanoma::S.51,deconstruct_0.00,333.671373904066,5.579769651873,0,0,235.866184891393,0,0,178.044173232976,42.3999066530361,0,0,119.438591666655,0
