Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10,Stomach-AdenoCA::MSI-H.S.11,Stomach-AdenoCA::MSI-H.S.12,Stomach-AdenoCA::MSI-H.S.13,Stomach-AdenoCA::MSI-H.S.14,Stomach-AdenoCA::MSI-H.S.15,Stomach-AdenoCA::MSI-H.S.16,Stomach-AdenoCA::MSI-H.S.17,Stomach-AdenoCA::MSI-H.S.18,Stomach-AdenoCA::MSI-H.S.19,Stomach-AdenoCA::MSI-H.S.20,Stomach-AdenoCA::MSI-H.S.21,Stomach-AdenoCA::MSI-H.S.22,Stomach-AdenoCA::MSI-H.S.23,Stomach-AdenoCA::MSI-H.S.24,Stomach-AdenoCA::MSI-H.S.25,Stomach-AdenoCA::MSI-H.S.26,Stomach-AdenoCA::MSI-H.S.27,Stomach-AdenoCA::MSI-H.S.28,Stomach-AdenoCA::MSI-H.S.29,Stomach-AdenoCA::MSI-H.S.30,Stomach-AdenoCA::MSI-H.S.31,Stomach-AdenoCA::MSI-H.S.32,Stomach-AdenoCA::MSI-H.S.33,Stomach-AdenoCA::MSI-H.S.34
CT>TC,-7.034299007979552,7.78465636853333,-4.8597149348314765,-0.6707411832977264,1.1641533823719135,-1.629475726703335,0.3741349038981724,-4.489970604067716,-1.0775590730325577,3.787291410643344,3.248928923341267,-7.114124305907541,-3.4743637798123634,0.6338322815278241,2.8609567975472494,-6.320000107670676,1.9185097061391412,-0.2615509967461156,-1.6285033127963717,-11.31492390098319,-1.3686537369294038,-0.34079858781225836,-0.144857782805772,-2.030066923812936,-3.5033397111771465,-2.47509586353694,-2.489955748395921,-3.670366742721746,-2.5469766902988424,-5.60745636619735,3.472663329961211,20.776103985965563,4.008716611216839,2.81876985852685
CT>TG,2.1852184320724826,-6.903138829246803,-2.2579409135395494,-4.930539792774155e-16,-0.002547378597613432,-2.005234413473845,-0.1762641190501756,-1.3372053016403709,-1.5085737766418434,11.016580176002154,-0.14735758234303775,1.3278009373446238,-2.812430106155143,3.8112137003717748,-0.2921166787805437,-0.7210127417227183,-4.530631269439021,-0.23535444853221704,-0.4639199188170759,4.55997520494152,-0.14606703406205265,0.4043552126244798,12.908295585816017,1.2650689071407637,-0.03123184211801416,-1.155231379586061,-2.6477977391099996,-0.03146181211494198,-3.601698568762134,-3.687680706155005,5.065739020982081,-0.06254541331762938,0.5525194230605828,-2.3692668638527206
GC>AA,-17.552606706120475,2.1166258536046065,1.9000205467580338,-4.745752474466326e-16,-4.4964209604843575,-0.1655146930887933,3.6680396424796857,0.3283120067488545,-0.0014518236317148546,-1.2692233388780565,-1.4417984478078543,-1.1978869524603057,0.19641275950422266,-1.5803449725371663,-0.034662126030668435,-0.0011259363069208873,-4.7785251490536,-0.22341487760868262,-0.7235401514234774,0.6878497447986516,-0.2890448769965682,-5.662283882659133,7.9954635664281275,-0.6709275922936537,-1.4856808399369144,-1.6476299503781113,0.4180879847808914,-0.02733201231294677,-1.762460470741641,-0.37135011615017277,-5.048937265860815,-0.042290646630674965,0.6395050559742524,5.854501147141878
GC>AG,-0.5980799103564258,-7.8865423648790305,-0.03876031740688986,3.79158409990419,9.786556324728402,3.4057942189483255,-10.225732910794694,-2.293020467121203,4.605582054229194,-6.148262855523354,-1.9469542193060274,2.0748884807643453,0.6599614384778942,-2.987594822360538,-0.9335550472767413,-0.0364385251611616,-3.20743588250473,-1.4702004102810253,-6.123511082252225,1.7357943588639118,-4.5438235132541065,-1.0067685771897195,-8.070765060970267,-0.9526104493598524,-0.9643206734550014,-6.994669028562763,0.26391084811014665,1.615914528856102,10.195983774617211,-2.0964166608275265,0.09575802996947402,-0.02018083475359897,-0.049610317801457804,-1.9774995161465858
GC>AT,2.106274185971357,3.934852507303514,-0.809508058030643,-3.2953444127745284,-9.323270403979727,-6.8873544357534415,13.552971535486153,-2.5575750319901878,3.198201367253363,1.5190304897213274,-1.1167326965047533,2.645059555063563,-0.5641509596492543,-3.2933186647308674,-4.025227794240598,-0.25223119930281657,-3.660435235048409,-1.5042598195356423,4.718034873138521,4.350512750064001,1.364575612751815,-1.0363610363087141,7.623360351339109,-2.1937910444636035,-0.9919224142939155,4.571791368308832,3.743588746810593,-3.5682112824723706,-7.297872322152054,-2.700094561395816,-0.07585270794628585,-0.09145071801319325,-0.26204788081638186,-2.249729494412713
GC>CA,-0.9576504037879595,17.683198071838937,0.8417645083390489,-1.1578183765483518,-2.2865015500324266,-0.5363927881962025,-2.2838145999291815,-0.6045994816038689,-2.3220677198983197,4.306043210662662,1.3389175823865211,-2.0711578949604537,-0.22277024929074327,2.277428783810199,-0.888001043203645,-0.09705301635990231,2.5252970559390375,-0.6671737648432341,-0.6570546842107023,-0.7350453612672881,-1.031581740781218,-0.4528633139975203,-2.1036881643268206,-0.7127221721479351,-0.2942174086031996,-1.8386222333105091,-2.522410044591625,2.86292660794363,-2.353596975228482,-1.004681373902847,-0.9970412684912074,0.8394032939333489,-0.104747578724326,-1.2529090998808603
GC>CG,0.6111534794460268,-0.3384308240092946,-0.4453616560395168,-0.1330643983676705,-0.2997547340800328,-0.3185317521883314,-0.309699543464875,0.784443492302655,-0.277958784126321,-0.30645384933992253,-0.41511519655719475,-0.8025765091808349,0.8638168865851118,-0.1009565583218752,-0.1258680844480215,-0.3350034797457391,-0.36924878849789794,-0.278357397347065,-0.2507586946827451,-0.5854948290952892,0.8516408225042877,-0.1530009449607023,-0.29551122406509,-0.17206593173080512,0.8346819023573329,-0.25672354626856986,-0.41423830237738624,0.573060256361797,-0.3854176973342475,0.6394261320985325,0.699192562610109,0.4032901018954784,-0.07584624598336075,-0.14910418998915256
GC>TA,-1.2479168580047633,0.5113792446347283,1.693316059278877,-0.588025749843607,-1.4163677945260111,-0.9212779747494461,2.1582164673154614,-0.6090469584354349,0.5461347466925834,-0.10851837136759235,-1.5739671663623302,-1.6919998428799863,-0.44392778900343116,3.34006721388879,0.5280394207276129,-0.22128469848760762,0.5799793288505861,-0.3506126183437519,-0.9285855832537727,0.32326758522805854,2.4588702584794424,0.5068909786312771,0.00619972706479377,-0.5886916990958525,-0.18609773703346888,-0.12135465133717749,-1.4150933582331975,2.935468872820767,0.9555603173174343,-0.0959897523499027,3.674434986056397,-0.0123558874017434,-0.24836815065224754,0.7165172916604632
TA>AT,10.100179164882872,-1.8849563515820513,-0.4223448539225245,4.7579520340666,-0.3219618130201276,2.130050853943997,-1.7220273745504433,0.8718927121217899,-1.8479856628228086,-1.5418703996814145,7.858641333971886,-11.428733011994932,2.6750946066518493,0.41322742295633375,-1.491204354502057,-3.1296192230483957,0.7703762157656344,6.289845789400138,7.638583789803693,-6.258426161357054,-0.804697685941034,-1.6325037561057685,-0.093682707907079,1.09991317497893,13.644574144349269,-2.5419803553520133,7.745172118392032,-3.1947834742286636,10.991724143440873,-0.644393014557763,-4.902272318318472,-6.576616728924156,-1.7583441512952098,-3.287636731037869
TA>CG,-0.6766929585725432,0.14408160704462092,0.10475658123255904,-0.08900493612720689,-0.2430854366390026,1.584061090671502,-0.1984737941620237,1.5634776482160309,-0.4168331242976451,-0.45818707658610947,0.6379130012672702,-0.8898970114278129,-0.3498310431129782,-0.29920072584839036,-0.11461969539273595,-0.5596731568517823,-0.7309528786677804,-0.29129506862804333,-0.2349490740415597,-0.893481814988423,0.8755690456016643,0.7862289955401229,-0.3243724401643895,-0.3374051172797783,0.8166457033885288,-0.37811224179520425,-0.6070515536569276,-0.37827256233520085,-0.49914291264051186,1.1421391333581106,0.0070705711072595046,-0.6900170989671445,-0.2379467815944021,-0.36126442309093854
TA>CT,-2.6897596063511804,3.3533578562063093,-2.053797845231305,-0.9046170624379197,-0.5315560624948947,-0.8010768495398111,-1.006276940904434,1.8014552249212668,2.031553899576958,-1.6550051197634241,-3.579466344112839,-3.5207172439086953,-1.6063142404319937,1.1261881569120107,5.038739722419575,-1.6966490350519412,2.229381703536335,-1.9010063577930127,-0.046211902247560666,-4.3364404796082905,-0.15055942512898945,-1.7793803736207747,-2.075519366213549,-0.6107766673781181,2.24293397569475,-0.07060611420383234,-1.2368728480042384,-2.6850391299947205,-2.7340491466770827,2.4088407746354537,4.489756489871573,-5.548935741949847,1.1835671111991277,-1.5629649507888463
TA>GC,-0.26489689741895284,-0.2276102798110354,-0.25441232317264706,-0.04031184888407799,-0.11131734131843321,-0.20776461704951207,-0.08845788002631588,-0.23541465292422298,0.7784849499082369,-0.23486607105656201,-0.17043786193410382,-0.4102011713082377,-0.16819356664265303,-0.14047060064255287,-0.056277024050192206,-0.2946208701944115,-0.3818461510987701,-0.13530419918237482,-0.10978489695402001,-0.41915409576347956,-0.058955609831564365,-0.10350383978082811,-0.1622788871745145,-0.18291531695172064,-0.08843702212636993,-0.11488030910802188,-0.31287212208624915,-0.17955677377207782,0.7494024981339201,-0.47141020837927006,-0.22403706035415397,-0.3426104246070369,-0.13856103556629068,-0.18088863615070105
TA>GG,-1.172347902818604,-0.7216030926828496,-1.5279873504773962,0.8178532868950364,-0.480472707667219,-0.6963309789665189,-0.45758897129728365,-0.6964680387166201,0.24909659438494147,-0.7884847101022777,1.3369164648420924,0.5366048744155012,4.424794625427701,-0.530756995656109,-0.20894580035444157,-0.8294663936972608,3.7825729586892436,2.456744123329643,-0.427817651769683,-0.3897663797600237,0.7707918802337701,0.642639930525641,-0.6623474446407689,-0.5505212793326704,-0.27839011104016476,0.26833528506665627,-1.1239803022626558,0.3619094541155048,-0.9324887966512212,-0.3664778657462602,-0.8789784967329977,0.02337030489271308,-0.3745298699737811,0.33174808759799934
TA>GT,-2.2863220094495356,0.9387323639560194,-3.7794717221428984,0.3946649964047986,0.07056383263013766,4.695380874768638,0.7458873607475058,-1.9016238103859473,-0.3603552460156587,4.870317095893345,0.18755407445949412,-4.316290955679268,1.5307707474301309,3.3009799815076906,-0.7161160515218437,-0.3436213744442811,3.7565968983541613,-0.4370675384351519,-0.5745491945602812,-2.684274115371357,-0.8619111535791825,-1.5838979233366237,1.6395063241947656,-1.3491702561257184,-1.5560661288619309,-1.623038853410019,-0.35777800205400334,-1.9548204987116864,3.113569051151921,-3.092848702728965,4.63169047057891,-3.9275365631452352,2.1856962327436884,-1.3268136609442691
TC>AA,15.681632752961239,-2.621628740472012,-1.774151123983458,-0.36259330276309903,5.156048030757885,-1.8206397775446452,-3.57843128304805,-0.6129737177396035,0.8114051065782535,1.6148006958640728,-0.201125260201092,1.8835988140852535,0.3461109382335197,1.4650069407680535,-0.4992385242445825,0.23606293594723793,5.271548623912915,-0.8848519955432046,0.9869075853716827,-0.23010861700860374,0.11969697757275466,5.160974401212872,-4.965681816994904,1.0517823352226672,0.18078881830480942,-0.014642637519886481,0.4274498189210689,-1.0481678393590879,1.5105160615962254,-1.411766651666165,3.9180255104744344,-2.4342245388560757,-0.8896003537913166,-6.725884009515541
TC>AG,-0.4992196301901575,8.80982850512452,-0.03193847231949155,6.038692226636916,-1.4306019510195656,-1.4784308870919265,-2.3265399820565698,-0.8377386322584094,-3.9012579365565494,-1.757577789194436,-3.0748177275590853,-2.8747812452011887,-0.0933778374046581,-1.1068845743973725,-0.4805243299301851,-0.0008257234503830112,-1.9203863153953984,0.044429797039055696,-1.669325001673927,-0.8198377057596055,3.2901363354325843,-0.3430737361674191,5.136194947195429,-0.09707680273162689,-0.3515817620374653,0.9937692303404995,8.51373606020676,5.467386023196778,-5.550667461979791,-1.50983185680854,-1.0529043914603848,-0.005180194816288191,-0.017109420769222596,-1.4110528983401163
TC>AT,-1.305539612727038,-2.307995357560084,0.3112089281173851,-2.1997088048675884,1.9663727717447363,0.04943822455348723,-5.013674981715555,-1.1803531434290735,-1.4617587174175535,0.8079249673185425,-2.815533973109697,-5.943995398819398,1.6328373846726527,-0.38160823209559247,0.3132892491954409,-0.34787545564431904,2.4058330234839165,0.39895353403789,-1.0980137807106458,0.453297423984631,-0.9516685347337472,0.3745697036650103,1.3932918460954893,-1.3830347463553958,-0.546189643627144,-3.555331050782108,-6.429295488659203,0.8759611431574745,-3.349854463496773,-1.0863074241099144,0.021574231224041007,1.4834820668365294,0.8865499012995769,1.0827907402299657
TC>CA,-3.6563888566923417,2.9770658420561453,1.0212301425028159,-1.0781665358635557,-4.576960918856837,6.823896091916659,5.110785869541748,1.3419850401366933,-8.549374769557444,-0.9111918027222288,5.749803061550617,4.200258276272744,-2.4078071075497594,-0.2300996360847405,-1.9606694279314953,0.24311393843480555,-5.97226524231292,2.937539569121636,-3.8443710385325134,1.0511631332750317,0.9166228267078202,0.13844319636413083,-8.507832783444936,-0.8515228460169713,0.09490075516123908,8.788526405485975,-1.5106382492111,2.047524910073914,-4.725857453190676,3.401464109813361,5.667755046253681,-0.6897350838215532,0.8425737204854755,-0.3187632119475019
TC>CG,-0.3410382767935659,2.005188671343435,0.64730798993817,-0.3444242322878373,0.3556189922373926,-0.5327654985597469,1.0947935476499666,-0.2528327198443109,-0.701004586943706,-0.5528310131838956,-0.8035377594353299,1.8443186452016855,-0.11066250417019056,2.7742878714750328,-0.2758238953661483,-0.212105439127096,0.5033830729453723,0.5599113834747693,1.4857835713339318,0.5082528739421143,-0.32027649632332433,-0.14292462587365068,0.15932119797541078,-0.25848724067303896,-0.14974670360413458,0.4100052506234886,1.9972398771895257,-0.7357217296639674,-0.9913776643559562,1.55916070281467,0.5576086400739957,0.6331803178266242,-0.04935899992130802,-0.2954586423264525
TC>CT,0.9442014306206481,-5.722994126680415,-3.018349624169484,-2.256002058403288,-1.1298896053295762,-1.23201813745451,5.977437595797643,-0.7449805617719378,1.1629553066714617,8.348343817483435,0.7823986572068904,12.022734562230605,-0.6676927544697047,2.3599559994949386,1.0814237941612594,-1.1730243934694862,-3.0984459784274323,6.203058850939138,-1.5122174320627395,-4.205227555738369,0.8511480479480662,3.972254727375985,10.782300899000099,2.3642105914027316,-0.9123122105875591,-0.7415830699641166,-1.1738339323885771,-1.7436410542362095,-7.784546997201158,8.507420993451865,1.876890910163901,2.8827569535298747,-1.382940215248962,4.841949792555507
TC>GA,-2.4095879039403467,-1.056282474530068,-4.160188902152978,-0.7265501378921448,-2.0810837081095914,3.174986007001377,-2.7032109181677644,-0.4655430996823533,-2.674281842705068,-4.491752411992715,-2.4225166824894044,-4.18010587327195,-2.4085471768263886,-4.060946218274263,5.0146573958486265,-4.055455772146121,-3.666372400008809,-0.5968403670293125,-0.8191696670498154,-0.3354425996523087,0.1264248979601471,-0.6977751201877678,1.3195733612311873,-3.552641803705021,-0.3210212507589014,-0.6520040639282167,-8.724868073350693,0.6592635782894298,-0.522393051807029,11.944027411967342,-6.960354417052301,-0.09552084688236774,-2.6690504721269983,24.420117011971286
TC>GG,-0.1321650723342755,0.562501694192869,-0.11858142422277163,-0.16412794837819342,-0.3011268269050681,-0.25295066732762517,-0.4308512656019775,-0.12309050447933072,-0.3418748468290082,-0.2652664922879342,1.6240212133498373,-0.5339955920483058,-0.049003516140012374,0.8921326030403707,-0.13149837406149734,-0.09847640617558617,-0.23674940633709043,-0.19804532613268683,-0.2424397507532616,-0.21709124131725097,0.8481350422450129,-0.06162885780048453,-0.4024920529760809,0.8733362094719693,-0.06652184608439708,-0.2664811740980364,-0.48233255778698714,1.654621347514962,-0.47774284381411997,0.7790734808551297,-0.14948929853993562,0.8409020264368254,-0.02783982100661558,-0.13802145193345955
TC>GT,-1.6131048844606286,-0.36591908523559447,-2.273045039786245,-4.800348727602726e-16,-0.00022829460869883334,1.3112467480967043,-0.1435027686075371,1.225519100029007,-2.9170900748324926,-1.4962891844825217,-0.12087343859646334,-0.49473261978472505,-1.411272333879709,4.262229800943803,-0.2412471521842599,-0.2622979500146756,9.372129490860829,-0.1998119716438569,0.601486418280909,-2.0045102671454225,-0.12215815484004164,-0.5047398783305399,-0.7383543298728703,-2.2718909034463093,-0.030384991729353775,-1.0629951250693388,-3.8783369301158923,-0.030112090152433952,2.9768247190683086,-3.3910793143885023,-7.6590781965593955,-0.04989712387116905,-1.0178795626468942,-2.844628452360627
TG>AA,1.2427664933145088,-2.601769578147387,-0.9728187958167687,-0.902957573485252,-1.3546356184995,0.49755672286641284,-2.1413843375628216,-0.783581088843541,0.08612930133516228,-0.4487445402562451,2.7646795937317687,3.604140887087233,-1.2583069500691937,1.212196515109177,2.0847490196989487,-0.8604928706801891,6.803014730444511,-2.5018271300557315,-1.883745151951681,1.9962179521825947,-1.0845458377794048,0.5553746939599866,-1.11711610559276,3.624154582395816,-1.4110869313900603,2.079330361533596,-3.099533880301826,-1.2361656077218606,6.312045154365527,5.079170733314264,1.1253334795386989,5.88846170212952,0.1783565492444642,0.536989565557138
TG>AC,-0.4394517705201551,-0.8892360330475482,-0.4615660005212221,-0.3330728585185031,-0.6469497211578257,0.4230722251641301,0.1457233590382162,0.6961178736163536,-0.681006933206529,-0.5896433801720202,1.1708658805653416,1.70157384248616,-0.1487427951414258,0.780650839822352,1.7220962390849646,-0.33540197266462196,-0.5705072824813104,0.5256692373589824,3.476346257496441,-0.6695346276274737,-0.32326170733331955,-0.18560572372338363,-0.7935953287824101,-0.2879311936540571,-0.1996973017969718,0.4306163235875976,3.0204743415957416,-0.7858002676327838,-0.9571936980144138,-0.5235609770613383,1.5692737458005839,-0.5915250340529776,-0.08979817616932581,-0.30031673981482054
TG>AT,-0.3356165536861582,-0.42536669826474227,-0.4977270141636043,-0.04499489478172271,1.8556008923017824,-0.29844414401728203,-0.1488612932017454,-0.15782579662061083,0.8396406384400052,-0.34173485856107927,0.7942134467104953,0.5240196455847792,0.8649179230321933,-0.1177388684463686,0.9193323430359372,-0.21301452589119252,-0.3830625512520684,-0.15486299637313022,-0.1375223364268288,-0.3705219137039864,-0.08327623109297443,-0.10674402560783532,-0.1367635564657665,-0.15732963994368432,-0.09042001796644336,0.8086123190372656,-0.2762688421715921,-0.1945304984282029,0.7856107970430648,-0.31150960238773306,0.4776831638079655,-0.3305085831092456,-0.3860788208215442,0.7219476192262038
TG>CA,0.06433980209879753,-5.043337207891415,-3.7308052222251114,-1.2107083735515398,-1.7360436295793593,-1.5351990810399911,-0.8791865558739542,13.030937523983054,1.4033046213421594,1.2887110609001207,-0.8225643982494986,-6.977267230507493,-1.2358191794783315,-1.0588832474318464,-0.22823496046625946,-1.8501663640113013,-4.096417197430881,-0.6355046914325291,2.5545630158004013,-1.620040748934497,5.6069447560746895,-1.5967299178000116,3.6552464561483076,0.6123689546381827,3.4856930145537475,0.48408206053189495,1.7740986361174578,-0.8862887498810248,5.337381287844535,-2.6012524041584166,-7.212339065341688,-4.395417684360889,3.6118325736277943,-2.485937350712989
TG>CC,-0.2636750865901217,-1.371621122539157,-0.19476241216049575,0.4933112990234637,0.09792449671755565,2.283215354082627,-1.352962797127551,-0.30851212440376924,-0.04555274618444516,-0.766347116417159,1.8973676368752477,-0.44956570596810597,-0.09518030412373749,1.6790460731584882,-0.3951234106076565,-0.15796654136772723,-0.6252825464783381,0.4488952831872808,-0.7191896406506813,0.5551313424667057,-0.4552528558774541,-0.13537824155908373,-1.2555128154010613,-0.34661825685935393,-0.14547488579024903,-0.8058794801122112,-1.4672538091625276,-0.986776891678319,-1.4679705267975076,-0.5629353260621214,-0.3872949496858705,-0.23732040132622978,-0.05488073768071944,2.596190904452303
TG>CT,-0.3110729494229718,2.072155090034957,-0.43796359471399887,-0.04065321002771843,-0.07869126117781786,0.6298614981081794,-0.16576907420075795,1.594384350308583,-0.48884408357104775,0.5729495335540167,-0.1316986040083456,-0.3119988717873504,-0.3219729428592539,-0.3850869738064974,-0.0851926252605574,0.6835910470832012,-0.7237337141843527,-0.09181908160364578,-0.1294352508023613,0.6007343979435482,-0.06905232300512433,-0.0757368005231335,-0.3471577736685634,0.6347300161880165,-0.018783340726117356,1.7208524352729295,4.326309893394707,-0.09091671019362735,2.462243305738612,-0.9324301608028782,-0.8239663154568163,-0.03246420907266819,-0.4986707740942874,-0.5196629515835924
TG>GA,-1.633238589226066,-1.0917197219500632,-1.4185348358876129,-0.3469349170304396,-0.0019107488554348517,0.03752102425720727,0.0994454006800014,2.2839405822749095,8.233400049719537,-0.9451237134544015,-1.3203881724847695,-2.4104047275538174,1.463564371612656,0.6586628570574982,0.6474301695641493,-1.0701976155706898,3.652028337514808,0.8468712895925372,0.2574778832332284,-0.8993464509710429,1.5819540969865877,-0.6334898991197613,-0.9437753429433129,-0.5508320778927037,-0.541561794015166,3.2606997440578454,0.6610070277457902,0.7859104186625971,-0.08875818068635666,0.8406252896317279,-1.1556761569117253,2.1308369867139714,-0.3500408695296383,-0.7540949742559978
TG>GC,-0.6149143298561377,-0.5681071503380115,-0.6552663956120325,0.7946902041171936,-0.47081603679114703,0.4978317049205464,1.5067577220616692,1.6450645147966396,-0.4612966070317727,-0.4926808094709805,-0.6441039744007079,-1.216052039490933,-0.22954866764995716,-0.18222476128385193,0.8038598511406154,-0.5164547479869422,-0.6173989748590814,-0.44676325860004434,-0.3892839130293143,0.10771449798388855,1.7709691686771423,-0.2426619363141005,0.5086082895066215,0.7136115547515014,-0.24705930435008844,0.5997764752518429,0.3061345494474417,-0.6448248409705467,1.3697454707545185,0.3896151615939988,-0.48062835283902267,-0.8756532648221691,-0.14642001393787304,1.7193269368100206
TG>GT,-0.6987115813281617,1.5516759688415913,-1.7358730305289638,-0.2325359091965994,2.258628991942621,-1.3399749859453884,-0.5689245270770686,0.7193270834739551,-1.1985348872660335,-0.848310973824653,-1.0309674243787958,-2.5850624813062364,-0.9355617525390679,-0.7757044807998309,-0.3585893402986785,-0.6379917219220763,1.6245266966784087,-0.8073013942843181,0.33034660004725347,-1.395026623064429,-0.3762015683153409,-0.6700291460021035,-0.8853648582490647,-1.0406402151577603,0.4737552511303027,-0.7221581948354433,-1.7853355451274728,-1.065944808632726,-0.38859541584827184,-1.5592829221789848,-0.5562617438318886,0.9613739049522025,0.8218805816538204,-1.1802401400739078
TT>AA,7.715124710634413,-5.4057683774108,9.174626275194804,-2.503689662651374,-10.57524666067425,-2.6517715154048958,1.665996363991543,-11.398243142035072,-0.3761667579961516,2.3598339149398715,-2.674591421546257,11.511333002419974,0.969389361860415,-4.087654633774419,-3.1581085155467337,6.124296336541796,-2.3582498853133345,-2.8174465913513504,-5.678152116815522,14.423181933013318,-0.0709259362546657,-0.22692922369760282,-0.4689498233089826,-6.240793380970787,-7.04273565638198,-0.13583083610083158,-3.270753812723166,2.8751963598320707,-8.186167042244277,2.6927592275657553,4.826346223970443,2.0982171838102133,-5.756345600910959,0.9005515398869042
TT>AC,-4.6742924324869515,1.1451258349211928,-1.7148777604089984,-0.7034231271648967,2.724264157430554,1.7708177939906276,-1.1482430731826387,-0.8582650762780695,-1.7632420530422275,-2.9606523390159265,-3.5797152680662405,9.064008543481359,-2.1203947106250665,2.080018101677313,1.0753544649323703,-1.1833241325774493,5.419425112088995,-2.9586450923283865,3.970780403758848,-7.429484698447473,-1.1062410369654654,0.8621700090275581,-0.3473805908464551,-1.9927373037304472,1.7342804360257449,-1.913929129594088,1.1575451492305286,-3.091416640303832,18.710046910274677,-0.7967149643185172,-3.980875625440903,-7.003482192882155,-1.2097753351998617,-0.47799421481093907
TT>AG,-8.28202493650324,4.441735425789747,-5.693255838421788,2.3904808161110456,-1.4841357307938123,-0.6302352683320462,1.305434442702374,18.03663156928967,-1.0221552651834118,-3.616177907545822,0.8228512894370841,12.308376457686046,6.192546865564189,7.862907822058423,-1.0979381624974336,3.9924546463205743,-2.8814230697914853,-1.739496126737886,0.5715537273875602,-11.327667711147397,-1.2462483118069838,-3.0399441959679185,-0.7693410593041143,-1.5219532202641766,-0.9978912412972836,-1.523035058958082,-0.6154965872128857,-3.9073106642273387,-1.445309992470794,-1.0931430944487417,-5.803551848456931,-0.1522809836118899,0.47783636415685216,6.054587351616137
TT>CA,-11.649376510202238,4.45457514081475,-14.511601385961075,1.9650582269632242,16.620000912978895,2.177252855807933,-0.9316703079043994,1.6420270275062325,5.4043169706426415,-5.002084215348288,1.6841609935577653,-12.044778482911045,-3.9268463052145286,-1.609621315863636,0.29154255269506035,-10.387058924512514,-6.002659043618266,6.450269682911378,5.010826815185352,-5.074191389184854,0.9100154038551818,-1.0670007962661803,0.5997721341108797,10.79400666780229,8.58668471101503,5.380766293920175,3.4105391083174297,7.239969975401163,-3.3221517352197494,1.5824166185506758,-5.380196150154706,-5.977645685105461,8.34811789416246,-2.81650796606128
TT>CC,-2.2557747460057396,1.7688765930282746,-6.207291138418288,0.40830061663401596,7.039706632322001,0.9690388814890474,-0.9491741211555778,26.099274367034894,-1.9030710899464611,-0.9110675945089501,4.882259220357099,4.011468084720975,2.8231149701030347,-1.1376676951843618,5.173670247952045,0.09950546027919671,7.354664999594346,-0.6110974619664185,0.19945012853119914,-2.7999988212240368,3.0335715288105805,0.047508599356287595,-0.35706538443204483,3.941545604524565,-1.0008359098511121,-1.8132507268451694,4.042359448666284,-3.565790162526172,0.6555355170469968,-5.105623853197006,0.9006128986352726,16.02763729559481,0.6721891772194348,6.353019836138402
TT>CG,-1.4120124182622709,-1.9422440015910092,1.7533000411330109,-0.02911500796829301,-0.12116052486108587,-0.3320123321551076,-0.13225194874096155,3.7941927867730603,-1.208722348743477,-1.92225286965013,-0.28593359111790406,0.6994888539411934,4.332399549708766,-1.773848797247968,-0.22365423977419305,-1.9951602597488416,-1.549903521305553,-0.3033392430011871,-0.3551508213982719,-1.2902994722143108,-0.14031716814057704,-0.4739957081959341,4.686759045427221,-0.7786862784656436,-0.15373759429977185,4.249248509455654,-0.9144846922683318,-0.24649811096381444,-2.2136754731405834,-2.965294813303621,-0.4907004372507924,1.3632443110723274,-1.5467587069592452,-0.992736466579879
TT>GA,-2.6539137312651055,6.288767963547949,-6.124305446258518,-0.46185733167250226,3.045226560943834,1.5045083042768965,1.5443074768255503,4.396148072272386,-0.9642763021800529,-2.355692779172378,-3.297742065040807,-7.295942618718129,-2.822453708051266,-0.4245369900526059,3.1707617401853354,-1.1529135396471348,0.27767804654826644,0.025784279773465535,1.1179683923078054,0.29512200503490327,-0.965348506020929,3.6055392637406602,1.8948482735166585,3.4951558649667183,-1.4212301027053384,-1.028391268186092,1.8898710968206092,-3.9147691637314757,0.6991314454037258,-1.4147398959470374,1.3126135953497808,-8.821823772534636,0.25735517651122475,-1.01335152786129
TT>GC,4.039213882549613,-5.896715042026295,-1.0170450912978137,-0.040371620495371616,-0.16716784605037371,-0.6796792909361025,-0.2573593383583749,-2.4890157437027387,-4.568460309184463,-2.924855742443117,-0.45507980332948744,-0.4344954463285191,4.53541977092893,4.2349160556028345,-0.43392983498075477,-0.9303724935942759,-1.2638215893608642,-0.5126937051642473,0.32127537171466847,-3.5411552669712254,-0.2542644564720809,4.097108426474107,-2.71874095499422,-3.63753479574861,-0.22052507845752103,0.23065383428570319,3.978151068411316,-0.34842106384913957,-4.593589427024905,-10.181109842832573,-2.0862238599822076,-0.900913793944485,-3.1811354708467623,-4.163902638838128
