Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS11
Eso-AdenoCA::S.20	GC>AG	0.0007228139695343837	0.0	0.09695940954479994	0.0	0.0360486378765826	0.0	0.0	0.8662691386090831	0.0
Eso-AdenoCA::S.20	GC>AT	0.0021624120090289996	0.0	0.08088835805716935	0.0	0.018891571611029966	0.0	0.0	0.8980576583227717	0.0
Eso-AdenoCA::S.20	GC>CA	0.006179937839796145	0.0	0.26766646677709094	0.0	0.2243691289723265	0.0	0.0	0.5017844664107863	0.0
Eso-AdenoCA::S.20	GC>CG	0.008441403151914986	0.0	0.00047841828113383647	0.0	5.051502923964671e-15	0.0	0.0	0.9910801785669461	0.0
Eso-AdenoCA::S.20	GC>TA	0.006308341128896357	0.0	0.585300782131581	0.0	0.03146710132438092	0.0	0.0	0.37692377541514166	0.0
Eso-AdenoCA::S.20	TA>AT	0.013305871439711582	0.0	0.5674829755401664	0.0	0.18363539164818218	0.0	0.0	0.23557576137193986	0.0
Eso-AdenoCA::S.20	TA>CG	0.0027356820594032576	0.0	0.2172773602996455	0.0	0.16605850641726289	0.0	0.0	0.6139284512236883	0.0
Eso-AdenoCA::S.20	TA>CT	0.001442460391169663	0.0	0.17331308909568668	0.0	0.5954588155923398	0.0	0.0	0.22978563492080384	0.0
Eso-AdenoCA::S.20	TA>GC	0.024599918915178636	0.0	0.08103351809494193	0.0	0.3499638589825253	0.0	0.0	0.5444027040073541	0.0
Eso-AdenoCA::S.20	TA>GG	0.003980400918116984	0.0	0.4321786564791273	0.0	0.04871509840444011	0.0	0.0	0.5151258441983155	0.0
Eso-AdenoCA::S.20	TA>GT	0.022762772584665927	0.0	0.5444844848631454	0.0	0.004845444439806989	0.0	0.0	0.42790729811238165	0.0
Eso-AdenoCA::S.20	TC>AA	0.0008640861414836937	0.0	0.8713584376132294	0.0	0.12087025021616332	0.0	0.0	0.006907226029123788	0.0
Eso-AdenoCA::S.20	TC>AG	0.0010483546933553872	0.0	0.03781718471005524	0.0	0.1922092313510261	0.0	0.0	0.7689252292455633	0.0
Eso-AdenoCA::S.20	TC>AT	2.1078691882406994e-17	0.0	0.16404542217056897	0.0	0.01329996639714229	0.0	0.0	0.8226546114322888	0.0
Eso-AdenoCA::S.20	TC>CA	0.0012804646571538871	0.0	0.6128051806383743	0.0	0.09811386238908108	0.0	0.0	0.28780049231539084	0.0
Eso-AdenoCA::S.20	TC>CG	0.00013036018533570375	0.0	0.05172677313262314	0.0	0.12795565509377804	0.0	0.0	0.8201872115882631	0.0
Eso-AdenoCA::S.20	TC>CT	0.016228945518508803	0.0	0.0001546855162431008	0.0	0.2014540586597618	0.0	0.0	0.7821623103054863	0.0
Eso-AdenoCA::S.20	TC>GA	0.0038787549329053522	0.0	0.6154874836976708	0.0	0.14246566425962345	0.0	0.0	0.23816809710980041	0.0
Eso-AdenoCA::S.20	TC>GG	0.0005347414284873083	0.0	0.0021733303389670886	0.0	0.36237685931970803	0.0	0.0	0.6349150689128377	0.0
Eso-AdenoCA::S.20	TC>GT	0.9999999999989205	0.0	3.1505250875111845e-13	0.0	4.289048174691153e-13	0.0	0.0	3.3555592598730237e-13	0.0
Eso-AdenoCA::S.20	TG>AA	0.015182910374825066	0.0	0.15099290227701187	0.0	0.5792532983334383	0.0	0.0	0.25457088901472474	0.0
Eso-AdenoCA::S.20	TG>AC	0.00322391746665463	0.0	0.006671311437138712	0.0	0.6554607696502912	0.0	0.0	0.33464400144591533	0.0
Eso-AdenoCA::S.20	TG>AT	0.004353780805560299	0.0	2.7395619237263547e-17	0.0	0.993268084631353	0.0	0.0	0.0023781345630868303	0.0
Eso-AdenoCA::S.20	TG>CA	0.001148780545198592	0.0	0.024745762528783778	0.0	0.402759531961595	0.0	0.0	0.5713459249644227	0.0
Eso-AdenoCA::S.20	TG>CC	0.0008188047171839941	0.0	0.006383167630961508	0.0	0.4817566597017919	0.0	0.0	0.5110413679500625	0.0
Eso-AdenoCA::S.20	TG>CT	0.0025075801242700974	0.0	0.0002586028952208595	0.0	0.9947502263666625	0.0	0.0	0.0024835906138465642	0.0
Eso-AdenoCA::S.20	TG>GA	0.01747571840607454	0.0	0.36004436691417235	0.0	0.3917018589524997	0.0	0.0	0.23077805572725343	0.0
Eso-AdenoCA::S.20	TG>GC	0.006854119378811578	0.0	0.05872021534334274	0.0	0.6249352933975124	0.0	0.0	0.3094903718803333	0.0
Eso-AdenoCA::S.20	TG>GT	0.046256410785366554	0.0	0.0009002606445023452	0.0	0.8770158454978235	0.0	0.0	0.07582748307230752	0.0
Eso-AdenoCA::S.20	TT>AA	0.6835561201244892	0.0	0.011008882786635461	0.0	0.13555583951123823	0.0	0.0	0.16987915757763716	0.0
Eso-AdenoCA::S.20	TT>AC	0.01580072399496896	0.0	0.00011656701277301032	0.0	0.025961586603422893	0.0	0.0	0.9581211223888352	0.0
Eso-AdenoCA::S.20	TT>AG	0.017217706626073408	0.0	2.16176110647946e-15	0.0	0.7518594262340583	0.0	0.0	0.23092286713986615	0.0
Eso-AdenoCA::S.20	TT>CA	0.04329896907216494	0.0	0.2803530371579025	0.0	0.3816658013795149	0.0	0.0	0.29468219239041754	0.0
Eso-AdenoCA::S.20	TT>CC	0.0001837835136637837	0.0	1.6651526405779059e-15	0.0	2.266898277358176e-15	0.0	0.0	0.9998162164863322	0.0
Eso-AdenoCA::S.20	TT>CG	0.11965811965809331	0.0	2.2014170040480987e-13	0.0	0.3904633378316729	0.0	0.0	0.4898785425100136	0.0
Eso-AdenoCA::S.20	TT>GA	0.9999999999980674	0.0	5.636743215020422e-13	0.0	7.6737250223532e-13	0.0	0.0	6.016701461366244e-13	0.0
Eso-AdenoCA::S.20	TT>GC	0.013363763374607455	0.0	2.3429974747688393e-13	0.0	0.015717917980208527	0.0	0.0	0.9709183186449498	0.0
Eso-AdenoCA::S.20	TT>GG	0.04331310373480925	0.0	0.28044455655631884	0.0	0.3817903936610627	0.0	0.0	0.2944519460478091	0.0
Eso-AdenoCA::S.21	AC>CA	0.003743684429616758	0.0	0.15025848860046145	0.0	0.0	0.0	0.0	0.8459978269699218	0.0
Eso-AdenoCA::S.21	AC>CG	0.004327786848988909	0.0	0.02454687935167842	0.0	0.0	0.0	0.0	0.9711253337993326	0.0
Eso-AdenoCA::S.21	AC>CT	0.0012851741963421453	0.0	3.075599178087164e-16	0.0	0.0	0.0	0.0	0.9987148258036576	0.0
Eso-AdenoCA::S.21	AC>GA	0.002298465422785313	0.0	0.15472250891109401	0.0	0.0	0.0	0.0	0.8429790256661206	0.0
Eso-AdenoCA::S.21	AC>GG	1.7019557402481354e-16	0.0	1.037142033678188e-15	0.0	0.0	0.0	0.0	0.9999999999999989	0.0
Eso-AdenoCA::S.21	AC>GT	0.006690369937760966	0.0	9.698992693435856e-07	0.0	0.0	0.0	0.0	0.9933086601629697	0.0
Eso-AdenoCA::S.21	AC>TA	0.010024872328384227	0.0	0.031191187184228874	0.0	0.0	0.0	0.0	0.9587839404873868	0.0
Eso-AdenoCA::S.21	AC>TG	0.00010306332384921523	0.0	0.003119245526639279	0.0	0.0	0.0	0.0	0.9967776911495114	0.0
Eso-AdenoCA::S.21	AC>TT	0.01871246496728745	0.0	0.0037409706849336685	0.0	0.0	0.0	0.0	0.977546564347779	0.0
Eso-AdenoCA::S.21	AT>CA	0.000804229312169663	0.0	0.07067835005835542	0.0	0.0	0.0	0.0	0.928517420629475	0.0
Eso-AdenoCA::S.21	AT>CC	6.817384821754782e-16	0.0	4.148468581583395e-15	0.0	0.0	0.0	0.0	0.9999999999999952	0.0
Eso-AdenoCA::S.21	AT>CG	0.05943875278396437	0.0	0.48880178173719385	0.0	0.0	0.0	0.0	0.4517594654788419	0.0
Eso-AdenoCA::S.21	AT>GA	0.007232751385058294	0.0	0.05057647299803458	0.0	0.0	0.0	0.0	0.9421907756169071	0.0
Eso-AdenoCA::S.21	AT>GC	0.0009301281937258282	0.0	0.01014396218114664	0.0	0.0	0.0	0.0	0.9889259096251275	0.0
Eso-AdenoCA::S.21	AT>TA	0.009445066396483627	0.0	0.33872600982397455	0.0	0.0	0.0	0.0	0.6518289237795417	0.0
Eso-AdenoCA::S.21	CC>AA	1.0	0.0	3.504092596489916e-17	0.0	0.0	0.0	0.0	4.28172496827253e-17	0.0
Eso-AdenoCA::S.21	CC>AG	0.3967450834621388	0.0	0.10759340514867592	0.0	0.0	0.0	0.0	0.49566151138918524	0.0
Eso-AdenoCA::S.21	CC>AT	0.4465865424808657	0.0	0.2542237931642893	0.0	0.0	0.0	0.0	0.29918966435484495	0.0
Eso-AdenoCA::S.21	CC>GA	0.2589092279543715	0.0	0.18828406321115848	0.0	0.0	0.0	0.0	0.55280670883447	0.0
Eso-AdenoCA::S.21	CC>GG	0.04007980207873429	0.0	0.02356417561866953	0.0	0.0	0.0	0.0	0.9363560223025962	0.0
Eso-AdenoCA::S.21	CC>GT	0.017491597884371463	0.0	0.00460468162855926	0.0	0.0	0.0	0.0	0.9779037204870692	0.0
Eso-AdenoCA::S.21	CC>TA	0.8431403594503103	0.0	0.032481721785644756	0.0	0.0	0.0	0.0	0.12437791876404494	0.0
Eso-AdenoCA::S.21	CC>TG	0.004428302736629327	0.0	0.0005620609938339375	0.0	0.0	0.0	0.0	0.9950096362695368	0.0
Eso-AdenoCA::S.21	CC>TT	0.06886728184802131	0.0	0.41906649325984185	0.0	0.0	0.0	0.0	0.5120662248921368	0.0
Eso-AdenoCA::S.21	CG>AT	0.38931560358469536	0.0	0.3559695588207016	0.0	0.0	0.0	0.0	0.254714837594603	0.0
Eso-AdenoCA::S.21	CG>GC	0.8606918359993984	0.0	0.04311294717658294	0.0	0.0	0.0	0.0	0.09619521682401873	0.0
Eso-AdenoCA::S.21	CG>GT	0.789336471925749	0.0	1.5644666617548848e-14	0.0	0.0	0.0	0.0	0.21066352807423538	0.0
Eso-AdenoCA::S.21	CG>TA	0.06886728184802131	0.0	0.41906649325984185	0.0	0.0	0.0	0.0	0.5120662248921368	0.0
Eso-AdenoCA::S.21	CG>TC	0.8247218471011087	0.0	9.731576280457222e-15	0.0	0.0	0.0	0.0	0.17527815289888146	0.0
Eso-AdenoCA::S.21	CG>TT	0.7772045787226859	0.0	0.18296949642491686	0.0	0.0	0.0	0.0	0.03982592485239733	0.0
Eso-AdenoCA::S.21	CT>AA	0.9999999999999825	0.0	7.903312663769736e-15	0.0	0.0	0.0	0.0	9.657225153931444e-15	0.0
Eso-AdenoCA::S.21	CT>AC	0.06886728184802131	0.0	0.41906649325984185	0.0	0.0	0.0	0.0	0.5120662248921368	0.0
Eso-AdenoCA::S.21	CT>AG	0.1504077828683034	0.0	0.33724854286408157	0.0	0.0	0.0	0.0	0.512343674267615	0.0
Eso-AdenoCA::S.21	CT>GA	0.001481412207954814	0.0	0.19976309579262	0.0	0.0	0.0	0.0	0.7987554919994251	0.0
Eso-AdenoCA::S.21	CT>GC	0.012093308035478189	0.0	0.02361537175504767	0.0	0.0	0.0	0.0	0.9642913202094741	0.0
Eso-AdenoCA::S.21	CT>GG	0.0022916251730272304	0.0	0.08570000293072191	0.0	0.0	0.0	0.0	0.9120083718962508	0.0
Eso-AdenoCA::S.21	CT>TA	0.9999999999999833	0.0	7.505808682482722e-15	0.0	0.0	0.0	0.0	9.171506619161771e-15	0.0
Eso-AdenoCA::S.21	CT>TC	0.2713301536830462	0.0	1.792969440027942e-13	0.0	0.0	0.0	0.0	0.7286698463167744	0.0
Eso-AdenoCA::S.21	CT>TG	0.7774712845277761	0.0	0.22252871547215908	0.0	0.0	0.0	0.0	6.481285863197735e-14	0.0
Eso-AdenoCA::S.21	GC>AA	0.004253317556538653	0.0	0.9957466824434614	0.0	0.0	0.0	0.0	2.5955024770826376e-17	0.0
Eso-AdenoCA::S.21	GC>AG	0.0006954624242240027	0.0	0.08767572817557172	0.0	0.0	0.0	0.0	0.9116288094002043	0.0
Eso-AdenoCA::S.21	GC>AT	0.0020391782421475147	0.0	0.07168776664371958	0.0	0.0	0.0	0.0	0.9262730551141329	0.0
Eso-AdenoCA::S.21	GC>CA	0.007662058852811226	0.0	0.31188725617645346	0.0	0.0	0.0	0.0	0.6804506849707354	0.0
Eso-AdenoCA::S.21	GC>CG	0.007723963052007101	0.0	0.0004114107151038237	0.0	0.0	0.0	0.0	0.9918646262328891	0.0
Eso-AdenoCA::S.21	GC>TA	0.00651255487808706	0.0	0.567881364254385	0.0	0.0	0.0	0.0	0.42560608086752805	0.0
Eso-AdenoCA::S.21	TA>AT	0.016543505472699907	0.0	0.6631004771897074	0.0	0.0	0.0	0.0	0.3203560173375926	0.0
Eso-AdenoCA::S.21	TA>CG	0.003114319789663949	0.0	0.23246327195854205	0.0	0.0	0.0	0.0	0.7644224082517941	0.0
Eso-AdenoCA::S.21	TA>CT	0.0034703500440856523	0.0	0.3918709197973379	0.0	0.0	0.0	0.0	0.6046587301585765	0.0
Eso-AdenoCA::S.21	TA>GC	0.03533471596887633	0.0	0.10938931686350126	0.0	0.0	0.0	0.0	0.8552759671676224	0.0
Eso-AdenoCA::S.21	TA>GG	0.004088470657513428	0.0	0.41719555183331136	0.0	0.0	0.0	0.0	0.5787159775091753	0.0
Eso-AdenoCA::S.21	TA>GT	0.022705985704444816	0.0	0.510437997639138	0.0	0.0	0.0	0.0	0.4668560166564172	0.0
Eso-AdenoCA::S.21	TC>AA	0.0010444218283575395	0.0	0.989824109486992	0.0	0.0	0.0	0.0	0.009131468684650729	0.0
Eso-AdenoCA::S.21	TC>AG	0.0011945680626874614	0.0	0.040498052330931934	0.0	0.0	0.0	0.0	0.9583073796063807	0.0
Eso-AdenoCA::S.21	TC>AT	1.9999692486742682e-17	0.0	0.14628037490840812	0.0	0.0	0.0	0.0	0.8537196250915919	0.0
Eso-AdenoCA::S.21	TC>CA	0.0014355216037511057	0.0	0.6456644156796176	0.0	0.0	0.0	0.0	0.3529000627166312	0.0
Eso-AdenoCA::S.21	TC>CG	0.0001378271488423393	0.0	0.05139814869218434	0.0	0.0	0.0	0.0	0.9484640241589734	0.0
Eso-AdenoCA::S.21	TC>CT	0.018614071733582108	0.0	0.00016674123687955802	0.0	0.0	0.0	0.0	0.9812191870295384	0.0
Eso-AdenoCA::S.21	TC>GA	0.004602118895631734	0.0	0.6863205550261854	0.0	0.0	0.0	0.0	0.30907732607818283	0.0
Eso-AdenoCA::S.21	TC>GG	0.0007671871453985059	0.0	0.0029303906161624793	0.0	0.0	0.0	0.0	0.996302422238439	0.0
Eso-AdenoCA::S.21	TC>GT	0.999999999999337	0.0	2.9609101516899855e-13	0.0	0.0	0.0	0.0	3.670142940487648e-13	0.0
Eso-AdenoCA::S.21	TG>AA	0.034861153470693615	0.0	0.3258258553504374	0.0	0.0	0.0	0.0	0.639312991178869	0.0
Eso-AdenoCA::S.21	TG>AC	0.008585423529291387	0.0	0.016696725650201805	0.0	0.0	0.0	0.0	0.9747178508205068	0.0
Eso-AdenoCA::S.21	TG>AT	0.6260050342621439	0.0	3.701985161276331e-15	0.0	0.0	0.0	0.0	0.3739949657378524	0.0
Eso-AdenoCA::S.21	TG>CA	0.001769219659638445	0.0	0.035816884976000433	0.0	0.0	0.0	0.0	0.9624138953643611	0.0
Eso-AdenoCA::S.21	TG>CC	0.0014472413444289174	0.0	0.01060325391110692	0.0	0.0	0.0	0.0	0.9879495047444642	0.0
Eso-AdenoCA::S.21	TG>CT	0.4586718379558171	0.0	0.044455236635118175	0.0	0.0	0.0	0.0	0.4968729254090646	0.0
Eso-AdenoCA::S.21	TG>GA	0.02873047116590668	0.0	0.5562961028128232	0.0	0.0	0.0	0.0	0.4149734260212701	0.0
Eso-AdenoCA::S.21	TG>GC	0.017111968761778923	0.0	0.13777748117764338	0.0	0.0	0.0	0.0	0.8451105500605778	0.0
Eso-AdenoCA::S.21	TG>GT	0.35571238163193486	0.0	0.006506352715062541	0.0	0.0	0.0	0.0	0.6377812656530025	0.0
Eso-AdenoCA::S.21	TT>AA	0.7770263618356099	0.0	0.01176107749584625	0.0	0.0	0.0	0.0	0.2112125606685438	0.0
Eso-AdenoCA::S.21	TT>AC	0.01485232502280244	0.0	0.00010297585617262097	0.0	0.0	0.0	0.0	0.9850446991210249	0.0
Eso-AdenoCA::S.21	TT>AG	0.06381901711877512	0.0	7.530517002822273e-15	0.0	0.0	0.0	0.0	0.9361809828812173	0.0
Eso-AdenoCA::S.21	TT>CA	0.06882820801138884	0.0	0.4188287238103098	0.0	0.0	0.0	0.0	0.5123430681783013	0.0
Eso-AdenoCA::S.21	TT>CC	0.00016803328807101073	0.0	1.4308203640274822e-15	0.0	0.0	0.0	0.0	0.9998319667119274	0.0
Eso-AdenoCA::S.21	TT>CG	0.18255517189605408	0.0	3.1564329680218235e-13	0.0	0.0	0.0	0.0	0.8174448281036303	0.0
Eso-AdenoCA::S.21	TT>GA	0.9999999999988121	0.0	5.297494780787027e-13	0.0	0.0	0.0	0.0	6.580767223374229e-13	0.0
Eso-AdenoCA::S.21	TT>GC	0.012427873945847434	0.0	2.047774684258952e-13	0.0	0.0	0.0	0.0	0.9875721260539477	0.0
Eso-AdenoCA::S.21	TT>GG	0.06886728184802131	0.0	0.41906649325984185	0.0	0.0	0.0	0.0	0.5120662248921368	0.0
Eso-AdenoCA::S.22	AC>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AC>TT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>CC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	CT>TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	GC>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TC>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.22	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Eso-AdenoCA::S.23	AC>CA	0.0021103180069575113	0.0	0.0	0.0	0.0	0.15986360879928466	0.8380260731937578	0.0	0.0
Eso-AdenoCA::S.23	AC>CG	0.006947794537432239	0.0	0.0	0.0	0.0	0.8457073330574155	0.14734487240515215	0.0	0.0
Eso-AdenoCA::S.23	AC>CT	0.0005521727473413884	0.0	0.0	0.0	0.0	0.03678769889656348	0.9626601283560952	0.0	0.0
Eso-AdenoCA::S.23	AC>GA	0.0336449480776928	0.0	0.0	0.0	0.0	0.8525995108710749	0.11375554105123235	0.0	0.0
Eso-AdenoCA::S.23	AC>GG	1.9597719283280763e-15	0.0	0.0	0.0	0.0	0.7369798637373798	0.26302013626261816	0.0	0.0
Eso-AdenoCA::S.23	AC>GT	0.08855346389694199	0.0	0.0	0.0	0.0	0.878457731822467	0.032988804280591026	0.0	0.0
Eso-AdenoCA::S.23	AC>TA	0.11052017801462002	0.0	0.0	0.0	0.0	0.2498271683984079	0.6396526535869721	0.0	0.0
Eso-AdenoCA::S.23	AC>TG	0.0026519926019413927	0.0	0.0	0.0	0.0	0.2569200983842161	0.7404279090138425	0.0	0.0
Eso-AdenoCA::S.23	AC>TT	0.7617091500629475	0.0	0.0	0.0	0.0	0.18999785055232382	0.048292999384728606	0.0	0.0
Eso-AdenoCA::S.23	AT>CA	0.005470388849430419	0.0	0.0	0.0	0.0	0.9917488727166038	0.002780738433965837	0.0	0.0
Eso-AdenoCA::S.23	AT>CC	1.0520739385958424e-15	0.0	0.0	0.0	0.0	0.9750724110591334	0.02492758894086557	0.0	0.0
