Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Lung-AdenoCA::S.41,fitms_0.060,0,28.0000042560007,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.42,fitms_0.060,0,80.3173675404062,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.43,fitms_0.060,0,673.693736808061,0,0,0,99.1502749126777,0,0,0,0,0
Lung-AdenoCA::S.44,fitms_0.060,0,436.821794578753,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.45,fitms_0.060,0,206.631266056158,0,0,107.365854052712,0,0,0,0,0,56.4885297875516
Lung-AdenoCA::S.46,fitms_0.060,0,87.3241175980627,0,12.6758992092438,0,0,0,0,0,0,0
Lung-AdenoCA::S.47,fitms_0.060,0,199.200165895651,0,0,0,147.093256781425,0,0,0,0,0
Lung-AdenoCA::S.48,fitms_0.060,0,478.123388124231,0,50.2823942425124,160.594296778813,0,0,0,0,0,0
Lung-AdenoCA::S.49,fitms_0.060,0,179.504660359388,0,0,0,275.210795920783,0,0,0,0,0
Lung-AdenoCA::S.50,fitms_0.060,0,97.6315031096497,0,0,0,0,0,0,0,0,31.8581745312067
Lung-AdenoCA::S.51,fitms_0.060,0,91.5852146021116,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.52,fitms_0.060,0,84.1400064709584,0,0,0,41.9809873879704,0,0,0,0,45.4705216830932
Lung-AdenoCA::S.53,fitms_0.060,0,185.067266054646,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.54,fitms_0.060,0,659.408068726224,0,0,675.214587267631,0,0,0,0,0,89.3774123223306
Lung-AdenoCA::S.55,fitms_0.060,0,94.8796902303118,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.56,fitms_0.060,0,537.300981109614,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.57,fitms_0.060,0,631.073014060061,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.58,fitms_0.060,0,1114.09526032542,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.59,fitms_0.060,0,4472.0006797441,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.60,fitms_0.060,0,427.549180045379,0,0,197.404003655159,43.0468744626212,0,0,0,0,0
Lung-AdenoCA::S.61,fitms_0.060,0,471.000071592011,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.62,fitms_0.060,0,425.046711998196,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.63,fitms_0.060,0,1448.12612334712,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.64,fitms_0.060,0,61.1266127766589,0,0,0,152.87340522837,0,0,0,0,0
Lung-AdenoCA::S.65,fitms_0.060,0,31.0186146062809,0,0,0,73.0652251401904,0,0,0,0,0
Lung-AdenoCA::S.66,fitms_0.060,0,951.593476978735,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.67,fitms_0.060,0,0,0,0,0,2.99120805454447,0,0,0,0,47.6608308826996
Lung-AdenoCA::S.68,fitms_0.060,0,285.460127979994,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.69,fitms_0.060,0,445.987631538518,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.70,fitms_0.060,0,108.334171141091,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.71,fitms_0.060,0,918.000139536022,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.72,fitms_0.060,0,4332.0006584641,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.73,fitms_0.060,0,53.7407787140052,0,4.73967089555414,0,0,0,0,0,0,0
Lung-AdenoCA::S.74,fitms_0.060,0,72.3626821868743,0,12.4901323248723,79.9779800299915,19.1692172733011,0,0,0,0,0
Lung-AdenoCA::S.75,fitms_0.060,0,2587.00039322406,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.76,fitms_0.060,0,54.9824611341949,0,0,0,18.0157171445684,0,0,0,0,7.02221698330317
Lung-AdenoCA::S.77,fitms_0.060,0,366.909094721584,0,0,0,0,0,0,0,0,70.0909609084166
Lung-AdenoCA::S.78,fitms_0.060,0,936.1358422562,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.79,fitms_0.060,0,483.482998819147,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.80,fitms_0.060,0,2286.00034747205,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.81,fitms_0.060,0,790.173046773572,0,0,0,481.92930222928,0,0,0,0,110.630428968832
Lung-AdenoCA::S.82,fitms_0.060,0,0,0,0,0,29.6901565820845,0,0,0,0,128.300466633009
Lung-AdenoCA::S.83,fitms_0.060,0,3490.46436055169,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.84,fitms_0.060,0,46.7946516374465,0,13.2463468870761,11.2765495419329,79.3893177631656,0,0,0,0,0
Lung-AdenoCA::S.85,fitms_0.060,0,554.831074400691,0,0,436.238311611273,0,0,0,0,0,0
Lung-AdenoCA::S.86,fitms_0.060,0,1584.35601542449,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.87,fitms_0.060,0,1974.91257033887,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.88,fitms_0.060,0,643.27135473703,0,0,0,653.304967836897,0,0,0,0,0
Lung-AdenoCA::S.89,fitms_0.060,0,344.009616031203,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.90,fitms_0.060,0,37.3542861527581,0,0,0,16.4472195120525,0,0,0,0,46.7934451159824
Lung-AdenoCA::S.91,fitms_0.060,0,563.210653421108,0,0,0,0,0,0,0,0,69.7894320473296
Lung-AdenoCA::S.92,fitms_0.060,0,805.620584170617,0,74.0504347910804,0,48.3291268926535,0,0,0,0,0
Lung-AdenoCA::S.93,fitms_0.060,0,233.337298791586,0,45.0540878554246,0,46.6325340693813,0,0,0,0,0
Lung-AdenoCA::S.94,fitms_0.060,0,1099.32040831651,0,0,169.556017724858,453.152835957799,0,0,0,0,0
Lung-AdenoCA::S.95,fitms_0.060,0,1544.2576399996,0,0,0,213.742606910891,0,0,0,0,0
Lung-AdenoCA::S.96,fitms_0.060,0,69.1793345225284,0,0,0,578.82070898551,0,0,0,0,0
Lung-AdenoCA::S.97,fitms_0.060,0,4396.70061674509,0,0,587.300023950303,0,0,0,0,0,0
Lung-AdenoCA::S.98,fitms_0.060,0,4578.79002064677,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.99,fitms_0.060,0,1126.45968396975,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.100,fitms_0.060,0,3995.44598067729,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.1,fitms_0.060,0,8.97921819308124,0,58.3128584136778,0,0,0,0,0,0,0
Ovary-AdenoCA::S.2,fitms_0.060,0,13.9208884118108,0,0,68.8606595621215,66.0088210270941,0,0,27.2096310560855,0,0
Ovary-AdenoCA::S.3,fitms_0.060,0,24.5871692452713,0,108.865357550055,0,125.512503737878,0,0,63.0350047215946,0,0
Ovary-AdenoCA::S.4,fitms_0.060,0,33.1006619531116,0,31.2944826450624,58.6048664035997,0,0,0,0,0,0
Ovary-AdenoCA::S.5,fitms_0.060,0,7.33421299527723,0,30.6657966691473,0,0,0,0,0,0,0
Ovary-AdenoCA::S.6,fitms_0.060,0,0,0,0,103.247838850775,0,0,0,0,0,0
Ovary-AdenoCA::S.7,fitms_0.060,0,32.1152888849974,0,5.78013193142312,18.1045848256887,0,0,0,0,0,0
Ovary-AdenoCA::S.8,fitms_0.060,0,49.1527976126819,0,41.6059386440095,311.021379319584,0,0,0,0,0,0
Ovary-AdenoCA::S.9,fitms_0.060,0,34.3346819298565,0,0,174.277558848397,0,0,0,24.3877539327363,0,0
Ovary-AdenoCA::S.10,fitms_0.060,0,56.3876479747177,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.11,fitms_0.060,0,23.6117532260441,0,44.3106534999547,0,0,0,0,0,0,0
Ovary-AdenoCA::S.12,fitms_0.060,0,40.8534270132176,0,56.146594850174,0,0,0,0,0,0,0
Ovary-AdenoCA::S.13,fitms_0.060,0,83.134775888942,0,162.516981278691,0,0,0,0,0,0,0
Ovary-AdenoCA::S.14,fitms_0.060,0,7.11060969206957,0,0,81.1208679499778,23.0635655976913,0,0,9.22016399190748,0,0
Ovary-AdenoCA::S.15,fitms_0.060,0,24.5832880701085,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.16,fitms_0.060,0,4.71835336562505,0,62.8649554128282,0,0,0,0,4.29890708387968,0,0
Ovary-AdenoCA::S.17,fitms_0.060,0,71.8834794656678,0,39.3805153277025,0,36.6377535747984,0,0,21.6349334631295,0,0
Ovary-AdenoCA::S.18,fitms_0.060,0,40.7468863970029,0,125.963167601418,0,50.3380642430114,0,0,0,0,0
Ovary-AdenoCA::S.19,fitms_0.060,0,0,0,56.247844501303,907.437729699921,0,0,0,0,0,0
Ovary-AdenoCA::S.20,fitms_0.060,0,73.5713868219379,0,0,39.8804310974372,0,0,0,0,0,0
Ovary-AdenoCA::S.21,fitms_0.060,0,14.7719505933444,0,29.3904653342359,0,0,0,0,81.8375867372472,0,0
Ovary-AdenoCA::S.22,fitms_0.060,0,33.3125483203637,0,0,0,74.6874610003287,0,0,0,0,0
Ovary-AdenoCA::S.23,fitms_0.060,0,2.2591642048672,0,0,17.659696821072,9.39245320624192,0,0,0,0,0
Ovary-AdenoCA::S.24,fitms_0.060,0,388.67203597817,0,66.3280415922383,0,0,0,0,0,0,0
Ovary-AdenoCA::S.25,fitms_0.060,0,38.0492516215811,0,23.4633065327712,0,0,0,0,68.4874476643963,0,0
Ovary-AdenoCA::S.26,fitms_0.060,0,45.8067936567946,0,91.7356069981789,0,64.2035875201676,0,0,0,0,0
Ovary-AdenoCA::S.27,fitms_0.060,0,97.0748586194561,0,0,244.588131000281,52.6468453731178,0,0,50.5581169307518,0,0
Ovary-AdenoCA::S.28,fitms_0.060,0,79.6979178628155,0,129.34972749299,0,0,0,0,0,0,0
Ovary-AdenoCA::S.29,fitms_0.060,0,52.2448228667986,0,0,42.4837917710503,69.6803158195631,0,0,0,0,0
Ovary-AdenoCA::S.30,fitms_0.060,0,134.008888112962,0,35.9275381769847,31.0636026360121,0,0,0,0,0,0
Ovary-AdenoCA::S.31,fitms_0.060,0,27.8810816052319,0,140.403896576557,0,0,0,0,9.92707429473434,0,0
Ovary-AdenoCA::S.32,fitms_0.060,0,8.38466535513166,0,0,0,49.5149402346641,0,0,0,0,0
Ovary-AdenoCA::S.33,fitms_0.060,0,25.1551752577251,0,0,0,15.6932560505578,0,0,8.12790781514758,0,0
Ovary-AdenoCA::S.34,fitms_0.060,0,32.8171392720091,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.35,fitms_0.060,0,6.61681688375272,0,24.3883080338713,0,0,0,0,40.994878993079,0,0
Ovary-AdenoCA::S.36,fitms_0.060,0,133.691507099432,0,31.8915450429704,49.8603879328547,0,0,0,63.5565807559011,0,0
Ovary-AdenoCA::S.37,fitms_0.060,0,434.454785445689,0,0,0,32.2484975378667,0,0,0,0,0
Ovary-AdenoCA::S.38,fitms_0.060,0,37.1796648993978,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.39,fitms_0.060,0,8.37484166697067,0,119.566984019453,27.4574272866226,0,0,0,0,0,0
Ovary-AdenoCA::S.40,fitms_0.060,0,63.4655848894321,0,80.5344472103413,0,0,0,0,0,0,0
Ovary-AdenoCA::S.41,fitms_0.060,0,30.3856650084459,0,76.6245410885324,0,0,0,0,0,0,0
Ovary-AdenoCA::S.42,fitms_0.060,0,0,0,70.1843777301265,0,0,0,0,118.341838871874,0,0
Ovary-AdenoCA::S.43,fitms_0.060,0,18.5930077726568,0,27.4241024927172,19.8091924408869,132.471798371764,0,0,0,0,0
Ovary-AdenoCA::S.44,fitms_0.060,0,0,0,84.7427752426535,158.443110565034,31.7446282936474,0,0,0,0,0
Ovary-AdenoCA::S.45,fitms_0.060,0,127.08407634837,0,26.430248024551,38.3682140449665,178.117496617037,0,0,0,0,0
Ovary-AdenoCA::S.46,fitms_0.060,0,13.3788117512513,0,39.8699075971082,14.1222930573475,0,0,0,55.6289947951002,0,0
Ovary-AdenoCA::S.47,fitms_0.060,0,26.1222088985689,0,82.2932691744396,25.1196904057406,0,0,0,28.8488959598465,0,0
Ovary-AdenoCA::S.48,fitms_0.060,0,16.0713431041282,0,0,0,0,0,0,1.92865915549333,0,0
Ovary-AdenoCA::S.49,fitms_0.060,0,105.949750279089,0,34.0502753184906,0,0,0,0,0,0,0
Ovary-AdenoCA::S.50,fitms_0.060,0,44.000006688001,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.51,fitms_0.060,0,0,0,12.7170377574425,34.5372921110943,101.609588178125,0,0,41.3110001013547,0,0
Ovary-AdenoCA::S.52,fitms_0.060,0,13.1216660448822,0,0,20.8332358927535,69.0451030132663,0,0,0,0,0
Ovary-AdenoCA::S.53,fitms_0.060,0,38.8226624834478,0,14.485840661557,0,29.2393099081102,0,0,0,0,0
Ovary-AdenoCA::S.54,fitms_0.060,0,26.8250364112587,0,2.21395715995765,2.1632517301134,0,0,0,1.7977591208671,0,0
Ovary-AdenoCA::S.55,fitms_0.060,0,57.6560219106539,0,29.0772042763501,80.3187816870698,0,0,0,36.3933435623594,0,0
Ovary-AdenoCA::S.56,fitms_0.060,0,52.9097374102034,0,97.7660978443929,0,50.3242029133527,0,0,0,0,0
Ovary-AdenoCA::S.57,fitms_0.060,0,0,0,97.6706784685717,0,0,0,0,33.076216754574,0,0
Ovary-AdenoCA::S.58,fitms_0.060,0,17.8988471185678,0,24.3584072861634,58.160390793234,6.37700989598829,0,0,0,0,0
Ovary-AdenoCA::S.59,fitms_0.060,0,42.079697342846,0,41.5956086566475,0,11.3247126389846,0,0,0,0,0
Ovary-AdenoCA::S.60,fitms_0.060,0,51.7183229073355,0,36.2288418709956,32.7640003791795,12.2185626050726,0,0,0,0,0
Ovary-AdenoCA::S.61,fitms_0.060,0,11.5414952305612,0,52.1374345790362,73.1805755204335,0,0,0,0,0,0
Ovary-AdenoCA::S.62,fitms_0.060,0,51.3726974417463,0,16.3461025618823,0,0,0,0,0,0,0
Ovary-AdenoCA::S.63,fitms_0.060,0,43.7014952028572,0,29.4668484897342,38.8436031047175,0,0,0,61.9880603461607,0,0
Ovary-AdenoCA::S.64,fitms_0.060,0,154.179895063771,0,43.0759384717601,0,10.7442025218044,0,0,0,0,0
Ovary-AdenoCA::S.65,fitms_0.060,0,4.31957713087942,0,0,0,45.9058987773593,0,0,10.7745263413888,0,0
Ovary-AdenoCA::S.66,fitms_0.060,0,10.2445985727002,0,7.33525011347273,0,2.67369609731916,0,0,2.74645871024164,0,0
Ovary-AdenoCA::S.67,fitms_0.060,0,14.1571650893508,0,24.8364457967823,7.99879509629162,0,0,0,3.00760243219987,0,0
Ovary-AdenoCA::S.68,fitms_0.060,0,12.7302713575467,0,0,35.0245111698335,0,0,0,0,0,0
Ovary-AdenoCA::S.69,fitms_0.060,0,120.371677036315,0,29.9923990300531,21.6359495751185,0,0,0,0,0,0
Ovary-AdenoCA::S.70,fitms_0.060,0,91.1769146062477,0,22.9661860050315,40.249464619122,0,0,0,12.6074519420297,0,0
Ovary-AdenoCA::S.71,fitms_0.060,0,242.057325183607,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.72,fitms_0.060,0,31.1691397384004,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.73,fitms_0.060,0,159.153348329793,0,22.0673214860573,17.1027767357955,30.5810031706349,0,0,0,0,0
Ovary-AdenoCA::S.74,fitms_0.060,0,30.214982967234,0,28.7429243709488,0,41.0607502945487,0,0,0,0,0
Ovary-AdenoCA::S.75,fitms_0.060,0,10.7761047186587,0,0,0,1.22389698907131,0,0,0,0,0
Ovary-AdenoCA::S.76,fitms_0.060,0,33.2143421693363,0,0,0,0,0,0,13.0946512302901,0,0
Ovary-AdenoCA::S.77,fitms_0.060,0,37.506663624315,0,0,0,71.3312458040342,0,0,68.6476274055287,0,0
Ovary-AdenoCA::S.78,fitms_0.060,0,22.5057674812055,0,102.109438868893,0,0,0,0,45.3848212273319,0,0
Ovary-AdenoCA::S.79,fitms_0.060,0,4.20716892731066,0,32.5341228281866,0,0,0,0,0,0,0
Ovary-AdenoCA::S.80,fitms_0.060,0,14.4225174960595,0,48.9022130036941,144.675278526677,0,0,0,0,0,0
Ovary-AdenoCA::S.81,fitms_0.060,0,22.4087276180764,0,86.4198747141072,7.6998459728508,28.6049484415409,0,0,0,0,0
Ovary-AdenoCA::S.82,fitms_0.060,0,60.6049264742368,0,17.4160779126348,118.633449354392,78.668671206799,0,0,0,0,0
Ovary-AdenoCA::S.83,fitms_0.060,0,17.677549885957,0,28.7682521112045,106.905828692411,0,0,0,0,0,0
Ovary-AdenoCA::S.84,fitms_0.060,0,114.074946519891,0,147.925112061022,0,0,0,0,0,0,0
Ovary-AdenoCA::S.85,fitms_0.060,0,10.0790976461834,0,23.1002954088242,0,15.8132728243654,0,0,3.00734270867122,0,0
Ovary-AdenoCA::S.86,fitms_0.060,0,0,0,94.8556402910139,0,109.361726489368,0,0,0,0,0
Ovary-AdenoCA::S.87,fitms_0.060,0,6.61524272646597,0,20.5318767865739,13.5506805904979,0,0,0,0,0,0
Ovary-AdenoCA::S.88,fitms_0.060,0,236.793705410746,0,33.2063398398246,0,0,0,0,0,0,0
Ovary-AdenoCA::S.89,fitms_0.060,0,48.3423982215865,0,0,0,0,0,0,68.3076278388717,0,0
Ovary-AdenoCA::S.90,fitms_0.060,0,23.996850739931,0,32.6418749197947,0,54.3612901869439,0,0,0,0,0
Ovary-AdenoCA::S.91,fitms_0.060,0,25.3883294888799,0,48.9441813430387,0,30.6675084207932,0,0,0,0,0
Ovary-AdenoCA::S.92,fitms_0.060,0,23.2833171034984,0,4.21565141323431,0,0,0,0,29.5010333950569,0,0
Ovary-AdenoCA::S.93,fitms_0.060,0,3.83772730512049,0,28.162281129858,0,0,0,0,0,0,0
Ovary-AdenoCA::S.94,fitms_0.060,0,34.428041853012,0,49.1633375690507,0,100.84745743381,0,0,0,0,0
Ovary-AdenoCA::S.95,fitms_0.060,0,31.0499979122011,0,18.5157407903079,0,0,0,0,0,0,0
Ovary-AdenoCA::S.96,fitms_0.060,0,30.3718564198817,0,34.6281578509709,0,0,0,0,0,0,0
Ovary-AdenoCA::S.97,fitms_0.060,0,33.9879449415,0,0,19.6894689093913,0,0,0,3.85254780871233,0,0
Ovary-AdenoCA::S.98,fitms_0.060,0,136.759185462717,0,19.2265514921533,0,0,0,0,0,0,0
Ovary-AdenoCA::S.99,fitms_0.060,0,12.4836535097759,0,45.3319864542765,0,0,0,0,0,0,0
Ovary-AdenoCA::S.100,fitms_0.060,0,21.7342281348928,0,9.26577775200866,0,0,0,0,0,0,0
Skin-Melanoma::S.1,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.2,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.3,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.4,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.5,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.6,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.7,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.8,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.9,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.10,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.11,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.12,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.13,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.14,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.15,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.16,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.17,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.18,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.19,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.20,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.21,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.22,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.23,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.24,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.25,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.26,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.27,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.28,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.29,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.30,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.31,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.32,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.33,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.34,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.35,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.36,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.37,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.38,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.39,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.40,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.41,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.42,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.43,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.44,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.45,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.46,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.47,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.48,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.49,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.50,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.51,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.52,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.53,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.54,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.55,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.56,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.57,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.58,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.59,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.60,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.61,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.62,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.63,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.64,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.65,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.66,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.67,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.68,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.69,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.70,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.71,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.72,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.73,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.74,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.75,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.76,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.77,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.78,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.79,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.80,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.81,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.82,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.83,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.84,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.85,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.86,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.87,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.88,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.89,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.90,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.91,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.92,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.93,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.94,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.95,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.96,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.97,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.98,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::MSI-H.S.1,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::MSI-H.S.2,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0
